NAV,Date (DD/MM/YYYY)
13.2479,19/02/2013
13.2961,20/02/2013
13.2943,21/02/2013
13.2614,22/02/2013
13.2642,23/02/2013
13.2671,24/02/2013
13.2668,25/02/2013
13.2988,26/02/2013
13.2847,27/02/2013
13.2829,28/02/2013
13.2894,01/03/2013
13.2923,02/03/2013
13.2951,03/03/2013
13.2927,04/03/2013
13.2680,05/03/2013
13.2806,06/03/2013
13.3183,07/03/2013
13.3277,08/03/2013
13.3307,09/03/2013
13.3337,10/03/2013
13.3360,11/03/2013
13.3340,12/03/2013
13.3363,13/03/2013
13.3787,14/03/2013
13.4031,15/03/2013
13.4060,16/03/2013
13.4090,17/03/2013
13.3933,18/03/2013
13.37,19/03/2013
13.3727,20/03/2013
13.3834,21/03/2013
13.3749,22/03/2013
13.3778,23/03/2013
13.3807,24/03/2013
13.3814,25/03/2013
13.3521,26/03/2013
13.3550,27/03/2013
13.4072,28/03/2013
13.41,29/03/2013
13.4129,30/03/2013
13.4157,31/03/2013
13.4186,01/04/2013
13.4220,02/04/2013
13.4342,03/04/2013
13.4578,04/04/2013
13.4623,05/04/2013
13.4652,06/04/2013
13.4680,07/04/2013
13.4869,08/04/2013
13.4907,09/04/2013
13.5012,10/04/2013
13.5041,11/04/2013
13.5159,12/04/2013
13.5188,13/04/2013
13.5215,14/04/2013
13.5409,15/04/2013
13.5577,16/04/2013
13.5730,17/04/2013
13.6055,18/04/2013
13.6083,19/04/2013
13.6110,20/04/2013
13.6138,21/04/2013
13.5924,22/04/2013
13.6053,23/04/2013
13.6081,24/04/2013
13.5973,25/04/2013
13.6179,26/04/2013
13.6210,27/04/2013
13.6241,28/04/2013
13.6592,29/04/2013
13.7030,30/04/2013
13.7062,01/05/2013
13.7240,02/05/2013
13.6856,03/05/2013
13.6888,04/05/2013
13.6918,05/05/2013
13.7377,06/05/2013
13.7517,07/05/2013
13.80,08/05/2013
13.8329,09/05/2013
13.8474,10/05/2013
13.8504,11/05/2013
13.8532,12/05/2013
13.8692,13/05/2013
13.9798,14/05/2013
14.0385,15/05/2013
14.0429,16/05/2013
14.0352,17/05/2013
14.0381,18/05/2013
14.0410,19/05/2013
14.0487,20/05/2013
14.0348,21/05/2013
14.0575,22/05/2013
14.0333,23/05/2013
14.0656,24/05/2013
14.0686,25/05/2013
14.0714,26/05/2013
14.0664,27/05/2013
14.0653,28/05/2013
14.0140,29/05/2013
14.0427,30/05/2013
13.9987,31/05/2013
14.0016,01/06/2013
14.0044,02/06/2013
14.0282,03/06/2013
14.0348,04/06/2013
14.0464,05/06/2013
14.0398,06/06/2013
13.9914,07/06/2013
13.9946,08/06/2013
13.9978,09/06/2013
13.9944,10/06/2013
13.9461,11/06/2013
13.9224,12/06/2013
13.9198,13/06/2013
13.9410,14/06/2013
13.9442,15/06/2013
13.9473,16/06/2013
14.0037,17/06/2013
14.0053,18/06/2013
14.0031,19/06/2013
13.8927,20/06/2013
13.8849,21/06/2013
13.8880,22/06/2013
13.8910,23/06/2013
13.8369,24/06/2013
13.8107,25/06/2013
13.7576,26/06/2013
13.7286,27/06/2013
13.8482,28/06/2013
13.8512,29/06/2013
13.8542,30/06/2013
13.8602,01/07/2013
13.8517,02/07/2013
13.8035,03/07/2013
13.8229,04/07/2013
13.8142,05/07/2013
13.8173,06/07/2013
13.8203,07/07/2013
13.7550,08/07/2013
13.7639,09/07/2013
13.7580,10/07/2013
13.7825,11/07/2013
13.7774,12/07/2013
13.7805,13/07/2013
13.7835,14/07/2013
13.7528,15/07/2013
13.3132,16/07/2013
13.2935,17/07/2013
13.4071,18/07/2013
13.5075,19/07/2013
13.5106,20/07/2013
13.5136,21/07/2013
13.4291,22/07/2013
13.3927,23/07/2013
13.2454,24/07/2013
13.3357,25/07/2013
13.4339,26/07/2013
13.4370,27/07/2013
13.4399,28/07/2013
13.4317,29/07/2013
13.3989,30/07/2013
13.3327,31/07/2013
13.3964,01/08/2013
13.3654,02/08/2013
13.3684,03/08/2013
13.3713,04/08/2013
13.4111,05/08/2013
13.3726,06/08/2013
13.4134,07/08/2013
13.4314,08/08/2013
13.4345,09/08/2013
13.4374,10/08/2013
13.4403,11/08/2013
13.3818,12/08/2013
13.3037,13/08/2013
13.2282,14/08/2013
13.2312,15/08/2013
13.1297,16/08/2013
13.1327,17/08/2013
13.1356,18/08/2013
12.9548,19/08/2013
13.0508,20/08/2013
13.3497,21/08/2013
13.3468,22/08/2013
13.3960,23/08/2013
13.3993,24/08/2013
13.4025,25/08/2013
13.4059,26/08/2013
13.2348,27/08/2013
13.1227,28/08/2013
13.1440,29/08/2013
13.2373,30/08/2013
13.2405,31/08/2013
13.2437,01/09/2013
13.3063,02/09/2013
13.3069,03/09/2013
13.3853,04/09/2013
13.4428,05/09/2013
13.4258,06/09/2013
13.4290,07/09/2013
13.4321,08/09/2013
13.4352,09/09/2013
13.4388,10/09/2013
13.4633,11/09/2013
13.4501,12/09/2013
13.4428,13/09/2013
13.4460,14/09/2013
13.4491,15/09/2013
13.4895,16/09/2013
13.5236,17/09/2013
13.5309,18/09/2013
13.6392,19/09/2013
13.5331,20/09/2013
13.5363,21/09/2013
13.5393,22/09/2013
13.4085,23/09/2013
13.40,24/09/2013
13.3913,25/09/2013
13.4343,26/09/2013
13.4445,27/09/2013
13.4477,28/09/2013
13.4506,29/09/2013
13.4824,30/09/2013
13.4778,01/10/2013
13.4809,02/10/2013
13.5084,03/10/2013
13.5572,04/10/2013
13.5603,05/10/2013
13.5634,06/10/2013
13.5922,07/10/2013
13.7015,08/10/2013
13.7115,09/10/2013
13.7078,10/10/2013
13.7067,11/10/2013
13.7098,12/10/2013
13.7128,13/10/2013
13.6777,14/10/2013
13.6552,15/10/2013
13.6584,16/10/2013
13.6609,17/10/2013
13.7034,18/10/2013
13.7065,19/10/2013
13.7095,20/10/2013
13.7096,21/10/2013
13.7090,22/10/2013
13.7045,23/10/2013
13.7089,24/10/2013
13.6993,25/10/2013
13.7026,26/10/2013
13.7058,27/10/2013
13.7040,28/10/2013
13.7270,29/10/2013
13.7707,30/10/2013
13.7352,31/10/2013
13.7185,01/11/2013
13.7218,02/11/2013
13.7250,03/11/2013
13.7282,04/11/2013
13.7117,05/11/2013
13.6789,06/11/2013
13.6640,07/11/2013
13.6413,08/11/2013
13.6446,09/11/2013
13.6478,10/11/2013
13.5967,11/11/2013
13.5793,12/11/2013
13.6202,13/11/2013
13.5768,14/11/2013
13.5801,15/11/2013
13.5833,16/11/2013
13.5865,17/11/2013
13.6127,18/11/2013
13.6440,19/11/2013
13.6388,20/11/2013
13.6352,21/11/2013
13.6555,22/11/2013
13.6587,23/11/2013
13.6619,24/11/2013
13.6851,25/11/2013
13.7124,26/11/2013
13.7346,27/11/2013
13.7558,28/11/2013
13.7549,29/11/2013
13.7581,30/11/2013
13.7613,01/12/2013
13.7752,02/12/2013
13.7773,03/12/2013
13.7768,04/12/2013
13.7925,05/12/2013
13.7862,06/12/2013
13.7899,07/12/2013
13.7935,08/12/2013
13.7483,09/12/2013
13.7561,10/12/2013
13.7702,11/12/2013
13.7793,12/12/2013
13.7306,13/12/2013
13.7339,14/12/2013
13.7371,15/12/2013
13.7746,16/12/2013
13.7703,17/12/2013
13.7839,18/12/2013
13.7901,19/12/2013
13.8004,20/12/2013
13.8037,21/12/2013
13.8068,22/12/2013
13.8223,23/12/2013
13.8098,24/12/2013
13.8132,25/12/2013
13.7980,26/12/2013
13.7987,27/12/2013
13.8021,28/12/2013
13.8053,29/12/2013
13.8131,30/12/2013
13.9205,31/12/2013
13.8327,01/01/2014
13.8655,02/01/2014
13.8734,03/01/2014
13.8767,04/01/2014
13.8799,05/01/2014
13.8910,06/01/2014
13.9142,07/01/2014
13.8881,08/01/2014
13.8833,09/01/2014
13.8971,10/01/2014
13.9004,11/01/2014
13.9036,12/01/2014
13.9163,13/01/2014
13.9195,14/01/2014
13.9641,15/01/2014
13.9763,16/01/2014
13.9979,17/01/2014
14.0011,18/01/2014
14.0042,19/01/2014
14.0097,20/01/2014
14.0526,21/01/2014
14.0239,22/01/2014
14.0196,23/01/2014
13.9960,24/01/2014
13.9991,25/01/2014
14.0022,26/01/2014
14.0027,27/01/2014
13.9732,28/01/2014
13.9482,29/01/2014
13.9428,30/01/2014
13.9290,31/01/2014
13.9321,01/02/2014
13.9352,02/02/2014
13.9368,03/02/2014
13.9547,04/02/2014
13.9854,05/02/2014
13.9762,06/02/2014
13.9818,07/02/2014
13.9849,08/02/2014
13.9880,09/02/2014
13.9775,10/02/2014
13.9667,11/02/2014
13.9613,12/02/2014
13.9367,13/02/2014
13.9370,14/02/2014
13.9401,15/02/2014
13.9432,16/02/2014
13.9480,17/02/2014
13.9510,18/02/2014
13.9543,19/02/2014
13.9606,20/02/2014
13.9638,21/02/2014
13.9670,22/02/2014
13.9702,23/02/2014
13.9666,24/02/2014
13.9538,25/02/2014
13.9474,26/02/2014
13.9507,27/02/2014
13.9770,28/02/2014
13.9803,01/03/2014
13.9835,02/03/2014
13.9606,03/03/2014
13.9689,04/03/2014
13.9793,05/03/2014
14.0053,06/03/2014
14.0038,07/03/2014
14.0070,08/03/2014
14.0102,09/03/2014
14.0150,10/03/2014
14.0304,11/03/2014
14.0433,12/03/2014
14.0539,13/03/2014
14.0444,14/03/2014
14.0476,15/03/2014
14.0507,16/03/2014
14.0538,17/03/2014
14.0565,18/03/2014
14.0793,19/03/2014
14.0772,20/03/2014
14.1167,21/03/2014
14.1199,22/03/2014
14.1230,23/03/2014
14.1470,24/03/2014
14.1728,25/03/2014
14.1618,26/03/2014
14.1735,27/03/2014
14.18,28/03/2014
14.1832,29/03/2014
14.1863,30/03/2014
14.1896,31/03/2014
14.1926,01/04/2014
14.1563,02/04/2014
14.1514,03/04/2014
14.1108,04/04/2014
14.1139,05/04/2014
14.1170,06/04/2014
14.1814,07/04/2014
14.1845,08/04/2014
14.1179,09/04/2014
14.1016,10/04/2014
14.1393,11/04/2014
14.1427,12/04/2014
14.1459,13/04/2014
14.1492,14/04/2014
14.1526,15/04/2014
14.1580,16/04/2014
14.1811,17/04/2014
14.1844,18/04/2014
14.1876,19/04/2014
14.1908,20/04/2014
14.2313,21/04/2014
14.2581,22/04/2014
14.2662,23/04/2014
14.2695,24/04/2014
14.3318,25/04/2014
14.3351,26/04/2014
14.3383,27/04/2014
14.3370,28/04/2014
14.3517,29/04/2014
14.3628,30/04/2014
14.3661,01/05/2014
14.3805,02/05/2014
14.3838,03/05/2014
14.3870,04/05/2014
14.4205,05/05/2014
14.4228,06/05/2014
14.4188,07/05/2014
14.4232,08/05/2014
14.4254,09/05/2014
14.4287,10/05/2014
14.4318,11/05/2014
14.4515,12/05/2014
14.4481,13/05/2014
14.4513,14/05/2014
14.4539,15/05/2014
14.4895,16/05/2014
14.4927,17/05/2014
14.4958,18/05/2014
14.4758,19/05/2014
14.4904,20/05/2014
14.4781,21/05/2014
14.5180,22/05/2014
14.5522,23/05/2014
14.5556,24/05/2014
14.5588,25/05/2014
14.5888,26/05/2014
14.6119,27/05/2014
14.6367,28/05/2014
14.5766,29/05/2014
14.6022,30/05/2014
14.6056,31/05/2014
14.6088,01/06/2014
14.6162,02/06/2014
14.6632,03/06/2014
14.6984,04/06/2014
14.7098,05/06/2014
14.7338,06/06/2014
14.7371,07/06/2014
14.7403,08/06/2014
14.7575,09/06/2014
14.7619,10/06/2014
14.7653,11/06/2014
14.7751,12/06/2014
14.7866,13/06/2014
14.7899,14/06/2014
14.7931,15/06/2014
14.7698,16/06/2014
14.7760,17/06/2014
14.7607,18/06/2014
14.7663,19/06/2014
14.7513,20/06/2014
14.7546,21/06/2014
14.7577,22/06/2014
14.7485,23/06/2014
14.7631,24/06/2014
14.7548,25/06/2014
14.7570,26/06/2014
14.7729,27/06/2014
14.7761,28/06/2014
14.7792,29/06/2014
14.7702,30/06/2014
14.7642,01/07/2014
14.7623,02/07/2014
14.7904,03/07/2014
14.7924,04/07/2014
14.7956,05/07/2014
14.7987,06/07/2014
14.8139,07/07/2014
14.7878,08/07/2014
14.8148,09/07/2014
14.8223,10/07/2014
14.7302,11/07/2014
14.7336,12/07/2014
14.7369,13/07/2014
14.6984,14/07/2014
14.7084,15/07/2014
14.7227,16/07/2014
14.7362,17/07/2014
14.7460,18/07/2014
14.7493,19/07/2014
14.7526,20/07/2014
14.7642,21/07/2014
14.8080,22/07/2014
14.7972,23/07/2014
14.8098,24/07/2014
14.8123,25/07/2014
14.8156,26/07/2014
14.8189,27/07/2014
14.8149,28/07/2014
14.8182,29/07/2014
14.8103,30/07/2014
14.8146,31/07/2014
14.8110,01/08/2014
14.8143,02/08/2014
14.8176,03/08/2014
14.8333,04/08/2014
14.8103,05/08/2014
14.7997,06/08/2014
14.7870,07/08/2014
14.7805,08/08/2014
14.7838,09/08/2014
14.7872,10/08/2014
14.7975,11/08/2014
14.8093,12/08/2014
14.8176,13/08/2014
14.8203,14/08/2014
14.8239,15/08/2014
14.8275,16/08/2014
14.8311,17/08/2014
14.8347,18/08/2014
14.8477,19/08/2014
14.8763,20/08/2014
14.8585,21/08/2014
14.8516,22/08/2014
14.8552,23/08/2014
14.8588,24/08/2014
14.8699,25/08/2014
14.8696,26/08/2014
14.8657,27/08/2014
14.9012,28/08/2014
14.9048,29/08/2014
14.9081,30/08/2014
14.9115,31/08/2014
14.9180,01/09/2014
14.8960,02/09/2014
14.9178,03/09/2014
14.9235,04/09/2014
14.9276,05/09/2014
14.9309,06/09/2014
14.9343,07/09/2014
14.9570,08/09/2014
14.9396,09/09/2014
14.9423,10/09/2014
14.9507,11/09/2014
14.9516,12/09/2014
14.9552,13/09/2014
14.9588,14/09/2014
14.9707,15/09/2014
14.9638,16/09/2014
14.9835,17/09/2014
15.0169,18/09/2014
15.0298,19/09/2014
15.0334,20/09/2014
15.0370,21/09/2014
15.0598,22/09/2014
15.0606,23/09/2014
15.0638,24/09/2014
15.0530,25/09/2014
15.1225,26/09/2014
15.1261,27/09/2014
15.1297,28/09/2014
15.0917,29/09/2014
15.1126,30/09/2014
15.1180,01/10/2014
15.1216,02/10/2014
15.1251,03/10/2014
15.1287,04/10/2014
15.1322,05/10/2014
15.1358,06/10/2014
15.1746,07/10/2014
15.1780,08/10/2014
15.1732,09/10/2014
15.1767,10/10/2014
15.1802,11/10/2014
15.1838,12/10/2014
15.2261,13/10/2014
15.2443,14/10/2014
15.2478,15/10/2014
15.3027,16/10/2014
15.2958,17/10/2014
15.2993,18/10/2014
15.3028,19/10/2014
15.3043,20/10/2014
15.3382,21/10/2014
15.3363,22/10/2014
15.3397,23/10/2014
15.3432,24/10/2014
15.3467,25/10/2014
15.3501,26/10/2014
15.3709,27/10/2014
15.3862,28/10/2014
15.41,29/10/2014
15.4360,30/10/2014
15.4639,31/10/2014
15.4673,01/11/2014
15.4707,02/11/2014
15.5085,03/11/2014
15.5119,04/11/2014
15.5582,05/11/2014
15.5616,06/11/2014
15.5678,07/11/2014
15.5712,08/11/2014
15.5746,09/11/2014
15.5961,10/11/2014
15.5889,11/11/2014
15.5955,12/11/2014
15.5778,13/11/2014
15.5901,14/11/2014
15.5937,15/11/2014
15.5973,16/11/2014
15.6131,17/11/2014
15.6314,18/11/2014
15.6312,19/11/2014
15.6425,20/11/2014
15.6708,21/11/2014
15.6744,22/11/2014
15.6781,23/11/2014
15.5964,24/11/2014
15.6801,25/11/2014
15.6821,26/11/2014
15.6876,27/11/2014
15.7218,28/11/2014
15.7252,29/11/2014
15.7286,30/11/2014
15.7658,01/12/2014
15.7229,02/12/2014
15.8319,03/12/2014
15.8168,04/12/2014
15.8273,05/12/2014
15.8309,06/12/2014
15.8345,07/12/2014
15.7602,08/12/2014
15.7710,09/12/2014
15.7164,10/12/2014
15.8495,11/12/2014
15.8527,12/12/2014
15.8563,13/12/2014
15.8598,14/12/2014
15.8134,15/12/2014
15.7543,16/12/2014
15.7470,17/12/2014
15.7538,18/12/2014
15.7266,19/12/2014
15.7302,20/12/2014
15.7337,21/12/2014
15.7587,22/12/2014
15.7692,23/12/2014
15.7804,24/12/2014
15.7840,25/12/2014
15.7884,26/12/2014
15.7920,27/12/2014
15.7955,28/12/2014
15.7907,29/12/2014
15.8293,30/12/2014
15.8461,31/12/2014
15.8506,01/01/2015
15.8317,02/01/2015
15.8352,03/01/2015
15.8388,04/01/2015
15.8679,05/01/2015
15.83,06/01/2015
15.8478,07/01/2015
15.8642,08/01/2015
15.8690,09/01/2015
15.8725,10/01/2015
15.8760,11/01/2015
15.9168,12/01/2015
15.9669,13/01/2015
15.9682,14/01/2015
16.0504,15/01/2015
16.1455,16/01/2015
16.1490,17/01/2015
16.1525,18/01/2015
16.1348,19/01/2015
16.1427,20/01/2015
16.1473,21/01/2015
16.1568,22/01/2015
16.1381,23/01/2015
16.1418,24/01/2015
16.1455,25/01/2015
16.1491,26/01/2015
16.1498,27/01/2015
16.1841,28/01/2015
16.1616,29/01/2015
16.1899,30/01/2015
16.1936,31/01/2015
16.1972,01/02/2015
16.1682,02/02/2015
16.0578,03/02/2015
16.1666,04/02/2015
16.1376,05/02/2015
16.0716,06/02/2015
16.0752,07/02/2015
16.0788,08/02/2015
16.1213,09/02/2015
16.1319,10/02/2015
16.1207,11/02/2015
16.1488,12/02/2015
16.1666,13/02/2015
16.1701,14/02/2015
16.1737,15/02/2015
16.1248,16/02/2015
16.1284,17/02/2015
16.1331,18/02/2015
16.1367,19/02/2015
16.1771,20/02/2015
16.1807,21/02/2015
16.1842,22/02/2015
16.1591,23/02/2015
16.1733,24/02/2015
16.1968,25/02/2015
16.2250,26/02/2015
16.2468,27/02/2015
16.2503,28/02/2015
16.2538,01/03/2015
16.2498,02/03/2015
16.2214,03/03/2015
16.2984,04/03/2015
16.2814,05/03/2015
16.2849,06/03/2015
16.2884,07/03/2015
16.2919,08/03/2015
16.2748,09/03/2015
16.2880,10/03/2015
16.2734,11/03/2015
16.2475,12/03/2015
16.2133,13/03/2015
16.2169,14/03/2015
16.2205,15/03/2015
16.2225,16/03/2015
16.2254,17/03/2015
16.2102,18/03/2015
16.2433,19/03/2015
16.2233,20/03/2015
16.2269,21/03/2015
16.2304,22/03/2015
16.2454,23/03/2015
16.2483,24/03/2015
16.2465,25/03/2015
16.2936,26/03/2015
16.2597,27/03/2015
16.2632,28/03/2015
16.2668,29/03/2015
16.3110,30/03/2015
16.3340,31/03/2015
16.3377,01/04/2015
16.3414,02/04/2015
16.3451,03/04/2015
16.3488,04/04/2015
16.3525,05/04/2015
16.3823,06/04/2015
16.3629,07/04/2015
16.3165,08/04/2015
16.3626,09/04/2015
16.3329,10/04/2015
16.3367,11/04/2015
16.3405,12/04/2015
16.3653,13/04/2015
16.3691,14/04/2015
16.3466,15/04/2015
16.3824,16/04/2015
16.3965,17/04/2015
16.4002,18/04/2015
16.4040,19/04/2015
16.4074,20/04/2015
16.3984,21/04/2015
16.4081,22/04/2015
16.4144,23/04/2015
16.3933,24/04/2015
16.3970,25/04/2015
16.4008,26/04/2015
16.4216,27/04/2015
16.4158,28/04/2015
16.4291,29/04/2015
16.3953,30/04/2015
16.3990,01/05/2015
16.4027,02/05/2015
16.4064,03/05/2015
16.4101,04/05/2015
16.3938,05/05/2015
16.3535,06/05/2015
16.3661,07/05/2015
16.2956,08/05/2015
16.2993,09/05/2015
16.3029,10/05/2015
16.3299,11/05/2015
16.3282,12/05/2015
16.3157,13/05/2015
16.3266,14/05/2015
16.3321,15/05/2015
16.3358,16/05/2015
16.3394,17/05/2015
16.3577,18/05/2015
16.3882,19/05/2015
16.4059,20/05/2015
16.4307,21/05/2015
16.4320,22/05/2015
16.4358,23/05/2015
16.4395,24/05/2015
16.4611,25/05/2015
16.4601,26/05/2015
16.4435,27/05/2015
16.4752,28/05/2015
16.4918,29/05/2015
16.4955,30/05/2015
16.4992,31/05/2015
16.5180,01/06/2015
16.4527,02/06/2015
16.4165,03/06/2015
16.4057,04/06/2015
16.4110,05/06/2015
16.4147,06/06/2015
16.4184,07/06/2015
16.4016,08/06/2015
16.4185,09/06/2015
16.4267,10/06/2015
16.3849,11/06/2015
16.3958,12/06/2015
16.3995,13/06/2015
16.4032,14/06/2015
16.4345,15/06/2015
16.4277,16/06/2015
16.4292,17/06/2015
16.4956,18/06/2015
16.5114,19/06/2015
16.5150,20/06/2015
16.5187,21/06/2015
16.5069,22/06/2015
16.4967,23/06/2015
16.5002,24/06/2015
16.5094,25/06/2015
16.4672,26/06/2015
16.4708,27/06/2015
16.4745,28/06/2015
16.4363,29/06/2015
16.4856,30/06/2015
16.5004,01/07/2015
16.5174,02/07/2015
16.5397,03/07/2015
16.5433,04/07/2015
16.5468,05/07/2015
16.5515,06/07/2015
16.5716,07/07/2015
16.5708,08/07/2015
16.5535,09/07/2015
16.5585,10/07/2015
16.5621,11/07/2015
16.5658,12/07/2015
16.5472,13/07/2015
16.5551,14/07/2015
16.5871,15/07/2015
16.5929,16/07/2015
16.5920,17/07/2015
16.5959,18/07/2015
16.5997,19/07/2015
16.5980,20/07/2015
16.6161,21/07/2015
16.6151,22/07/2015
16.6397,23/07/2015
16.6494,24/07/2015
16.6533,25/07/2015
16.6571,26/07/2015
16.6513,27/07/2015
16.6817,28/07/2015
16.7050,29/07/2015
16.71,30/07/2015
16.7235,31/07/2015
16.7273,01/08/2015
16.7311,02/08/2015
16.7396,03/08/2015
16.7281,04/08/2015
16.7116,05/08/2015
16.7426,06/08/2015
16.7598,07/08/2015
16.7636,08/08/2015
16.7673,09/08/2015
16.7677,10/08/2015
16.7558,11/08/2015
16.7918,12/08/2015
16.7990,13/08/2015
16.8089,14/08/2015
16.8127,15/08/2015
16.8164,16/08/2015
16.8391,17/08/2015
16.8428,18/08/2015
16.8394,19/08/2015
16.8479,20/08/2015
16.8425,21/08/2015
16.8462,22/08/2015
16.85,23/08/2015
16.8435,24/08/2015
16.85,25/08/2015
16.8560,26/08/2015
16.8896,27/08/2015
16.8986,28/08/2015
16.9023,29/08/2015
16.9060,30/08/2015
16.8999,31/08/2015
16.9174,01/09/2015
16.9152,02/09/2015
16.8947,03/09/2015
16.8893,04/09/2015
16.8929,05/09/2015
16.8966,06/09/2015
16.88,07/09/2015
16.8898,08/09/2015
16.8924,09/09/2015
16.8941,10/09/2015
16.8966,11/09/2015
16.9001,12/09/2015
16.9037,13/09/2015
16.9081,14/09/2015
16.9109,15/09/2015
16.8977,16/09/2015
16.9012,17/09/2015
16.9235,18/09/2015
16.9270,19/09/2015
16.9304,20/09/2015
16.9544,21/09/2015
16.9595,22/09/2015
16.9628,23/09/2015
16.9702,24/09/2015
16.9738,25/09/2015
16.9774,26/09/2015
16.9811,27/09/2015
16.9879,28/09/2015
17.0869,29/09/2015
17.1261,30/09/2015
17.1327,01/10/2015
17.1363,02/10/2015
17.1399,03/10/2015
17.1434,04/10/2015
17.1650,05/10/2015
17.1636,06/10/2015
17.1860,07/10/2015
17.1566,08/10/2015
17.2186,09/10/2015
17.2225,10/10/2015
17.2263,11/10/2015
17.1777,12/10/2015
17.2247,13/10/2015
17.2416,14/10/2015
17.2503,15/10/2015
17.2643,16/10/2015
17.2682,17/10/2015
17.2721,18/10/2015
17.2638,19/10/2015
17.2737,20/10/2015
17.2727,21/10/2015
17.2766,22/10/2015
17.2461,23/10/2015
17.25,24/10/2015
17.2539,25/10/2015
17.3064,26/10/2015
17.3025,27/10/2015
17.3022,28/10/2015
17.3041,29/10/2015
17.2991,30/10/2015
17.3030,31/10/2015
17.3069,01/11/2015
17.3098,02/11/2015
17.3090,03/11/2015
17.30,04/11/2015
17.2894,05/11/2015
17.2815,06/11/2015
17.2853,07/11/2015
17.2892,08/11/2015
17.2612,09/11/2015
17.2804,10/11/2015
17.2843,11/11/2015
17.2882,12/11/2015
17.2985,13/11/2015
17.3024,14/11/2015
17.3063,15/11/2015
17.3102,16/11/2015
17.2861,17/11/2015
17.3079,18/11/2015
17.3206,19/11/2015
17.2974,20/11/2015
17.3012,21/11/2015
17.3051,22/11/2015
17.2899,23/11/2015
17.2809,24/11/2015
17.2847,25/11/2015
17.2879,26/11/2015
17.2897,27/11/2015
17.2936,28/11/2015
17.2974,29/11/2015
17.2965,30/11/2015
17.3029,01/12/2015
17.3211,02/12/2015
17.3421,03/12/2015
17.3162,04/12/2015
17.3201,05/12/2015
17.3239,06/12/2015
17.3207,07/12/2015
17.3139,08/12/2015
17.2656,09/12/2015
17.2885,10/12/2015
17.2791,11/12/2015
17.2830,12/12/2015
17.2870,13/12/2015
17.2870,14/12/2015
17.2632,15/12/2015
17.2925,16/12/2015
17.3047,17/12/2015
17.3109,18/12/2015
17.3148,19/12/2015
17.3187,20/12/2015
17.3053,21/12/2015
17.2960,22/12/2015
17.3066,23/12/2015
17.3105,24/12/2015
17.3144,25/12/2015
17.3183,26/12/2015
17.3222,27/12/2015
17.3258,28/12/2015
17.3254,29/12/2015
17.3115,30/12/2015
17.3360,31/12/2015
17.3496,01/01/2016
17.3535,02/01/2016
17.3574,03/01/2016
17.3745,04/01/2016
17.3539,05/01/2016
17.3927,06/01/2016
17.3938,07/01/2016
17.4086,08/01/2016
17.4124,09/01/2016
17.4163,10/01/2016
17.3956,11/01/2016
17.4031,12/01/2016
17.3884,13/01/2016
17.3918,14/01/2016
17.3770,15/01/2016
17.3810,16/01/2016
17.3849,17/01/2016
17.3799,18/01/2016
17.3697,19/01/2016
17.3799,20/01/2016
17.4012,21/01/2016
17.3880,22/01/2016
17.3919,23/01/2016
17.3957,24/01/2016
17.4191,25/01/2016
17.4230,26/01/2016
17.4119,27/01/2016
17.4158,28/01/2016
17.4039,29/01/2016
17.4079,30/01/2016
17.4118,31/01/2016
17.4234,01/02/2016
17.3984,02/02/2016
17.3622,03/02/2016
17.3386,04/02/2016
17.3606,05/02/2016
17.3645,06/02/2016
17.3684,07/02/2016
17.3769,08/02/2016
17.3646,09/02/2016
17.3666,10/02/2016
17.3580,11/02/2016
17.3539,12/02/2016
17.3578,13/02/2016
17.3616,14/02/2016
17.3596,15/02/2016
17.3529,16/02/2016
17.3339,17/02/2016
17.3395,18/02/2016
17.3435,19/02/2016
17.3475,20/02/2016
17.3515,21/02/2016
17.3238,22/02/2016
17.2716,23/02/2016
17.2743,24/02/2016
17.2545,25/02/2016
17.2706,26/02/2016
17.2746,27/02/2016
17.2786,28/02/2016
17.3269,29/02/2016
17.3588,01/03/2016
17.3793,02/03/2016
17.3624,03/03/2016
17.3955,04/03/2016
17.3994,05/03/2016
17.4033,06/03/2016
17.4072,07/03/2016
17.4376,08/03/2016
17.4417,09/03/2016
17.4649,10/03/2016
17.4548,11/03/2016
17.4588,12/03/2016
17.4628,13/03/2016
17.4731,14/03/2016
17.4718,15/03/2016
17.5229,16/03/2016
17.5572,17/03/2016
17.5910,18/03/2016
17.5950,19/03/2016
17.5989,20/03/2016
17.6769,21/03/2016
17.6809,22/03/2016
17.7012,23/03/2016
17.7051,24/03/2016
17.7091,25/03/2016
17.7130,26/03/2016
17.7169,27/03/2016
17.7033,28/03/2016
17.7098,29/03/2016
17.7131,30/03/2016
17.7408,31/03/2016
17.7448,01/04/2016
17.7488,02/04/2016
17.7527,03/04/2016
17.8024,04/04/2016
17.8771,05/04/2016
17.8822,06/04/2016
17.8963,07/04/2016
17.9002,08/04/2016
17.9041,09/04/2016
17.9080,10/04/2016
17.9289,11/04/2016
17.9578,12/04/2016
17.9543,13/04/2016
17.9583,14/04/2016
17.9623,15/04/2016
17.9663,16/04/2016
17.9703,17/04/2016
17.9625,18/04/2016
17.9665,19/04/2016
17.9517,20/04/2016
17.9405,21/04/2016
17.9386,22/04/2016
17.9426,23/04/2016
17.9465,24/04/2016
17.9416,25/04/2016
17.9639,26/04/2016
17.9723,27/04/2016
17.9538,28/04/2016
17.9567,29/04/2016
