NAV,Date (DD/MM/YYYY)
12.7722,28/12/2019
12.7746,29/12/2019
12.8052,30/12/2019
12.7779,31/12/2019
12.6848,01/01/2020
12.6892,02/01/2020
12.6986,03/01/2020
12.7009,04/01/2020
12.7032,05/01/2020
12.7028,06/01/2020
12.7078,07/01/2020
12.7174,08/01/2020
12.7169,09/01/2020
12.7132,10/01/2020
12.7155,11/01/2020
12.7177,12/01/2020
12.7207,13/01/2020
12.7301,14/01/2020
12.7354,15/01/2020
12.7393,16/01/2020
12.7422,17/01/2020
12.7444,18/01/2020
12.7466,20/01/2020
12.7527,20/01/2020
12.7606,21/01/2020
12.7708,22/01/2020
12.7836,23/01/2020
12.7915,24/01/2020
12.7936,25/01/2020
12.7958,26/01/2020
12.7998,27/01/2020
12.8030,28/01/2020
12.8031,29/01/2020
12.8076,30/01/2020
12.8068,31/01/2020
12.8089,01/02/2020
12.8111,02/02/2020
12.8237,03/02/2020
12.8277,04/02/2020
12.8412,05/02/2020
12.8731,06/02/2020
12.8959,07/02/2020
12.8979,08/02/2020
12.90,09/02/2020
12.9226,10/02/2020
12.9262,11/02/2020
12.9230,12/02/2020
12.9283,13/02/2020
12.9316,14/02/2020
12.9337,15/02/2020
12.9357,16/02/2020
12.9349,17/02/2020
12.9341,18/02/2020
12.9362,19/02/2020
12.9333,20/02/2020
12.9353,21/02/2020
12.9374,22/02/2020
12.9394,23/02/2020
12.9465,24/02/2020
12.9496,25/02/2020
12.9569,26/02/2020
12.9557,27/02/2020
12.9560,28/02/2020
12.9580,29/02/2020
12.96,01/03/2020
12.9661,02/03/2020
12.9718,03/03/2020
12.9750,04/03/2020
12.9748,05/03/2020
12.9796,06/03/2020
12.9815,07/03/2020
12.9835,08/03/2020
12.7762,09/03/2020
12.7782,10/03/2020
12.8123,11/03/2020
12.7786,12/03/2020
12.7340,13/03/2020
12.7360,14/03/2020
12.7379,15/03/2020
12.7570,16/03/2020
12.7296,17/03/2020
12.6910,18/03/2020
12.6483,19/03/2020
12.6810,20/03/2020
12.6829,23/03/2020
12.6848,23/03/2020
12.6532,23/03/2020
12.6076,24/03/2020
12.5806,26/03/2020
12.6095,26/03/2020
12.7293,27/03/2020
12.7312,30/03/2020
12.7778,30/03/2020
12.7331,30/03/2020
12.7843,31/03/2020
12.7888,03/04/2020
12.7862,03/04/2020
12.7881,03/04/2020
12.7944,07/04/2020
12.7925,07/04/2020
12.7853,07/04/2020
12.7907,07/04/2020
12.7260,08/04/2020
12.7310,09/04/2020
12.7329,13/04/2020
12.7365,13/04/2020
12.7470,13/04/2020
12.7347,13/04/2020
12.7457,15/04/2020
12.7489,15/04/2020
12.7713,16/04/2020
12.8003,17/04/2020
12.8021,18/04/2020
12.8039,19/04/2020
12.7820,20/04/2020
12.7921,21/04/2020
12.8375,22/04/2020
12.8393,23/04/2020
12.8649,24/04/2020
12.8667,25/04/2020
12.8685,26/04/2020
12.8019,27/04/2020
12.7477,28/04/2020
12.7511,29/04/2020
12.7868,30/04/2020
12.7886,01/05/2020
12.7904,02/05/2020
12.7922,03/05/2020
12.8074,04/05/2020
12.8220,05/05/2020
12.8431,06/05/2020
12.8449,07/05/2020
12.8576,08/05/2020
12.8593,09/05/2020
12.8611,10/05/2020
12.8604,11/05/2020
12.8756,12/05/2020
12.8933,13/05/2020
12.9121,14/05/2020
12.9244,15/05/2020
12.9262,16/05/2020
12.9279,17/05/2020
12.9350,18/05/2020
12.9617,19/05/2020
12.9772,20/05/2020
13.0038,21/05/2020
13.0161,22/05/2020
13.0179,23/05/2020
13.0196,24/05/2020
13.0214,25/05/2020
13.0471,26/05/2020
13.0444,27/05/2020
13.0427,28/05/2020
13.0410,29/05/2020
13.0428,30/05/2020
13.0446,31/05/2020
13.0447,01/06/2020
13.0486,02/06/2020
13.0492,03/06/2020
13.0432,04/06/2020
13.0422,05/06/2020
13.0440,06/06/2020
13.0457,07/06/2020
13.0589,08/06/2020
13.0636,09/06/2020
13.0654,10/06/2020
13.0754,11/06/2020
13.0730,12/06/2020
13.0747,13/06/2020
13.0764,14/06/2020
13.0864,15/06/2020
13.0933,16/06/2020
13.1099,17/06/2020
13.1264,18/06/2020
13.1320,19/06/2020
13.1337,20/06/2020
13.1355,21/06/2020
13.1399,22/06/2020
13.1438,23/06/2020
13.1618,24/06/2020
13.1671,25/06/2020
13.1738,26/06/2020
13.1755,27/06/2020
13.1773,28/06/2020
13.1749,29/06/2020
13.1791,30/06/2020
13.1924,01/07/2020
13.1930,02/07/2020
13.2054,03/07/2020
13.2071,04/07/2020
13.2089,05/07/2020
13.2229,06/07/2020
13.2415,08/07/2020
13.2392,08/07/2020
13.2572,09/07/2020
13.2645,10/07/2020
13.2664,11/07/2020
13.2683,12/07/2020
13.2582,13/07/2020
13.2692,14/07/2020
13.2817,15/07/2020
13.2828,16/07/2020
13.2789,17/07/2020
13.2807,18/07/2020
13.2826,19/07/2020
13.2896,20/07/2020
13.3013,21/07/2020
13.2944,22/07/2020
13.3014,23/07/2020
13.3012,24/07/2020
13.3030,25/07/2020
13.3048,26/07/2020
13.2985,27/07/2020
13.2996,28/07/2020
13.3016,29/07/2020
13.3052,30/07/2020
13.3349,31/07/2020
13.3367,01/08/2020
13.3385,02/08/2020
13.3388,03/08/2020
13.3447,04/08/2020
13.3425,05/08/2020
13.3367,06/08/2020
13.35,07/08/2020
13.3519,08/08/2020
13.3537,09/08/2020
13.3547,10/08/2020
13.3571,11/08/2020
13.3580,12/08/2020
13.3681,13/08/2020
13.3698,14/08/2020
13.3716,15/08/2020
13.3734,16/08/2020
13.3777,17/08/2020
13.3834,18/08/2020
13.3883,19/08/2020
13.3818,20/08/2020
13.3709,21/08/2020
13.3727,22/08/2020
13.3745,23/08/2020
13.3788,24/08/2020
13.3877,25/08/2020
13.3792,26/08/2020
13.3744,27/08/2020
13.3739,28/08/2020
13.3757,29/08/2020
13.3775,30/08/2020
13.3981,31/08/2020
13.4133,01/09/2020
13.4160,02/09/2020
13.4113,03/09/2020
13.3980,04/09/2020
13.3997,05/09/2020
13.4015,06/09/2020
13.3933,08/09/2020
13.3986,08/09/2020
13.3944,09/09/2020
13.3933,10/09/2020
13.3934,11/09/2020
13.3951,12/09/2020
13.3969,13/09/2020
13.4003,14/09/2020
13.3980,15/09/2020
13.4035,16/09/2020
13.4076,17/09/2020
13.4110,18/09/2020
13.4127,19/09/2020
13.4145,20/09/2020
13.4175,21/09/2020
13.4211,22/09/2020
13.4185,23/09/2020
13.4206,24/09/2020
13.4191,25/09/2020
13.4209,26/09/2020
13.4226,27/09/2020
13.4224,28/09/2020
13.4275,29/09/2020
13.4317,30/09/2020
13.4374,01/10/2020
13.4391,02/10/2020
13.4408,03/10/2020
13.4425,04/10/2020
13.4508,05/10/2020
13.4581,06/10/2020
13.4625,07/10/2020
13.4649,08/10/2020
13.4841,09/10/2020
13.4858,10/10/2020
13.4875,11/10/2020
13.4875,12/10/2020
13.4847,13/10/2020
13.4879,14/10/2020
13.4809,15/10/2020
13.4838,16/10/2020
13.4854,17/10/2020
13.4871,18/10/2020
13.4933,19/10/2020
13.4927,20/10/2020
13.4950,21/10/2020
13.4967,22/10/2020
13.5037,23/10/2020
13.5053,24/10/2020
13.5070,25/10/2020
13.5108,26/10/2020
13.5140,27/10/2020
13.5162,28/10/2020
13.5181,29/10/2020
13.5197,30/10/2020
13.5214,31/10/2020
13.5231,01/11/2020
13.5294,02/11/2020
13.5283,03/11/2020
13.5302,04/11/2020
13.5381,05/11/2020
13.5452,06/11/2020
13.5468,07/11/2020
13.5485,08/11/2020
13.5471,09/11/2020
13.5472,10/11/2020
13.5649,11/11/2020
13.5666,12/11/2020
13.5686,13/11/2020
13.5703,14/11/2020
13.5719,15/11/2020
13.5736,16/11/2020
13.5806,17/11/2020
13.5822,18/11/2020
13.5904,19/11/2020
13.5958,20/11/2020
13.5975,21/11/2020
13.5991,22/11/2020
13.6155,23/11/2020
13.6151,24/11/2020
13.6265,25/11/2020
13.6228,26/11/2020
13.6293,27/11/2020
13.6309,28/11/2020
13.6326,29/11/2020
13.6342,30/11/2020
13.6373,01/12/2020
13.6376,02/12/2020
13.6428,03/12/2020
13.6515,04/12/2020
13.6531,05/12/2020
13.6547,06/12/2020
13.6579,07/12/2020
13.6625,08/12/2020
13.6610,09/12/2020
13.6601,10/12/2020
13.6571,11/12/2020
13.6587,12/12/2020
13.6603,13/12/2020
13.6685,14/12/2020
13.6740,15/12/2020
13.6757,16/12/2020
13.6777,17/12/2020
13.6844,18/12/2020
13.6860,19/12/2020
13.6876,20/12/2020
13.6919,21/12/2020
13.6957,22/12/2020
13.6975,23/12/2020
13.6996,24/12/2020
13.7011,25/12/2020
13.7027,26/12/2020
13.7043,27/12/2020
13.7088,28/12/2020
13.7093,29/12/2020
13.7175,30/12/2020
13.7229,31/12/2020
13.7267,01/01/2021
13.7283,02/01/2021
13.7298,03/01/2021
13.7316,04/01/2021
13.7402,05/01/2021
13.7461,06/01/2021
13.7477,07/01/2021
13.7464,08/01/2021
13.7479,09/01/2021
13.7495,10/01/2021
13.7321,11/01/2021
13.7323,12/01/2021
13.7359,13/01/2021
13.7353,14/01/2021
13.7389,15/01/2021
13.7404,16/01/2021
13.7419,17/01/2021
13.7375,18/01/2021
13.7373,19/01/2021
13.7385,20/01/2021
13.7415,21/01/2021
13.7415,22/01/2021
13.7430,23/01/2021
13.7445,24/01/2021
13.7430,25/01/2021
13.7445,26/01/2021
13.7464,27/01/2021
13.7484,28/01/2021
13.7511,29/01/2021
13.7526,30/01/2021
13.7540,31/01/2021
13.7444,01/02/2021
13.7458,02/02/2021
13.7454,03/02/2021
13.7442,04/02/2021
13.7410,05/02/2021
13.7425,06/02/2021
13.7439,07/02/2021
13.7478,08/02/2021
13.7484,09/02/2021
13.7505,10/02/2021
13.7549,11/02/2021
13.7617,12/02/2021
13.7631,13/02/2021
13.7646,14/02/2021
13.7672,15/02/2021
13.7725,16/02/2021
13.7746,17/02/2021
13.7762,18/02/2021
13.7776,19/02/2021
13.7791,20/02/2021
13.7805,21/02/2021
13.7738,22/02/2021
13.7804,23/02/2021
13.7838,24/02/2021
13.7907,25/02/2021
13.7911,26/02/2021
13.7925,27/02/2021
13.7939,28/02/2021
13.7988,01/03/2021
13.8034,02/03/2021
13.8042,03/03/2021
13.8061,04/03/2021
13.8083,05/03/2021
13.8097,06/03/2021
13.8111,07/03/2021
13.8149,08/03/2021
13.8188,09/03/2021
13.8156,10/03/2021
13.8169,11/03/2021
13.8044,12/03/2021
13.8058,13/03/2021
13.8072,14/03/2021
13.7608,15/03/2021
13.7380,16/03/2021
13.7429,17/03/2021
13.7466,18/03/2021
13.7498,19/03/2021
13.7512,20/03/2021
13.7526,21/03/2021
13.7308,22/03/2021
13.74,23/03/2021
13.7528,24/03/2021
13.7580,25/03/2021
13.7585,26/03/2021
13.7599,27/03/2021
13.7612,28/03/2021
13.7626,29/03/2021
13.7594,30/03/2021
13.7712,31/03/2021
13.7725,01/04/2021
13.7739,02/04/2021
13.7752,03/04/2021
13.7765,04/04/2021
13.7732,05/04/2021
13.7756,06/04/2021
13.7836,07/04/2021
13.8005,08/04/2021
13.8066,09/04/2021
13.8079,10/04/2021
13.8091,11/04/2021
13.8193,12/04/2021
13.8206,13/04/2021
13.8219,14/04/2021
13.8101,15/04/2021
13.8218,16/04/2021
13.8231,17/04/2021
13.8244,18/04/2021
13.8213,19/04/2021
13.8285,20/04/2021
13.8298,21/04/2021
13.8354,22/04/2021
13.8380,23/04/2021
13.8393,24/04/2021
13.8406,25/04/2021
13.8569,26/04/2021
13.8623,27/04/2021
13.8754,28/04/2021
13.8569,29/04/2021
13.8658,30/04/2021
13.8671,01/05/2021
13.8684,02/05/2021
13.8904,03/05/2021
13.8910,04/05/2021
13.8818,05/05/2021
13.8787,06/05/2021
13.8918,07/05/2021
13.8931,08/05/2021
13.8944,09/05/2021
13.9068,10/05/2021
13.9125,11/05/2021
13.9049,12/05/2021
13.9061,13/05/2021
13.8840,14/05/2021
13.8853,15/05/2021
13.8865,16/05/2021
13.9017,17/05/2021
13.9086,18/05/2021
13.9070,19/05/2021
13.9218,20/05/2021
13.9214,21/05/2021
13.9226,22/05/2021
13.9239,23/05/2021
13.9148,24/05/2021
13.9320,25/05/2021
13.9332,26/05/2021
13.9446,27/05/2021
13.9353,28/05/2021
13.9365,29/05/2021
13.9378,30/05/2021
13.9352,31/05/2021
13.9609,01/06/2021
13.9832,02/06/2021
13.9689,03/06/2021
13.9713,04/06/2021
13.9725,05/06/2021
13.9737,06/06/2021
13.9857,07/06/2021
13.9930,08/06/2021
14.0048,09/06/2021
14.0158,10/06/2021
13.9933,11/06/2021
13.9945,12/06/2021
13.9957,13/06/2021
13.9968,14/06/2021
13.9664,15/06/2021
13.9239,16/06/2021
13.9646,17/06/2021
13.9604,18/06/2021
13.9616,19/06/2021
13.9628,20/06/2021
13.9681,21/06/2021
13.9731,22/06/2021
13.9799,23/06/2021
13.9867,24/06/2021
13.9942,25/06/2021
13.9954,26/06/2021
13.9966,27/06/2021
13.9985,28/06/2021
14.0079,29/06/2021
13.9851,30/06/2021
14.0016,01/07/2021
13.9768,02/07/2021
13.9780,03/07/2021
13.9792,04/07/2021
14.0092,05/07/2021
14.0044,06/07/2021
14.0081,07/07/2021
13.9854,08/07/2021
13.9961,09/07/2021
13.9977,10/07/2021
13.9993,11/07/2021
14.0207,12/07/2021
14.0361,13/07/2021
14.0048,14/07/2021
13.9991,15/07/2021
14.0129,16/07/2021
14.0145,17/07/2021
14.0161,18/07/2021
14.0525,19/07/2021
14.0563,20/07/2021
14.0579,21/07/2021
14.0478,22/07/2021
14.0064,23/07/2021
14.0080,24/07/2021
14.0096,25/07/2021
14.0421,26/07/2021
14.0516,27/07/2021
14.0560,28/07/2021
14.0846,29/07/2021
14.0819,30/07/2021
14.0834,31/07/2021
14.0850,01/08/2021
14.0881,02/08/2021
14.1327,03/08/2021
14.1341,04/08/2021
14.1190,05/08/2021
14.1288,06/08/2021
14.1304,07/08/2021
14.1320,08/08/2021
14.1194,09/08/2021
14.1105,10/08/2021
