NAV,Date (DD/MM/YYYY)
12.7637,19/02/2013
12.7821,20/02/2013
12.7758,21/02/2013
12.7874,22/02/2013
12.7901,23/02/2013
12.7928,24/02/2013
12.7927,25/02/2013
12.7808,26/02/2013
12.7878,27/02/2013
12.7478,28/02/2013
12.7239,01/03/2013
12.7265,02/03/2013
12.7292,03/03/2013
12.7498,04/03/2013
12.7586,05/03/2013
12.7682,06/03/2013
12.7734,07/03/2013
12.7867,08/03/2013
12.7894,09/03/2013
12.7920,10/03/2013
12.7888,11/03/2013
12.7649,12/03/2013
12.7610,13/03/2013
12.7814,14/03/2013
12.7830,15/03/2013
12.7856,16/03/2013
12.7881,17/03/2013
12.7758,18/03/2013
12.7555,19/03/2013
12.7386,20/03/2013
12.7371,21/03/2013
12.7168,22/03/2013
12.7195,23/03/2013
12.7221,24/03/2013
12.7297,25/03/2013
12.7191,26/03/2013
12.7218,27/03/2013
12.7386,28/03/2013
12.7412,29/03/2013
12.7411,30/03/2013
12.7437,31/03/2013
12.7463,01/04/2013
12.7316,02/04/2013
12.7562,03/04/2013
12.7658,04/04/2013
12.7849,05/04/2013
12.7875,06/04/2013
12.79,07/04/2013
12.8163,08/04/2013
12.8422,09/04/2013
12.8427,10/04/2013
12.8452,11/04/2013
12.8730,12/04/2013
12.8755,13/04/2013
12.8779,14/04/2013
12.9237,15/04/2013
12.9419,16/04/2013
12.9689,17/04/2013
13.0070,18/04/2013
13.0096,19/04/2013
13.0122,20/04/2013
13.0148,21/04/2013
13.0427,22/04/2013
13.0630,23/04/2013
13.0657,24/04/2013
13.0494,25/04/2013
13.0673,26/04/2013
13.07,27/04/2013
13.0725,28/04/2013
13.0677,29/04/2013
13.0845,30/04/2013
13.0871,01/05/2013
13.1019,02/05/2013
13.0911,03/05/2013
13.0938,04/05/2013
13.0963,05/05/2013
13.1021,06/05/2013
13.1231,07/05/2013
13.1745,08/05/2013
13.2675,09/05/2013
13.2971,10/05/2013
13.2998,11/05/2013
13.3024,12/05/2013
13.3163,13/05/2013
13.4004,14/05/2013
13.4553,15/05/2013
13.5118,16/05/2013
13.5285,17/05/2013
13.5312,18/05/2013
13.5338,19/05/2013
13.5668,20/05/2013
13.5786,21/05/2013
13.5721,22/05/2013
13.5717,23/05/2013
13.5993,24/05/2013
13.6020,25/05/2013
13.6046,26/05/2013
13.6164,27/05/2013
13.6133,28/05/2013
13.5839,29/05/2013
13.5642,30/05/2013
13.5453,31/05/2013
13.5480,01/06/2013
13.5507,02/06/2013
13.5449,03/06/2013
13.6010,04/06/2013
13.5909,05/06/2013
13.5890,06/06/2013
13.5688,07/06/2013
13.5715,08/06/2013
13.5741,09/06/2013
13.5213,10/06/2013
13.4834,11/06/2013
13.4920,12/06/2013
13.4651,13/06/2013
13.4790,14/06/2013
13.4817,15/06/2013
13.4843,16/06/2013
13.5391,17/06/2013
13.5214,18/06/2013
13.5254,19/06/2013
13.3920,20/06/2013
13.4017,21/06/2013
13.4044,22/06/2013
13.4069,23/06/2013
13.3354,24/06/2013
13.3293,25/06/2013
13.2558,26/06/2013
13.2635,27/06/2013
13.3559,28/06/2013
13.3586,29/06/2013
13.3612,30/06/2013
13.3517,01/07/2013
13.3371,02/07/2013
13.2944,03/07/2013
13.3765,04/07/2013
13.3384,05/07/2013
13.3411,06/07/2013
13.3438,07/07/2013
13.2898,08/07/2013
13.3248,09/07/2013
13.3394,10/07/2013
13.3877,11/07/2013
13.3289,12/07/2013
13.3316,13/07/2013
13.3342,14/07/2013
13.3177,15/07/2013
12.8261,16/07/2013
12.8326,17/07/2013
12.9016,18/07/2013
12.9166,19/07/2013
12.9194,20/07/2013
12.9221,21/07/2013
12.7807,22/07/2013
12.7143,23/07/2013
12.5569,24/07/2013
12.6564,25/07/2013
12.6817,26/07/2013
12.6845,27/07/2013
12.6872,28/07/2013
12.6755,29/07/2013
12.5542,30/07/2013
12.5626,31/07/2013
12.6390,01/08/2013
12.5212,02/08/2013
12.5239,03/08/2013
12.5266,04/08/2013
12.5878,05/08/2013
12.5587,06/08/2013
12.5676,07/08/2013
12.5994,08/08/2013
12.6021,09/08/2013
12.6048,10/08/2013
12.6074,11/08/2013
12.4435,12/08/2013
12.3484,13/08/2013
12.2977,14/08/2013
12.3005,15/08/2013
12.0889,16/08/2013
12.0916,17/08/2013
12.0942,18/08/2013
11.8869,19/08/2013
12.0626,20/08/2013
12.4344,21/08/2013
12.5606,22/08/2013
12.5109,23/08/2013
12.5137,24/08/2013
12.5164,25/08/2013
12.4856,26/08/2013
12.2474,27/08/2013
12.0949,28/08/2013
12.2147,29/08/2013
12.2525,30/08/2013
12.2553,31/08/2013
12.2581,01/09/2013
12.3949,02/09/2013
12.3343,03/09/2013
12.4348,04/09/2013
12.4533,05/09/2013
12.3668,06/09/2013
12.3696,07/09/2013
12.3723,08/09/2013
12.3750,09/09/2013
12.4257,10/09/2013
12.4301,11/09/2013
12.3955,12/09/2013
12.4021,13/09/2013
12.4049,14/09/2013
12.4075,15/09/2013
12.4318,16/09/2013
12.4328,17/09/2013
12.4943,18/09/2013
12.6878,19/09/2013
12.4243,20/09/2013
12.4270,21/09/2013
12.4296,22/09/2013
12.2265,23/09/2013
12.2011,24/09/2013
12.1894,25/09/2013
12.2545,26/09/2013
12.2536,27/09/2013
12.2564,28/09/2013
12.2591,29/09/2013
12.2539,30/09/2013
12.2973,01/10/2013
12.3002,02/10/2013
12.3720,03/10/2013
12.4093,04/10/2013
12.4121,05/10/2013
12.4149,06/10/2013
12.3895,07/10/2013
12.5638,08/10/2013
12.5897,09/10/2013
12.6102,10/10/2013
12.5820,11/10/2013
12.5848,12/10/2013
12.5875,13/10/2013
12.5182,14/10/2013
12.4337,15/10/2013
12.4366,16/10/2013
12.5025,17/10/2013
12.5412,18/10/2013
12.5440,19/10/2013
12.5468,20/10/2013
12.5249,21/10/2013
12.5242,22/10/2013
12.5180,23/10/2013
12.5365,24/10/2013
12.5361,25/10/2013
12.5389,26/10/2013
12.5417,27/10/2013
12.5041,28/10/2013
12.5773,29/10/2013
12.5867,30/10/2013
12.5640,31/10/2013
12.5393,01/11/2013
12.5421,02/11/2013
12.5448,03/11/2013
12.5475,04/11/2013
12.5322,05/11/2013
12.4897,06/11/2013
12.4596,07/11/2013
12.3762,08/11/2013
12.3791,09/11/2013
12.3819,10/11/2013
12.3844,11/11/2013
12.3260,12/11/2013
12.4286,13/11/2013
12.3888,14/11/2013
12.3917,15/11/2013
12.3945,16/11/2013
12.3973,17/11/2013
12.4559,18/11/2013
12.5103,19/11/2013
12.4920,20/11/2013
12.4696,21/11/2013
12.4527,22/11/2013
12.4555,23/11/2013
12.4583,24/11/2013
12.4569,25/11/2013
12.4815,26/11/2013
12.5214,27/11/2013
12.5227,28/11/2013
12.5051,29/11/2013
12.5080,30/11/2013
12.5107,01/12/2013
12.5205,02/12/2013
12.5128,03/12/2013
12.5071,04/12/2013
12.5016,05/12/2013
12.4455,06/12/2013
12.4485,07/12/2013
12.4513,08/12/2013
12.40,09/12/2013
12.4204,10/12/2013
12.4149,11/12/2013
12.4160,12/12/2013
12.3796,13/12/2013
12.3826,14/12/2013
12.3854,15/12/2013
12.4110,16/12/2013
12.3813,17/12/2013
12.4699,18/12/2013
12.5275,19/12/2013
12.5059,20/12/2013
12.5088,21/12/2013
12.5116,22/12/2013
12.4917,23/12/2013
12.4693,24/12/2013
12.4721,25/12/2013
12.4731,26/12/2013
12.4501,27/12/2013
12.4530,28/12/2013
12.4558,29/12/2013
12.5070,30/12/2013
12.5404,31/12/2013
12.5296,01/01/2014
12.5276,02/01/2014
12.5332,03/01/2014
12.5362,04/01/2014
12.5390,05/01/2014
12.5844,06/01/2014
12.5844,07/01/2014
12.5843,08/01/2014
12.6228,09/01/2014
12.6501,10/01/2014
12.6531,11/01/2014
12.6559,12/01/2014
12.7066,13/01/2014
12.7096,14/01/2014
12.7816,15/01/2014
12.8187,16/01/2014
12.8017,17/01/2014
12.8046,18/01/2014
12.8074,19/01/2014
12.8897,20/01/2014
12.8657,21/01/2014
12.8390,22/01/2014
12.8134,23/01/2014
12.7468,24/01/2014
12.7496,25/01/2014
12.7524,26/01/2014
12.7182,27/01/2014
12.7076,28/01/2014
12.6826,29/01/2014
12.6385,30/01/2014
12.6471,31/01/2014
12.65,01/02/2014
12.6527,02/02/2014
12.6850,03/02/2014
12.7389,04/02/2014
12.7247,05/02/2014
12.7229,06/02/2014
12.7215,07/02/2014
12.7245,08/02/2014
12.7273,09/02/2014
12.7523,10/02/2014
12.7110,11/02/2014
12.6475,12/02/2014
12.6221,13/02/2014
12.6465,14/02/2014
12.6495,15/02/2014
12.6524,16/02/2014
12.6523,17/02/2014
12.6759,18/02/2014
12.6789,19/02/2014
12.6767,20/02/2014
12.6828,21/02/2014
12.6858,22/02/2014
12.6887,23/02/2014
12.6407,24/02/2014
12.6378,25/02/2014
12.6276,26/02/2014
12.6306,27/02/2014
12.6769,28/02/2014
12.6799,01/03/2014
12.6828,02/03/2014
12.6638,03/03/2014
12.6932,04/03/2014
12.6960,05/03/2014
12.7257,06/03/2014
12.7256,07/03/2014
12.7286,08/03/2014
12.7314,09/03/2014
12.7456,10/03/2014
12.7906,11/03/2014
12.8022,12/03/2014
12.8013,13/03/2014
12.7888,14/03/2014
12.7917,15/03/2014
12.7945,16/03/2014
12.7973,17/03/2014
12.8119,18/03/2014
12.8333,19/03/2014
12.8258,20/03/2014
12.8494,21/03/2014
12.8523,22/03/2014
12.8551,23/03/2014
12.8755,24/03/2014
12.8689,25/03/2014
12.8796,26/03/2014
12.8812,27/03/2014
12.8889,28/03/2014
12.8917,29/03/2014
12.8916,30/03/2014
12.8946,31/03/2014
12.8973,01/04/2014
12.7798,02/04/2014
12.7549,03/04/2014
12.7127,04/04/2014
12.7155,05/04/2014
12.7183,06/04/2014
12.7124,07/04/2014
12.7151,08/04/2014
12.7458,09/04/2014
12.7699,10/04/2014
12.8149,11/04/2014
12.8178,12/04/2014
12.8206,13/04/2014
12.8235,14/04/2014
12.8309,15/04/2014
12.8404,16/04/2014
12.9179,17/04/2014
12.9209,18/04/2014
12.9238,19/04/2014
12.9268,20/04/2014
12.9649,21/04/2014
13.0025,22/04/2014
13.0005,23/04/2014
13.0035,24/04/2014
12.9908,25/04/2014
12.9938,26/04/2014
12.9967,27/04/2014
13.0036,28/04/2014
13.0349,29/04/2014
13.0447,30/04/2014
13.0477,01/05/2014
13.0701,02/05/2014
13.0731,03/05/2014
13.0759,04/05/2014
13.1309,05/05/2014
13.1181,06/05/2014
13.1068,07/05/2014
13.1217,08/05/2014
13.1449,09/05/2014
13.1478,10/05/2014
13.1506,11/05/2014
13.1617,12/05/2014
13.1375,13/05/2014
13.1405,14/05/2014
13.1486,15/05/2014
13.1457,16/05/2014
13.1487,17/05/2014
13.1517,18/05/2014
13.1598,19/05/2014
13.1795,20/05/2014
13.2270,21/05/2014
13.2646,22/05/2014
13.3336,23/05/2014
13.3366,24/05/2014
13.3395,25/05/2014
13.3136,26/05/2014
13.3353,27/05/2014
13.3462,28/05/2014
13.3751,29/05/2014
13.4288,30/05/2014
13.4317,31/05/2014
13.4346,01/06/2014
13.4452,02/06/2014
13.5082,03/06/2014
13.5438,04/06/2014
13.6218,05/06/2014
13.6723,06/06/2014
13.6752,07/06/2014
13.6781,08/06/2014
13.6488,09/06/2014
13.6351,10/06/2014
13.6493,11/06/2014
13.6385,12/06/2014
13.6031,13/06/2014
13.6061,14/06/2014
13.6090,15/06/2014
13.5899,16/06/2014
13.6199,17/06/2014
13.5765,18/06/2014
13.5585,19/06/2014
13.5265,20/06/2014
13.5294,21/06/2014
13.5323,22/06/2014
13.4960,23/06/2014
13.5442,24/06/2014
13.5373,25/06/2014
13.5204,26/06/2014
13.5073,27/06/2014
13.5104,28/06/2014
13.5133,29/06/2014
13.5159,30/06/2014
13.5281,01/07/2014
13.5856,02/07/2014
13.5967,03/07/2014
13.6088,04/07/2014
13.6118,05/07/2014
13.6147,06/07/2014
13.5965,07/07/2014
13.5827,08/07/2014
13.5767,09/07/2014
13.5645,10/07/2014
13.5462,11/07/2014
13.5492,12/07/2014
13.5520,13/07/2014
13.5357,14/07/2014
13.5848,15/07/2014
13.5962,16/07/2014
13.6148,17/07/2014
13.5975,18/07/2014
13.6006,19/07/2014
13.6036,20/07/2014
13.6491,21/07/2014
13.6743,22/07/2014
13.6944,23/07/2014
13.7047,24/07/2014
13.6788,25/07/2014
13.6819,26/07/2014
13.6848,27/07/2014
13.6617,28/07/2014
13.6647,29/07/2014
13.64,30/07/2014
13.6549,31/07/2014
13.6404,01/08/2014
13.6434,02/08/2014
13.6464,03/08/2014
13.6454,04/08/2014
13.5490,05/08/2014
13.5127,06/08/2014
13.5217,07/08/2014
13.5178,08/08/2014
13.5208,09/08/2014
13.5238,10/08/2014
13.5539,11/08/2014
13.5420,12/08/2014
13.5854,13/08/2014
13.6391,14/08/2014
13.6422,15/08/2014
13.6452,16/08/2014
13.6483,17/08/2014
13.6514,18/08/2014
13.6560,19/08/2014
13.7120,20/08/2014
13.7094,21/08/2014
13.7111,22/08/2014
13.7141,23/08/2014
13.7172,24/08/2014
13.6843,25/08/2014
13.6867,26/08/2014
13.7064,27/08/2014
13.7080,28/08/2014
13.7111,29/08/2014
13.7111,30/08/2014
13.7143,31/08/2014
13.7160,01/09/2014
13.7336,02/09/2014
13.7439,03/09/2014
13.7393,04/09/2014
13.7542,05/09/2014
13.7574,06/09/2014
13.7605,07/09/2014
13.7790,08/09/2014
13.7705,09/09/2014
13.7572,10/09/2014
13.7834,11/09/2014
13.7897,12/09/2014
13.7928,13/09/2014
13.7959,14/09/2014
13.8078,15/09/2014
13.8158,16/09/2014
13.8290,17/09/2014
13.8811,18/09/2014
13.8834,19/09/2014
13.8864,20/09/2014
13.8895,21/09/2014
13.9046,22/09/2014
13.8904,23/09/2014
13.8899,24/09/2014
13.8912,25/09/2014
13.9222,26/09/2014
13.9254,27/09/2014
13.9285,28/09/2014
13.8972,29/09/2014
13.8789,30/09/2014
13.9126,01/10/2014
13.9157,02/10/2014
13.9188,03/10/2014
13.9219,04/10/2014
13.9251,05/10/2014
13.9282,06/10/2014
13.9535,07/10/2014
14.0009,08/10/2014
13.9575,09/10/2014
13.9719,10/10/2014
13.9750,11/10/2014
13.9781,12/10/2014
14.0062,13/10/2014
14.0340,14/10/2014
14.0371,15/10/2014
14.0754,16/10/2014
14.0724,17/10/2014
14.0755,18/10/2014
14.0786,19/10/2014
14.1149,20/10/2014
14.1387,21/10/2014
14.1553,22/10/2014
14.1584,23/10/2014
14.1615,24/10/2014
14.1647,25/10/2014
14.1678,26/10/2014
14.2084,27/10/2014
14.2317,28/10/2014
14.2452,29/10/2014
14.2903,30/10/2014
14.3415,31/10/2014
14.3446,01/11/2014
14.3477,02/11/2014
14.3877,03/11/2014
14.3908,04/11/2014
14.4697,05/11/2014
14.4728,06/11/2014
14.4615,07/11/2014
14.4646,08/11/2014
14.4677,09/11/2014
14.4925,10/11/2014
14.4850,11/11/2014
14.5053,12/11/2014
14.4642,13/11/2014
14.4520,14/11/2014
14.4550,15/11/2014
14.4581,16/11/2014
14.4915,17/11/2014
14.5189,18/11/2014
14.5168,19/11/2014
14.5214,20/11/2014
14.5242,21/11/2014
14.5274,22/11/2014
14.5305,23/11/2014
14.5452,24/11/2014
14.5555,25/11/2014
14.5608,26/11/2014
14.5632,27/11/2014
14.6381,28/11/2014
14.6412,29/11/2014
14.6444,30/11/2014
14.6821,01/12/2014
14.7840,02/12/2014
14.7912,03/12/2014
14.7951,04/12/2014
14.8397,05/12/2014
14.8429,06/12/2014
14.8460,07/12/2014
14.8758,08/12/2014
14.9135,09/12/2014
14.9118,10/12/2014
14.9795,11/12/2014
15.0272,12/12/2014
15.0303,13/12/2014
15.0335,14/12/2014
15.0344,15/12/2014
14.8648,16/12/2014
14.8755,17/12/2014
14.9059,18/12/2014
14.8804,19/12/2014
14.8836,20/12/2014
14.8867,21/12/2014
14.8743,22/12/2014
14.9022,23/12/2014
14.8855,24/12/2014
14.8887,25/12/2014
14.8621,26/12/2014
14.8652,27/12/2014
14.8684,28/12/2014
14.9033,29/12/2014
14.9542,30/12/2014
14.9819,31/12/2014
14.9614,01/01/2015
14.9424,02/01/2015
14.9455,03/01/2015
14.9486,04/01/2015
14.9337,05/01/2015
14.9213,06/01/2015
14.9602,07/01/2015
14.9703,08/01/2015
14.9819,09/01/2015
14.9851,10/01/2015
14.9883,11/01/2015
15.0282,12/01/2015
15.0740,13/01/2015
15.0741,14/01/2015
15.1941,15/01/2015
15.2318,16/01/2015
15.2351,17/01/2015
15.2383,18/01/2015
15.2220,19/01/2015
15.2447,20/01/2015
15.2998,21/01/2015
15.2946,22/01/2015
15.3030,23/01/2015
15.3062,24/01/2015
15.3094,25/01/2015
15.3126,26/01/2015
15.3174,27/01/2015
15.3261,28/01/2015
15.3252,29/01/2015
15.3494,30/01/2015
15.3526,31/01/2015
15.3558,01/02/2015
15.4143,02/02/2015
15.3678,03/02/2015
15.3590,04/02/2015
15.3786,05/02/2015
15.3864,06/02/2015
15.3896,07/02/2015
15.3928,08/02/2015
15.3772,09/02/2015
15.3807,10/02/2015
15.3729,11/02/2015
15.3541,12/02/2015
15.4041,13/02/2015
15.4073,14/02/2015
15.4105,15/02/2015
15.4027,16/02/2015
15.4059,17/02/2015
15.4059,18/02/2015
15.4092,19/02/2015
15.4238,20/02/2015
15.4272,21/02/2015
15.4306,22/02/2015
15.4257,23/02/2015
15.4141,24/02/2015
15.4253,25/02/2015
15.4101,26/02/2015
15.4257,27/02/2015
15.4353,28/02/2015
15.4385,01/03/2015
15.4129,02/03/2015
15.3987,03/03/2015
15.4613,04/03/2015
15.4323,05/03/2015
15.4355,06/03/2015
15.4387,07/03/2015
15.4418,08/03/2015
15.4058,09/03/2015
15.3871,10/03/2015
15.3899,11/03/2015
15.4108,12/03/2015
15.3665,13/03/2015
15.3696,14/03/2015
15.3728,15/03/2015
15.3720,16/03/2015
15.3891,17/03/2015
15.3754,18/03/2015
15.4056,19/03/2015
15.4094,20/03/2015
15.4126,21/03/2015
15.4158,22/03/2015
15.4160,23/03/2015
15.4111,24/03/2015
15.3947,25/03/2015
15.3733,26/03/2015
15.3906,27/03/2015
15.3937,28/03/2015
15.3969,29/03/2015
15.4152,30/03/2015
15.4538,31/03/2015
15.4572,01/04/2015
15.4605,02/04/2015
15.4638,03/04/2015
15.4671,04/04/2015
15.4703,05/04/2015
15.5026,06/04/2015
15.4441,07/04/2015
15.4358,08/04/2015
15.4529,09/04/2015
15.4395,10/04/2015
15.4428,11/04/2015
15.4460,12/04/2015
15.4459,13/04/2015
15.4492,14/04/2015
15.4585,15/04/2015
15.4540,16/04/2015
15.4595,17/04/2015
15.4627,18/04/2015
15.4659,19/04/2015
15.4699,20/04/2015
15.4843,21/04/2015
15.5036,22/04/2015
15.5017,23/04/2015
15.4793,24/04/2015
15.4826,25/04/2015
15.4860,26/04/2015
15.4903,27/04/2015
15.5001,28/04/2015
15.4704,29/04/2015
15.4406,30/04/2015
15.4440,01/05/2015
15.4473,02/05/2015
15.4506,03/05/2015
15.4540,04/05/2015
15.4666,05/05/2015
15.4185,06/05/2015
15.3452,07/05/2015
15.3234,08/05/2015
15.3267,09/05/2015
15.33,10/05/2015
15.3931,11/05/2015
15.3439,12/05/2015
15.3397,13/05/2015
15.3465,14/05/2015
15.3294,15/05/2015
15.3327,16/05/2015
15.3360,17/05/2015
15.3663,18/05/2015
15.4273,19/05/2015
15.4361,20/05/2015
15.4316,21/05/2015
15.4404,22/05/2015
15.4437,23/05/2015
15.4469,24/05/2015
15.4482,25/05/2015
15.4345,26/05/2015
15.4431,27/05/2015
15.4619,28/05/2015
15.4807,29/05/2015
15.4807,30/05/2015
15.4840,31/05/2015
15.4790,01/06/2015
15.40,02/06/2015
15.3705,03/06/2015
15.3117,04/06/2015
15.3235,05/06/2015
15.3267,06/06/2015
15.33,07/06/2015
15.3137,08/06/2015
15.3367,09/06/2015
15.3059,10/06/2015
15.2597,11/06/2015
15.2360,12/06/2015
15.2393,13/06/2015
15.2426,14/06/2015
15.2619,15/06/2015
15.2391,16/06/2015
15.2847,17/06/2015
15.3745,18/06/2015
15.4523,19/06/2015
15.4557,20/06/2015
15.4590,21/06/2015
15.4414,22/06/2015
15.4321,23/06/2015
15.3956,24/06/2015
15.3551,25/06/2015
15.3577,26/06/2015
15.3610,27/06/2015
15.3643,28/06/2015
15.3236,29/06/2015
15.3619,30/06/2015
15.3918,01/07/2015
15.4152,02/07/2015
15.4334,03/07/2015
15.4367,04/07/2015
15.44,05/07/2015
15.4945,06/07/2015
15.4894,07/07/2015
15.4983,08/07/2015
15.4975,09/07/2015
15.4920,10/07/2015
15.4952,11/07/2015
15.4985,12/07/2015
15.4213,13/07/2015
15.4518,14/07/2015
15.4464,15/07/2015
15.4461,16/07/2015
15.4549,17/07/2015
15.4583,18/07/2015
15.4617,19/07/2015
15.4621,20/07/2015
15.4612,21/07/2015
15.4715,22/07/2015
15.4899,23/07/2015
15.4853,24/07/2015
15.4887,25/07/2015
15.4921,26/07/2015
15.4970,27/07/2015
15.5483,28/07/2015
15.5501,29/07/2015
15.5424,30/07/2015
15.5657,31/07/2015
15.5690,01/08/2015
15.5724,02/08/2015
15.5859,03/08/2015
15.5584,04/08/2015
15.5657,05/08/2015
15.5896,06/08/2015
15.5918,07/08/2015
15.5951,08/08/2015
15.5984,09/08/2015
15.6130,10/08/2015
15.6147,11/08/2015
15.6186,12/08/2015
15.6667,13/08/2015
15.6875,14/08/2015
15.6908,15/08/2015
15.6941,16/08/2015
15.6989,17/08/2015
15.7022,18/08/2015
15.7153,19/08/2015
15.7218,20/08/2015
15.6949,21/08/2015
15.6982,22/08/2015
15.7015,23/08/2015
15.6178,24/08/2015
15.6619,25/08/2015
15.6949,26/08/2015
15.7230,27/08/2015
15.71,28/08/2015
15.7134,29/08/2015
15.7134,30/08/2015
15.7147,31/08/2015
15.7431,01/09/2015
15.7519,02/09/2015
15.7585,03/09/2015
15.7422,04/09/2015
15.7456,05/09/2015
15.7490,06/09/2015
15.7263,07/09/2015
15.7502,08/09/2015
15.7675,09/09/2015
15.7513,10/09/2015
15.7579,11/09/2015
15.7612,12/09/2015
15.7646,13/09/2015
15.7860,14/09/2015
15.7895,15/09/2015
15.8053,16/09/2015
15.8087,17/09/2015
15.8749,18/09/2015
15.8782,19/09/2015
15.8816,20/09/2015
15.8764,21/09/2015
15.8715,22/09/2015
15.8731,23/09/2015
15.8712,24/09/2015
15.8746,25/09/2015
15.8780,26/09/2015
15.8815,27/09/2015
15.8775,28/09/2015
15.9904,29/09/2015
16.0698,30/09/2015
16.0555,01/10/2015
16.0589,02/10/2015
16.0622,03/10/2015
16.0656,04/10/2015
16.1189,05/10/2015
16.1079,06/10/2015
16.1001,07/10/2015
16.1159,08/10/2015
16.1309,09/10/2015
16.1343,10/10/2015
16.1378,11/10/2015
16.1053,12/10/2015
16.1129,13/10/2015
16.1219,14/10/2015
16.1308,15/10/2015
16.1279,16/10/2015
16.1313,17/10/2015
16.1347,18/10/2015
16.1299,19/10/2015
16.1377,20/10/2015
16.1360,21/10/2015
16.1394,22/10/2015
16.1357,23/10/2015
16.1392,24/10/2015
16.1426,25/10/2015
16.1171,26/10/2015
16.1251,27/10/2015
16.1297,28/10/2015
16.1098,29/10/2015
16.1054,30/10/2015
16.1089,31/10/2015
16.1123,01/11/2015
16.1290,02/11/2015
16.1287,03/11/2015
16.1139,04/11/2015
16.0948,05/11/2015
16.0970,06/11/2015
16.1003,07/11/2015
16.1037,08/11/2015
16.0582,09/11/2015
16.0857,10/11/2015
16.0892,11/11/2015
16.0927,12/11/2015
16.1270,13/11/2015
16.1305,14/11/2015
16.1340,15/11/2015
16.1289,16/11/2015
16.1205,17/11/2015
16.1163,18/11/2015
16.1147,19/11/2015
16.0835,20/11/2015
16.0870,21/11/2015
16.0905,22/11/2015
16.0727,23/11/2015
16.0911,24/11/2015
16.0945,25/11/2015
16.0875,26/11/2015
16.0556,27/11/2015
16.0591,28/11/2015
16.0625,29/11/2015
16.0475,30/11/2015
16.0789,01/12/2015
16.0758,02/12/2015
16.0991,03/12/2015
16.0520,04/12/2015
16.0554,05/12/2015
16.0588,06/12/2015
16.0688,07/12/2015
16.0405,08/12/2015
16.0440,09/12/2015
16.0418,10/12/2015
16.0549,11/12/2015
16.0583,12/12/2015
16.0618,13/12/2015
16.0293,14/12/2015
16.0403,15/12/2015
16.0788,16/12/2015
16.0901,17/12/2015
16.0638,18/12/2015
16.0672,19/12/2015
16.0707,20/12/2015
16.0401,21/12/2015
16.0495,22/12/2015
16.0694,23/12/2015
16.0729,24/12/2015
16.0764,25/12/2015
16.0799,26/12/2015
16.0834,27/12/2015
16.0763,28/12/2015
16.0607,29/12/2015
16.0679,30/12/2015
16.0739,31/12/2015
16.0932,01/01/2016
16.0968,02/01/2016
16.1003,03/01/2016
16.1031,04/01/2016
16.1178,05/01/2016
16.1228,06/01/2016
16.1324,07/01/2016
16.1401,08/01/2016
16.1437,09/01/2016
16.1472,10/01/2016
16.1391,11/01/2016
16.1296,12/01/2016
16.1135,13/01/2016
16.0908,14/01/2016
16.0446,15/01/2016
16.0481,16/01/2016
16.0516,17/01/2016
16.0429,18/01/2016
16.0537,19/01/2016
16.0853,20/01/2016
16.1349,21/01/2016
16.1093,22/01/2016
16.1129,23/01/2016
16.1164,24/01/2016
16.0849,25/01/2016
16.0885,26/01/2016
16.0981,27/01/2016
16.0781,28/01/2016
16.0729,29/01/2016
16.0729,30/01/2016
16.0765,31/01/2016
16.0776,01/02/2016
16.0265,02/02/2016
16.0147,03/02/2016
16.0357,04/02/2016
16.0625,05/02/2016
16.0661,06/02/2016
16.0696,07/02/2016
16.0652,08/02/2016
16.0636,09/02/2016
16.0560,10/02/2016
16.0583,11/02/2016
16.0531,12/02/2016
16.0566,13/02/2016
16.0602,14/02/2016
16.0392,15/02/2016
16.0054,16/02/2016
15.9833,17/02/2016
15.9963,18/02/2016
15.9999,19/02/2016
16.0034,20/02/2016
16.0070,21/02/2016
15.9791,22/02/2016
15.9188,23/02/2016
15.8983,24/02/2016
15.8403,25/02/2016
15.9042,26/02/2016
15.9078,27/02/2016
15.9114,28/02/2016
16.1201,29/02/2016
16.1404,01/03/2016
16.1402,02/03/2016
16.1246,03/03/2016
16.1572,04/03/2016
16.1607,05/03/2016
16.1642,06/03/2016
16.1678,07/03/2016
16.1782,08/03/2016
16.1657,09/03/2016
16.1763,10/03/2016
16.1774,11/03/2016
16.1809,12/03/2016
16.1845,13/03/2016
16.2281,14/03/2016
16.2692,15/03/2016
16.3139,16/03/2016
16.4089,17/03/2016
16.4430,18/03/2016
16.4465,19/03/2016
16.45,20/03/2016
16.5822,21/03/2016
16.5690,22/03/2016
16.5614,23/03/2016
16.5649,24/03/2016
16.5685,25/03/2016
16.5720,26/03/2016
16.5756,27/03/2016
16.6093,28/03/2016
16.5934,29/03/2016
16.5912,30/03/2016
16.6375,31/03/2016
16.6410,01/04/2016
16.6444,02/04/2016
16.6479,03/04/2016
16.6806,04/04/2016
16.6966,05/04/2016
16.7043,06/04/2016
16.7876,07/04/2016
16.7911,08/04/2016
16.7945,09/04/2016
16.7980,10/04/2016
16.8344,11/04/2016
16.8645,12/04/2016
16.8243,13/04/2016
16.8278,14/04/2016
16.8313,15/04/2016
16.8348,16/04/2016
16.8383,17/04/2016
16.8520,18/04/2016
16.8555,19/04/2016
16.8554,20/04/2016
16.8334,21/04/2016
16.8502,22/04/2016
16.8538,23/04/2016
16.8573,24/04/2016
16.8329,25/04/2016
16.8261,26/04/2016
16.8291,27/04/2016
16.8281,28/04/2016
16.8441,29/04/2016
