Date (DD-MM-YYYY),A1,C1,E1,G1,A2,C2,E2,G2,NPS Lite Scheme
12-08-2021,14.8347,22.0207,32.5708,21.4136,10.0000,20.6611,28.1169,21.6784,10.0000
11-08-2021,14.8065,22.0073,32.4251,21.3891,10.0000,20.6492,27.9930,21.6532,10.0000
10-08-2021,14.8015,22.0123,32.4278,21.3958,10.0000,20.6472,27.9952,21.6618,10.0000
09-08-2021,14.8088,22.0048,32.4085,21.4068,10.0000,20.6277,27.9808,21.6729,10.0000
06-08-2021,14.8262,22.0019,32.3802,21.3808,10.0000,20.6233,27.9561,21.6453,10.0000
05-08-2021,14.8139,22.0559,32.4940,21.4545,10.0000,20.6714,28.0544,21.7207,10.0000
04-08-2021,14.8108,22.0391,32.4703,21.4462,10.0000,20.6578,28.0343,21.7169,10.0000
03-08-2021,14.8085,22.0231,32.2950,21.4379,10.0000,20.6425,27.8827,21.7051,10.0000
02-08-2021,14.7997,22.0276,31.8275,21.4281,10.0000,20.6466,27.4772,21.6976,10.0000
30-07-2021,14.7734,22.0124,31.5730,21.3964,10.0000,20.6318,27.2563,21.6668,10.0000
29-07-2021,14.7556,22.0120,31.6237,21.4004,10.0000,20.6312,27.2996,21.6690,10.0000
28-07-2021,14.7263,22.0204,31.4820,21.4150,10.0000,20.6378,27.1793,21.6812,10.0000
27-07-2021,14.7204,22.0219,31.5133,21.4208,10.0000,20.6413,27.2070,21.6899,10.0000
26-07-2021,14.7208,22.0068,31.7005,21.4251,10.0000,20.6339,27.3684,21.6935,10.0000
23-07-2021,14.7185,21.9960,31.7355,21.3957,10.0000,20.6204,27.3986,21.6671,10.0000
22-07-2021,14.7089,21.9888,31.6326,21.3987,10.0000,20.6204,27.3082,21.6639,10.0000
20-07-2021,14.7355,21.9867,31.2166,21.4220,10.0000,20.6147,26.9514,21.6883,10.0000
19-07-2021,14.7199,21.9714,31.4689,21.3775,10.0000,20.6088,27.1684,21.6494,10.0000
16-07-2021,14.7044,21.9538,31.7325,21.3429,10.0000,20.5924,27.3949,21.6206,10.0000
15-07-2021,14.6822,21.9159,31.7134,21.3690,10.0000,20.5541,27.3801,21.6433,10.0000
14-07-2021,14.6801,21.8985,31.5965,21.3471,10.0000,20.5456,27.2777,21.6314,10.0000
13-07-2021,14.6878,21.8856,31.4909,21.3452,10.0000,20.5321,27.1881,21.6383,10.0000
12-07-2021,14.6738,21.8641,31.3107,21.3263,10.0000,20.5199,27.0330,21.6197,10.0000
09-07-2021,14.6505,21.9007,31.2529,21.3482,10.0000,20.5417,26.9825,21.6402,10.0000
08-07-2021,14.6461,21.8916,31.2891,21.3666,10.0000,20.5356,27.0143,21.6615,10.0000
07-07-2021,14.6510,21.8633,31.5515,21.2973,10.0000,20.5168,27.2408,21.5837,10.0000
06-07-2021,14.6353,21.8661,31.4354,21.2839,10.0000,20.5129,27.1412,21.5639,10.0000
05-07-2021,14.6444,21.8793,31.4797,21.3770,10.0000,20.5227,27.1781,21.6530,10.0000
02-07-2021,14.6037,21.8776,31.2330,21.3668,10.0000,20.5155,26.9649,21.6385,10.0000
01-07-2021,14.6203,21.8693,31.1399,21.3871,10.0000,20.5090,26.8853,21.6688,10.0000
30-06-2021,14.6115,21.8529,31.1880,21.3812,10.0000,20.5047,26.9263,21.6578,10.0000
29-06-2021,14.6312,21.8604,31.2355,21.3755,10.0000,20.5209,26.9675,21.6677,10.0000
28-06-2021,14.6167,21.8768,31.3711,21.3558,10.0000,20.5257,27.0856,21.6454,10.0000
25-06-2021,14.6144,21.9169,31.4014,21.4049,10.0000,20.5576,27.1122,21.6856,10.0000
24-06-2021,14.6044,21.9187,31.2064,21.4452,10.0000,20.5551,26.9440,21.7298,10.0000
23-06-2021,14.5966,21.9066,31.0384,21.4412,10.0000,20.5527,26.7980,21.7256,10.0000
22-06-2021,14.5916,21.9014,31.1918,21.4439,10.0000,20.5498,26.9303,21.7291,10.0000
21-06-2021,14.5798,21.9040,31.1248,21.4599,10.0000,20.5521,26.8728,21.7498,10.0000
18-06-2021,14.5604,21.8880,31.0138,21.4503,10.0000,20.5411,26.7773,21.7374,10.0000
17-06-2021,14.5992,21.8851,31.0874,21.4469,10.0000,20.5430,26.8396,21.7332,10.0000
16-06-2021,14.5699,21.9062,31.2189,21.4528,10.0000,20.5522,26.9519,21.7418,10.0000
15-06-2021,14.6485,21.9645,31.4265,21.4910,10.0000,20.6037,27.1304,21.7709,10.0000
14-06-2021,14.6498,21.9804,31.3191,21.5508,10.0000,20.6203,27.0375,21.8308,10.0000
11-06-2021,14.6659,21.9665,31.2642,21.5513,10.0000,20.6065,26.9902,21.8356,10.0000
10-06-2021,14.6708,21.9463,31.1801,21.5315,10.0000,20.5963,26.9181,21.8120,10.0000
09-06-2021,14.6298,21.9535,30.8875,21.5118,10.0000,20.5845,26.6666,21.7944,10.0000
08-06-2021,14.5857,21.9056,31.1478,21.5014,10.0000,20.5546,26.8904,21.7865,10.0000
07-06-2021,14.5594,21.9063,31.1610,21.4619,10.0000,20.5554,26.9016,21.7485,10.0000
04-06-2021,14.5245,21.8823,30.9763,21.4275,10.0000,20.5322,26.7420,21.7137,10.0000
03-06-2021,14.5166,21.8799,31.0124,21.4383,10.0000,20.5300,26.7738,21.7282,10.0000
02-06-2021,14.5224,21.8722,30.7851,21.4334,10.0000,20.5282,26.5774,21.7243,10.0000
01-06-2021,14.5059,21.8617,30.7298,21.4208,10.0000,20.5267,26.5315,21.7042,10.0000
31-05-2021,14.4735,21.8624,30.7848,21.4323,10.0000,20.5263,26.5786,21.7200,10.0000
28-05-2021,14.5108,21.8457,30.4658,21.4835,10.0000,20.5217,26.3033,21.7689,10.0000
27-05-2021,14.5063,21.8591,30.3398,21.5103,10.0000,20.5258,26.1948,21.7961,10.0000
25-05-2021,14.4920,21.8516,30.0572,21.5230,10.0000,20.5284,25.9513,21.8132,10.0000
24-05-2021,14.4709,21.8359,30.0280,21.5134,10.0000,20.5016,25.9266,21.7995,10.0000
21-05-2021,14.4877,21.8328,29.9738,21.5076,10.0000,20.4924,25.8805,21.7893,10.0000
20-05-2021,14.5063,21.8224,29.5197,21.4812,10.0000,20.4868,25.4891,21.7555,10.0000
19-05-2021,14.4826,21.8182,29.7147,21.4631,10.0000,20.4717,25.6564,21.7387,10.0000
18-05-2021,14.4751,21.7896,29.7919,21.4599,10.0000,20.4509,25.7245,21.7328,10.0000
17-05-2021,14.4453,21.7743,29.4450,21.4663,10.0000,20.4432,25.4280,21.7426,10.0000
14-05-2021,14.4201,21.7646,29.0262,21.4434,10.0000,20.4303,25.0679,21.7142,10.0000
12-05-2021,14.4224,21.7515,29.1193,21.4602,10.0000,20.4240,25.1470,21.7254,10.0000
11-05-2021,14.4118,21.7533,29.4316,21.4538,10.0000,20.4230,25.4164,21.7106,10.0000
10-05-2021,14.3888,21.7100,29.5243,21.4481,10.0000,20.4006,25.4980,21.7080,10.0000
07-05-2021,14.3662,21.7126,29.2929,21.4416,10.0000,20.3997,25.3002,21.7047,10.0000
06-05-2021,14.3649,21.7071,29.1579,21.4484,10.0000,20.3918,25.1842,21.7088,10.0000
05-05-2021,14.3677,21.7018,28.9709,21.4175,10.0000,20.3753,25.0232,21.6755,10.0000
04-05-2021,14.3814,21.6874,28.6805,21.3925,10.0000,20.3564,24.7725,21.6504,10.0000
03-05-2021,14.3889,21.6895,28.8801,21.3923,10.0000,20.3503,24.9448,21.6501,10.0000
30-04-2021,14.3669,21.6645,28.8624,21.3839,10.0000,20.3285,24.9289,21.6446,10.0000
29-04-2021,14.3555,21.6509,29.2366,21.3791,10.0000,20.3186,25.2531,21.6314,10.0000
28-04-2021,14.3686,21.6397,29.1743,21.3653,10.0000,20.3153,25.1990,21.6099,10.0000
27-04-2021,14.3663,21.6318,28.7850,21.3721,10.0000,20.3063,24.8635,21.6168,10.0000
26-04-2021,14.3590,21.6031,28.4931,21.3593,10.0000,20.2940,24.6119,21.6022,10.0000
23-04-2021,14.3510,21.5784,28.1711,21.3135,10.0000,20.2667,24.3341,21.5409,10.0000
22-04-2021,14.3528,21.5739,28.2766,21.3131,10.0000,20.2607,24.4256,21.5611,10.0000
20-04-2021,14.3406,21.5908,28.1174,21.2573,10.0000,20.2652,24.2883,21.5076,10.0000
19-04-2021,14.3148,21.5820,28.1319,21.2656,10.0000,20.2586,24.3006,21.5205,10.0000
16-04-2021,14.3066,21.5606,28.6151,21.2579,10.0000,20.2308,24.7174,21.5050,10.0000
15-04-2021,14.3117,21.5812,28.5552,21.2685,10.0000,20.2392,24.6664,21.5016,10.0000
12-04-2021,14.3014,21.6058,28.0994,21.3360,10.0000,20.2608,24.2721,21.5656,10.0000
09-04-2021,14.2877,21.5686,29.1393,21.3539,10.0000,20.2398,25.1703,21.5856,10.0000
08-04-2021,14.2932,21.5431,29.2251,21.3747,10.0000,20.2208,25.2447,21.6123,10.0000
07-04-2021,14.2760,21.5300,29.1188,21.3320,10.0000,20.2108,25.1520,21.5779,10.0000
06-04-2021,14.2635,21.5173,28.8111,21.2655,10.0000,20.2017,24.8860,21.5137,10.0000
05-04-2021,14.2634,21.4945,28.7543,21.2262,10.0000,20.1810,24.8368,21.4850,10.0000
31-03-2021,14.2632,21.4581,28.8305,21.1792,10.0000,20.1462,24.9026,21.4326,10.0000
30-03-2021,14.2400,21.4441,28.9710,21.1794,10.0000,20.1341,25.0244,21.4355,10.0000
26-03-2021,14.2344,21.4143,28.4498,21.1682,10.0000,20.1093,24.5735,21.4316,10.0000
25-03-2021,14.2321,21.3883,28.1394,21.1456,10.0000,20.0866,24.3057,21.4001,10.0000
24-03-2021,14.2366,21.3724,28.5813,21.1649,10.0000,20.0714,24.6872,21.4129,10.0000
23-03-2021,14.2236,21.2835,29.1181,21.1238,10.0000,19.9982,25.1498,21.3734,10.0000
22-03-2021,14.2076,21.2055,28.9437,21.0388,10.0000,19.9167,24.9989,21.3042,10.0000
19-03-2021,14.2133,21.1606,28.9283,20.9526,10.0000,19.8800,24.9854,21.2329,10.0000
18-03-2021,14.2056,21.1141,28.5472,20.8467,10.0000,19.8353,24.6567,21.1320,10.0000
17-03-2021,14.2162,21.0959,28.9186,20.8472,10.0000,19.8359,24.9769,21.1357,10.0000
16-03-2021,14.2113,21.0976,29.3515,20.8549,10.0000,19.8406,25.3505,21.1378,10.0000
15-03-2021,14.2429,21.0955,29.3624,20.8220,10.0000,19.8363,25.3600,21.1088,10.0000
12-03-2021,14.3210,21.1397,29.5409,20.8159,10.0000,19.8588,25.5145,21.1183,10.0000
10-03-2021,14.3392,21.1560,29.8495,20.8428,10.0000,19.8724,25.7824,21.1365,10.0000
09-03-2021,14.3412,21.1541,29.6896,20.8412,10.0000,19.8637,25.6438,21.1453,10.0000
08-03-2021,14.3399,21.1578,29.4999,20.8709,10.0000,19.8683,25.4791,21.1701,10.0000
05-03-2021,14.3273,21.1463,29.4361,20.8754,10.0000,19.8618,25.4241,21.1776,10.0000
04-03-2021,14.3370,21.1405,29.7284,20.9047,10.0000,19.8600,25.6761,21.2162,10.0000
03-03-2021,14.3335,21.1430,29.9468,20.9017,10.0000,19.8534,25.8660,21.2023,10.0000
02-03-2021,14.3335,21.1269,29.3282,20.9029,10.0000,19.8447,25.3341,21.2141,10.0000
01-03-2021,14.3315,21.1183,28.9733,20.8689,10.0000,19.8242,25.0281,21.1786,10.0000
26-02-2021,14.3265,21.1208,28.5806,20.8168,10.0000,19.8272,24.6909,21.1111,10.0000
25-02-2021,14.3236,21.1173,29.6275,20.9095,10.0000,19.8291,25.5906,21.2136,10.0000
24-02-2021,14.3275,21.1223,29.4021,20.9362,10.0000,19.8365,25.3984,21.2323,10.0000
23-02-2021,14.3191,21.1222,28.9441,20.9043,10.0000,19.8374,25.0025,21.2083,10.0000
22-02-2021,14.3022,21.1175,28.8504,20.9079,10.0000,19.8280,24.9226,21.2092,10.0000
18-02-2021,14.2794,21.2141,29.8085,20.9939,10.0000,19.9224,25.7488,21.2871,10.0000
17-02-2021,14.2804,21.1999,29.9175,21.0437,10.0000,19.9194,25.8445,21.3399,10.0000
16-02-2021,14.2799,21.2193,30.0301,21.0784,10.0000,19.9338,25.9426,21.3806,10.0000
15-02-2021,14.2748,21.2056,30.0569,21.0857,10.0000,19.9324,25.9666,21.3866,10.0000
12-02-2021,14.2737,21.2023,29.7258,21.1255,10.0000,19.9243,25.6806,21.4226,10.0000
11-02-2021,14.2692,21.1980,29.7737,21.1349,10.0000,19.9190,25.7212,21.4260,10.0000
10-02-2021,14.2570,21.1732,29.6181,21.0820,10.0000,19.8891,25.5861,21.3821,10.0000
09-02-2021,14.2549,21.1757,29.5947,21.0429,10.0000,19.8831,25.5668,21.3533,10.0000
08-02-2021,14.2539,21.2023,29.6147,21.1056,10.0000,19.9164,25.5835,21.4124,10.0000
05-02-2021,14.2437,21.1879,29.2231,21.0721,10.0000,19.9071,25.2464,21.3776,10.0000
04-02-2021,14.2469,21.2272,29.2154,21.1734,10.0000,19.9423,25.2393,21.5001,10.0000
03-02-2021,14.2568,21.2011,28.9406,21.1322,10.0000,19.9192,25.0021,21.4510,10.0000
02-02-2021,14.2578,21.2051,28.6703,21.0779,10.0000,19.9199,24.7702,21.3911,10.0000
01-02-2021,14.2642,21.2740,27.9955,21.1931,10.0000,19.9857,24.1880,21.4998,10.0000
29-01-2021,14.2817,21.4068,26.7755,21.4553,10.0000,20.1094,23.1330,21.7569,10.0000
28-01-2021,14.2759,21.3998,27.1772,21.4612,10.0000,20.0974,23.4802,21.7783,10.0000
27-01-2021,14.2506,21.3832,27.3699,21.4450,10.0000,20.0842,23.6453,21.7681,10.0000
25-01-2021,14.2464,21.3751,27.8357,21.4433,10.0000,20.0789,24.0460,21.7649,10.0000
22-01-2021,14.2434,21.3542,28.0679,21.4423,10.0000,20.0655,24.2468,21.7497,10.0000
21-01-2021,14.2388,21.3655,28.4503,21.4245,10.0000,20.0709,24.5767,21.7398,10.0000
20-01-2021,14.2334,21.3390,28.5961,21.4288,10.0000,20.0499,24.7021,21.7441,10.0000
19-01-2021,14.2265,21.3413,28.3693,21.4246,10.0000,20.0446,24.5077,21.7399,10.0000
18-01-2021,14.2295,21.3487,27.9137,21.3998,10.0000,20.0528,24.1156,21.7314,10.0000
15-01-2021,14.2402,21.3736,28.2979,21.3870,10.0000,20.0847,24.4459,21.7072,10.0000
14-01-2021,14.2411,21.3843,28.6390,21.4476,10.0000,20.0847,24.7401,21.7577,10.0000
13-01-2021,14.2534,21.3978,28.5571,21.4367,10.0000,20.1033,24.6705,21.7498,10.0000
12-01-2021,14.2493,21.3831,28.4928,21.4502,10.0000,20.0995,24.6156,21.7637,10.0000
11-01-2021,14.2486,21.4039,28.3757,21.4717,10.0000,20.1153,24.5154,21.7788,10.0000
08-01-2021,14.2603,21.4449,28.2185,21.5071,10.0000,20.1535,24.3806,21.8210,10.0000
07-01-2021,14.2535,21.4276,27.7939,21.4979,10.0000,20.1430,24.0152,21.8055,10.0000
06-01-2021,14.2517,21.4165,27.7506,21.5170,10.0000,20.1371,23.9784,21.8189,10.0000
05-01-2021,14.2303,21.3986,27.7896,21.5426,10.0000,20.1246,24.0115,21.8392,10.0000
04-01-2021,14.1859,21.3676,27.6812,21.5223,10.0000,20.0862,23.9175,21.8105,10.0000
01-01-2021,14.1793,21.3525,27.4162,21.4609,10.0000,20.0773,23.6899,21.7589,10.0000
31-12-2020,14.1758,21.3489,27.3080,21.4617,10.0000,20.0759,23.5973,21.7600,10.0000
30-12-2020,14.1693,21.3459,27.3513,21.4399,10.0000,20.0763,23.6349,21.7509,10.0000
29-12-2020,14.1621,21.3422,27.2528,21.4197,10.0000,20.0762,23.5502,21.7257,10.0000
28-12-2020,14.1573,21.3453,27.1702,21.4153,10.0000,20.0743,23.4783,21.7178,10.0000
24-12-2020,14.1464,21.3173,26.9330,21.3707,10.0000,20.0466,23.2742,21.6748,10.0000
23-12-2020,14.1441,21.3050,26.6647,21.3647,10.0000,20.0256,23.0429,21.6701,10.0000
22-12-2020,14.1395,21.2923,26.3676,21.3591,10.0000,20.0103,22.7870,21.6698,10.0000
21-12-2020,14.1375,21.2760,26.0602,21.3554,10.0000,19.9970,22.5220,21.6621,10.0000
18-12-2020,14.1238,21.2996,26.9609,21.3522,10.0000,20.0237,23.2970,21.6563,10.0000
17-12-2020,14.1212,21.2998,26.8691,21.3762,10.0000,20.0248,23.2181,21.6670,10.0000
16-12-2020,14.1176,21.2926,26.8503,21.3771,10.0000,20.0229,23.2016,21.6714,10.0000
15-12-2020,14.1081,21.2869,26.6965,21.3791,10.0000,20.0148,23.0695,21.6734,10.0000
14-12-2020,14.0894,21.2680,26.7331,21.3689,10.0000,19.9990,23.1013,21.6663,10.0000
11-12-2020,14.0789,21.2616,26.5895,21.3476,10.0000,19.9959,22.9776,21.6396,10.0000
10-12-2020,14.0814,21.2694,26.5128,21.3725,10.0000,20.0034,22.9117,21.6633,10.0000
09-12-2020,14.0889,21.2598,26.5799,21.3718,10.0000,20.0026,22.9693,21.6545,10.0000
08-12-2020,14.0944,21.2551,26.3507,21.3423,10.0000,20.0007,22.7716,21.6406,10.0000
07-12-2020,14.0928,21.2553,26.2851,21.3642,10.0000,19.9991,22.7146,21.6560,10.0000
04-12-2020,14.0859,21.2452,26.0727,21.3698,10.0000,19.9900,22.5319,21.6596,10.0000
03-12-2020,14.0737,21.2302,25.7911,21.3207,10.0000,19.9753,22.2888,21.6085,10.0000
02-12-2020,14.0519,21.2335,25.6774,21.3137,10.0000,19.9764,22.1909,21.6057,10.0000
01-12-2020,14.0509,21.2376,25.6421,21.3083,10.0000,19.9764,22.1602,21.6038,10.0000
27-11-2020,14.0439,21.2463,25.3681,21.3044,10.0000,19.9836,21.9242,21.5979,10.0000
26-11-2020,14.0355,21.2436,25.3996,21.3300,10.0000,19.9754,21.9524,21.6194,10.0000
25-11-2020,14.0384,21.2179,25.1776,21.3022,10.0000,19.9508,21.7607,21.5921,10.0000
24-11-2020,14.0206,21.1977,25.5524,21.2528,10.0000,19.9428,22.0836,21.5652,10.0000
23-11-2020,14.0213,21.1823,25.2964,21.2421,10.0000,19.9310,21.8633,21.5504,10.0000
20-11-2020,13.9650,21.1767,25.1005,21.2405,10.0000,19.9251,21.6952,21.5392,10.0000
19-11-2020,13.9570,21.1748,24.9005,21.2568,10.0000,19.9205,21.5212,21.5364,10.0000
18-11-2020,13.9477,21.1481,25.2007,21.2369,10.0000,19.8997,21.7812,21.5132,10.0000
17-11-2020,13.9484,21.1608,25.0102,21.2190,10.0000,19.9077,21.6159,21.5001,10.0000
13-11-2020,13.9385,21.1257,24.7527,21.1971,10.0000,19.8807,21.3923,21.4699,10.0000
12-11-2020,13.9346,21.1209,24.6445,21.1813,10.0000,19.8733,21.2989,21.4556,10.0000
11-11-2020,13.9245,21.1251,24.7539,21.1764,10.0000,19.8808,21.3936,21.4486,10.0000
10-11-2020,13.9199,21.1217,24.4774,21.1628,10.0000,19.8813,21.1544,21.4280,10.0000
09-11-2020,13.9120,21.1080,24.2719,21.1944,10.0000,19.8678,20.9770,21.4658,10.0000
06-11-2020,13.9463,21.1087,23.8711,21.1940,10.0000,19.8726,20.6307,21.4589,10.0000
05-11-2020,13.9386,21.0999,23.6723,21.1780,10.0000,19.8540,20.4588,21.4384,10.0000
04-11-2020,13.9234,21.0776,23.2387,21.1399,10.0000,19.8262,20.0847,21.4017,10.0000
03-11-2020,13.9209,21.0838,23.0239,21.1204,10.0000,19.8376,19.8994,21.3912,10.0000
02-11-2020,13.9215,21.0825,22.8002,21.1455,10.0000,19.8386,19.7074,21.4168,10.0000
29-10-2020,13.9052,21.0605,22.8189,21.1490,10.0000,19.8122,19.7246,21.4214,10.0000
28-10-2020,13.9025,21.0576,22.8747,21.1788,10.0000,19.8127,19.7730,21.4460,10.0000
27-10-2020,13.8997,21.0447,23.1299,21.1870,10.0000,19.8006,19.9932,21.4534,10.0000
26-10-2020,13.8816,21.0619,22.7958,21.1894,10.0000,19.8191,19.7046,21.4551,10.0000
23-10-2020,13.8711,21.0014,23.1033,21.0941,10.0000,19.7676,19.9697,21.3516,10.0000
22-10-2020,13.8684,20.9867,23.0383,21.0450,10.0000,19.7596,19.9144,21.2927,10.0000
21-10-2020,13.8733,20.9660,23.0636,21.0315,10.0000,19.7475,19.9361,21.2794,10.0000
20-10-2020,13.8618,20.9416,22.9949,21.0138,10.0000,19.7266,19.8770,21.2611,10.0000
19-10-2020,13.8867,20.9414,22.9447,21.0040,10.0000,19.7207,19.8331,21.2494,10.0000
16-10-2020,13.8694,20.9181,22.7466,20.9973,10.0000,19.7078,19.6619,21.2428,10.0000
15-10-2020,13.8679,20.9007,22.5619,21.0256,10.0000,19.6950,19.5027,21.2686,10.0000
14-10-2020,13.8641,20.8793,23.0944,21.0071,10.0000,19.6702,19.9635,21.2581,10.0000
13-10-2020,13.8505,20.8737,23.0325,21.0126,10.0000,19.6569,19.9098,21.2588,10.0000
12-10-2020,13.8559,20.8558,23.0347,21.0128,10.0000,19.6475,19.9115,21.2586,10.0000
09-10-2020,13.8485,20.8439,23.0285,20.9421,10.0000,19.6378,19.9053,21.1983,10.0000
08-10-2020,13.8109,20.7000,22.8939,20.7757,10.0000,19.5110,19.7890,21.0414,10.0000
07-10-2020,13.8077,20.6884,22.7223,20.7607,10.0000,19.4936,19.6406,21.0213,10.0000
06-10-2020,13.7693,20.6758,22.6485,20.7494,10.0000,19.4916,19.5759,21.0111,10.0000
05-10-2020,13.7653,20.6811,22.4582,20.7744,10.0000,19.4910,19.4117,21.0470,10.0000
01-10-2020,13.7552,20.6624,22.3157,20.7488,10.0000,19.4800,19.2884,21.0170,10.0000
30-09-2020,13.7419,20.6347,22.0074,20.7277,10.0000,19.4567,19.0223,20.9988,10.0000
29-09-2020,13.7302,20.6297,22.0099,20.6855,10.0000,19.4475,19.0243,20.9576,10.0000
28-09-2020,13.7452,20.6173,22.0825,20.6916,10.0000,19.4377,19.0869,20.9785,10.0000
25-09-2020,13.7422,20.6214,21.7025,20.7120,10.0000,19.4353,18.7602,20.9973,10.0000
24-09-2020,13.7419,20.6276,21.1681,20.7414,10.0000,19.4470,18.2992,21.0315,10.0000
23-09-2020,13.7225,20.6468,21.8215,20.7396,10.0000,19.4620,18.8618,21.0242,10.0000
22-09-2020,13.7603,20.6533,21.9186,20.7370,10.0000,19.4654,18.9459,21.0300,10.0000
21-09-2020,13.7543,20.6341,22.0891,20.7428,10.0000,19.4381,19.0926,21.0400,10.0000
18-09-2020,13.7480,20.6510,22.6502,20.7292,10.0000,19.4401,19.5760,21.0254,10.0000
17-09-2020,13.7448,20.6447,22.6117,20.7180,10.0000,19.4381,19.5430,21.0250,10.0000
16-09-2020,13.7358,20.6429,22.7586,20.7576,10.0000,19.4311,19.6699,21.0582,10.0000
15-09-2020,13.7248,20.6238,22.6065,20.7405,10.0000,19.4176,19.5388,21.0448,10.0000
14-09-2020,13.7500,20.6275,22.4238,20.7379,10.0000,19.4306,19.3812,21.0457,10.0000
11-09-2020,13.7423,20.6317,22.4599,20.7186,10.0000,19.4301,19.4123,21.0252,10.0000
10-09-2020,13.7476,20.6319,22.4075,20.7371,10.0000,19.4358,19.3673,21.0333,10.0000
09-09-2020,13.7431,20.6202,22.0917,20.7668,10.0000,19.4280,19.0946,21.0650,10.0000
08-09-2020,13.7392,20.6262,22.1643,20.7166,10.0000,19.4359,19.1570,21.0280,10.0000
07-09-2020,13.7601,20.6800,22.2571,20.8285,10.0000,19.4806,19.2366,21.1358,10.0000
04-09-2020,13.7684,20.7134,22.2673,20.8767,10.0000,19.5103,19.2452,21.1760,10.0000
03-09-2020,13.7188,20.7056,22.6530,20.9152,10.0000,19.5117,19.5773,21.2209,10.0000
02-09-2020,13.7162,20.6676,22.6928,20.8768,10.0000,19.4804,19.6120,21.2020,10.0000
01-09-2020,13.7106,20.6524,22.5309,20.8522,10.0000,19.4590,19.4726,21.1760,10.0000
31-08-2020,13.6666,20.5345,22.3326,20.5183,10.0000,19.3477,19.3010,20.8457,10.0000
28-08-2020,13.6253,20.4159,22.9592,20.4684,10.0000,19.2468,19.8405,20.8010,10.0000
27-08-2020,13.6375,20.4304,22.7403,20.4896,10.0000,19.2676,19.6524,20.8253,10.0000
26-08-2020,13.6520,20.4331,22.7378,20.4866,10.0000,19.2692,19.6507,20.8205,10.0000
25-08-2020,13.6561,20.4223,22.5981,20.5125,10.0000,19.2714,19.5300,20.8357,10.0000
24-08-2020,13.6292,20.4192,22.5534,20.4878,10.0000,19.2618,19.4919,20.7939,10.0000
21-08-2020,13.6409,20.4847,22.4130,20.6023,10.0000,19.3122,19.3708,20.9101,10.0000
20-08-2020,13.6580,20.5697,22.3288,20.7989,10.0000,19.3897,19.2982,21.1067,10.0000
19-08-2020,13.6537,20.5658,22.4849,20.7983,10.0000,19.3737,19.4331,21.1111,10.0000
18-08-2020,13.6612,20.5704,22.4435,20.8080,10.0000,19.3752,19.3973,21.1144,10.0000
17-08-2020,13.6582,20.6166,22.1877,20.8103,10.0000,19.4210,19.1762,21.1203,10.0000
14-08-2020,13.6409,20.5992,22.0715,20.8103,10.0000,19.4082,19.0757,21.1240,10.0000
13-08-2020,13.6332,20.6058,22.3081,20.8604,10.0000,19.4148,19.2806,21.1762,10.0000
12-08-2020,13.6364,20.5829,22.2797,20.8472,10.0000,19.3953,19.2555,21.1638,10.0000
11-08-2020,13.6368,20.5911,22.2946,20.8327,10.0000,19.4031,19.2687,21.1481,10.0000
10-08-2020,13.6341,20.6000,22.2358,20.8337,10.0000,19.4060,19.2174,21.1513,10.0000
07-08-2020,13.6346,20.6112,22.0498,20.8341,10.0000,19.4177,19.0573,21.1588,10.0000
06-08-2020,13.5992,20.6060,22.0229,20.8724,10.0000,19.4216,19.0338,21.1987,10.0000
05-08-2020,13.6089,20.6271,21.8392,20.9255,10.0000,19.4449,18.8752,21.2503,10.0000
04-08-2020,13.6248,20.6246,21.7834,20.9232,10.0000,19.4499,18.8261,21.2473,10.0000
03-08-2020,13.5936,20.6207,21.4757,20.9023,10.0000,19.4457,18.5600,21.2259,10.0000
31-07-2020,13.5881,20.5993,21.7727,20.8929,10.0000,19.4280,18.8167,21.2158,10.0000
30-07-2020,13.5234,20.5911,21.7610,20.9045,10.0000,19.4011,18.8067,21.2250,10.0000
29-07-2020,13.5188,20.5757,21.9006,20.8976,10.0000,19.3947,18.9285,21.2207,10.0000
28-07-2020,13.5005,20.5427,21.9976,20.8779,10.0000,19.3775,19.0131,21.2048,10.0000
27-07-2020,13.4819,20.5539,21.6959,20.8775,10.0000,19.3833,18.7509,21.2038,10.0000
24-07-2020,13.4930,20.5621,21.8278,20.9002,10.0000,19.3930,18.8652,21.2257,10.0000
23-07-2020,13.4867,20.5617,21.9197,20.8859,10.0000,19.3947,18.9457,21.2185,10.0000
22-07-2020,13.4757,20.5670,21.7337,20.8719,10.0000,19.3938,18.7845,21.1999,10.0000
21-07-2020,13.4976,20.5632,21.7877,20.8684,10.0000,19.3920,18.8323,21.1894,10.0000
20-07-2020,13.4690,20.5781,21.5715,20.8751,10.0000,19.4013,18.6447,21.1890,10.0000
17-07-2020,13.4798,20.5651,21.3705,20.8707,10.0000,19.3838,18.4704,21.1863,10.0000
16-07-2020,13.4688,20.5632,21.0591,20.8621,10.0000,19.3827,18.1995,21.1766,10.0000
15-07-2020,13.4580,20.5454,20.7732,20.8414,10.0000,19.3820,17.9517,21.1600,10.0000
14-07-2020,13.4286,20.5230,20.7765,20.8250,10.0000,19.3574,17.9548,21.1392,10.0000
13-07-2020,13.3819,20.5306,21.1220,20.8410,10.0000,19.3696,18.2549,21.1576,10.0000
10-07-2020,13.3856,20.5051,21.0202,20.8198,10.0000,19.3541,18.1666,21.1290,10.0000
