DATE,SM007001,SM007002,SM007003,SM007004,SM007005,SM007006,SM007007,SM007008,SM007009,SM007010
22/07/2015,22.0150,19.3360,16.6314,17.3506,18.0568,15.9376,0.0000,0.0000,0.0000,0.0000
23/07/2015,21.9104,19.1866,16.6524,17.2682,17.9361,15.9566,0.0000,0.0000,0.0000,0.0000
24/07/2015,21.7368,19.3283,16.6540,17.1315,18.0488,15.9585,0.0000,0.0000,0.0000,0.0000
27/07/2015,21.3284,19.3555,16.6675,16.8099,18.0747,15.9720,0.0000,0.0000,0.0000,0.0000
28/07/2015,21.2674,19.3889,16.7267,16.7619,18.1072,16.0257,0.0000,0.0000,0.0000,0.0000
29/07/2015,21.3642,19.4095,16.7285,16.8381,18.1105,16.0277,0.0000,0.0000,0.0000,0.0000
30/07/2015,21.4832,19.4138,16.7235,16.9318,18.1275,16.0232,0.0000,0.0000,0.0000,0.0000
31/07/2015,21.7668,19.4400,16.7527,17.1552,18.1559,16.0517,0.0000,0.0000,0.0000,0.0000
03/08/2015,21.7927,19.3725,16.7759,17.1756,18.1488,16.0738,0.0000,0.0000,0.0000,0.0000
04/08/2015,21.7261,19.4109,16.7436,17.1209,18.1244,16.0422,0.0000,0.0000,0.0000,0.0000
05/08/2015,21.8563,19.4213,16.7489,17.2235,18.1319,16.0487,0.0000,0.0000,0.0000,0.0000
06/08/2015,21.9090,19.4314,16.7742,17.2650,18.1427,16.0739,0.0000,0.0000,0.0000,0.0000
07/08/2015,21.8510,19.4329,16.7762,17.2193,18.1385,16.0754,0.0000,0.0000,0.0000,0.0000
10/08/2015,21.7507,19.4706,16.7990,17.1412,18.1784,16.0974,0.0000,0.0000,0.0000,0.0000
11/08/2015,21.5899,19.4794,16.7927,17.0144,18.1907,16.0903,0.0000,0.0000,0.0000,0.0000
12/08/2015,21.3019,19.4827,16.7991,16.7875,18.1952,16.0983,0.0000,0.0000,0.0000,0.0000
13/08/2015,21.3202,19.5164,16.8557,16.8020,18.2237,16.1519,0.0000,0.0000,0.0000,0.0000
14/08/2015,21.7358,19.5310,16.8846,17.1294,18.2383,16.1793,0.0000,0.0000,0.0000,0.0000
17/08/2015,21.6307,19.5521,16.8941,17.0466,18.2571,16.1881,0.0000,0.0000,0.0000,0.0000
19/08/2015,21.6762,19.5674,16.9142,17.0824,18.2719,16.2086,0.0000,0.0000,0.0000,0.0000
20/08/2015,21.3644,19.5761,16.9174,16.8369,18.2790,16.2118,0.0000,0.0000,0.0000,0.0000
21/08/2015,21.1787,19.5593,16.8879,16.6905,18.2631,16.1834,0.0000,0.0000,0.0000,0.0000
24/08/2015,19.9258,19.5515,16.8079,15.7039,18.2456,16.1089,0.0000,0.0000,0.0000,0.0000
25/08/2015,20.1085,19.5540,16.8599,15.8477,18.2482,16.1575,0.0000,0.0000,0.0000,0.0000
26/08/2015,19.8841,19.5653,16.9004,15.6707,18.2611,16.1955,0.0000,0.0000,0.0000,0.0000
27/08/2015,20.2860,19.6293,16.9316,15.9874,18.3323,16.2260,0.0000,0.0000,0.0000,0.0000
28/08/2015,20.4252,19.6305,16.9124,16.0970,18.3354,16.2069,0.0000,0.0000,0.0000,0.0000
31/08/2015,20.3465,19.6466,16.9193,16.0352,18.3483,16.2137,0.0000,0.0000,0.0000,0.0000
01/09/2015,19.8829,19.6625,16.9546,15.6701,18.3512,16.2471,0.0000,0.0000,0.0000,0.0000
02/09/2015,19.7071,19.6655,16.9636,15.5316,18.3526,16.2556,0.0000,0.0000,0.0000,0.0000
03/09/2015,19.9809,19.6304,16.9681,15.7474,18.3181,16.2598,0.0000,0.0000,0.0000,0.0000
04/09/2015,19.5524,19.6237,16.9463,15.4098,18.3113,16.2403,0.0000,0.0000,0.0000,0.0000
07/09/2015,19.3087,19.6247,16.9299,15.2189,18.3137,16.2245,0.0000,0.0000,0.0000,0.0000
08/09/2015,19.6389,19.6024,16.9574,15.4790,18.2871,16.2521,0.0000,0.0000,0.0000,0.0000
09/09/2015,19.9713,19.6211,16.9758,15.7411,18.3110,16.2695,0.0000,0.0000,0.0000,0.0000
10/09/2015,19.8949,19.6089,16.9541,15.6799,18.2991,16.2460,0.0000,0.0000,0.0000,0.0000
11/09/2015,19.8973,19.6146,16.9621,15.6823,18.3054,16.2525,0.0000,0.0000,0.0000,0.0000
14/09/2015,20.1101,19.6451,16.9940,15.8487,18.3359,16.2836,0.0000,0.0000,0.0000,0.0000
15/09/2015,19.9985,19.6614,16.9985,15.7625,18.3481,16.2889,0.0000,0.0000,0.0000,0.0000
16/09/2015,20.1759,19.6470,17.0175,15.9023,18.3495,16.3058,0.0000,0.0000,0.0000,0.0000
18/09/2015,20.3888,19.6785,17.0999,16.0676,18.3746,16.3855,0.0000,0.0000,0.0000,0.0000
21/09/2015,20.3773,19.7006,17.1075,16.0588,18.3847,16.3940,0.0000,0.0000,0.0000,0.0000
22/09/2015,19.9603,19.7027,17.0978,15.7310,18.3869,16.3841,0.0000,0.0000,0.0000,0.0000
23/09/2015,20.0419,19.6945,17.0940,15.7963,18.3796,16.3799,0.0000,0.0000,0.0000,0.0000
24/09/2015,20.0821,19.7204,17.0968,15.8278,18.4017,16.3826,0.0000,0.0000,0.0000,0.0000
28/09/2015,19.8863,19.7465,17.1042,15.6713,18.4237,16.3905,0.0000,0.0000,0.0000,0.0000
29/09/2015,19.9968,19.8615,17.2216,15.7584,18.5325,16.5014,0.0000,0.0000,0.0000,0.0000
30/09/2015,20.2973,19.9086,17.3241,15.9943,18.5747,16.6003,0.0000,0.0000,0.0000,0.0000
01/10/2015,20.2844,19.8797,17.3081,15.9856,18.5444,16.5876,0.0000,0.0000,0.0000,0.0000
05/10/2015,20.7038,19.9460,17.3732,16.3154,18.6074,16.6470,0.0000,0.0000,0.0000,0.0000
06/10/2015,20.7862,19.9783,17.3648,16.3816,18.6231,16.6397,0.0000,0.0000,0.0000,0.0000
07/10/2015,20.8367,19.9719,17.3540,16.4224,18.6349,16.6299,0.0000,0.0000,0.0000,0.0000
08/10/2015,20.7009,19.9468,17.3725,16.3155,18.6084,16.6473,0.0000,0.0000,0.0000,0.0000
09/10/2015,20.8370,20.0105,17.3942,16.4223,18.6729,16.6692,0.0000,0.0000,0.0000,0.0000
12/10/2015,20.7422,20.0076,17.3577,16.3469,18.6739,16.6340,0.0000,0.0000,0.0000,0.0000
13/10/2015,20.6951,19.9768,17.3664,16.3101,18.6391,16.6426,0.0000,0.0000,0.0000,0.0000
14/10/2015,20.6299,20.0132,17.3710,16.2593,18.7000,16.6456,0.0000,0.0000,0.0000,0.0000
15/10/2015,20.8426,20.0334,17.3818,16.4259,18.6904,16.6552,0.0000,0.0000,0.0000,0.0000
16/10/2015,20.9980,20.0539,17.3797,16.5485,18.7170,16.6533,0.0000,0.0000,0.0000,0.0000
19/10/2015,21.0934,20.0570,17.3798,16.6243,18.7109,16.6528,0.0000,0.0000,0.0000,0.0000
20/10/2015,21.0827,20.0753,17.3937,16.6161,18.7323,16.6665,0.0000,0.0000,0.0000,0.0000
21/10/2015,21.0595,20.0839,17.3982,16.5980,18.7378,16.6702,0.0000,0.0000,0.0000,0.0000
23/10/2015,21.1367,20.1029,17.3879,16.6590,18.7622,16.6599,0.0000,0.0000,0.0000,0.0000
26/10/2015,21.0574,20.1065,17.3700,16.5965,18.7697,16.6435,0.0000,0.0000,0.0000,0.0000
27/10/2015,21.0066,20.1242,17.3827,16.5564,18.7742,16.6565,0.0000,0.0000,0.0000,0.0000
28/10/2015,20.8515,20.1199,17.3892,16.4339,18.7738,16.6626,0.0000,0.0000,0.0000,0.0000
29/10/2015,20.6950,20.1247,17.3668,16.3104,18.7791,16.6411,0.0000,0.0000,0.0000,0.0000
30/10/2015,20.5879,20.1199,17.3620,16.2265,18.7579,16.6369,0.0000,0.0000,0.0000,0.0000
02/11/2015,20.5809,20.1286,17.3874,16.2210,18.7748,16.6617,0.0000,0.0000,0.0000,0.0000
03/11/2015,20.6062,20.1250,17.3897,16.2411,18.7732,16.6638,0.0000,0.0000,0.0000,0.0000
04/11/2015,20.5950,20.0204,17.3670,16.2324,18.6857,16.6413,0.0000,0.0000,0.0000,0.0000
05/11/2015,20.3760,20.1167,17.3364,16.0602,18.7658,16.6121,0.0000,0.0000,0.0000,0.0000
06/11/2015,20.3754,20.0941,17.3375,16.0599,18.7463,16.6141,0.0000,0.0000,0.0000,0.0000
09/11/2015,20.3118,20.0761,17.2931,16.0096,18.7236,16.5715,0.0000,0.0000,0.0000,0.0000
10/11/2015,19.9986,20.0906,17.3237,15.7632,18.7405,16.6011,0.0000,0.0000,0.0000,0.0000
13/11/2015,19.9474,20.1199,17.3672,15.7222,18.7565,16.6423,0.0000,0.0000,0.0000,0.0000
16/11/2015,20.0374,20.1374,17.3687,15.7932,18.7859,16.6432,0.0000,0.0000,0.0000,0.0000
17/11/2015,20.0913,20.1430,17.3578,15.8357,18.7910,16.6318,0.0000,0.0000,0.0000,0.0000
18/11/2015,19.8402,20.1281,17.3539,15.6389,18.7789,16.6283,0.0000,0.0000,0.0000,0.0000
19/11/2015,20.1127,20.1487,17.3474,15.8554,18.7968,16.6212,0.0000,0.0000,0.0000,0.0000
20/11/2015,20.1674,20.1346,17.3057,15.8986,18.7811,16.5835,0.0000,0.0000,0.0000,0.0000
23/11/2015,20.1675,20.1331,17.2953,15.8987,18.7846,16.5727,0.0000,0.0000,0.0000,0.0000
24/11/2015,20.1207,20.1407,17.3224,15.8616,18.7876,16.5976,0.0000,0.0000,0.0000,0.0000
26/11/2015,20.2667,20.1379,17.3216,15.9764,18.7864,16.5991,0.0000,0.0000,0.0000,0.0000
27/11/2015,20.4060,20.1296,17.2801,16.0861,18.7828,16.5628,0.0000,0.0000,0.0000,0.0000
30/11/2015,20.4105,20.1175,17.2670,16.0894,18.7683,16.5500,0.0000,0.0000,0.0000,0.0000
01/12/2015,20.4362,20.1361,17.2999,16.1076,18.7836,16.5752,0.0000,0.0000,0.0000,0.0000
02/12/2015,20.3771,20.1546,17.2970,16.0625,18.7965,16.5777,0.0000,0.0000,0.0000,0.0000
03/12/2015,20.2106,20.1755,17.3254,15.9321,18.8199,16.6014,0.0000,0.0000,0.0000,0.0000
04/12/2015,20.0121,20.1119,17.2590,15.7756,18.7537,16.5397,0.0000,0.0000,0.0000,0.0000
07/12/2015,19.9617,20.1270,17.2729,15.7359,18.7653,16.5521,0.0000,0.0000,0.0000,0.0000
08/12/2015,19.8008,20.1434,17.2421,15.6097,18.7903,16.5272,0.0000,0.0000,0.0000,0.0000
09/12/2015,19.5573,20.1148,17.2428,15.4175,18.7461,16.5294,0.0000,0.0000,0.0000,0.0000
10/12/2015,19.7031,20.1147,17.2415,15.5323,18.7600,16.5268,0.0000,0.0000,0.0000,0.0000
11/12/2015,19.4944,20.1029,17.2514,15.3681,18.7513,16.5342,0.0000,0.0000,0.0000,0.0000
14/12/2015,19.5629,20.1153,17.2260,15.4236,18.7632,16.5109,0.0000,0.0000,0.0000,0.0000
15/12/2015,19.6967,20.1055,17.2373,15.5291,18.7514,16.5202,0.0000,0.0000,0.0000,0.0000
16/12/2015,19.8240,20.1114,17.2790,15.6289,18.7588,16.5614,0.0000,0.0000,0.0000,0.0000
17/12/2015,20.0597,20.1392,17.2882,15.8147,18.7837,16.5680,0.0000,0.0000,0.0000,0.0000
18/12/2015,19.8636,20.1424,17.2540,15.6601,18.7921,16.5435,0.0000,0.0000,0.0000,0.0000
21/12/2015,20.0614,20.1509,17.2242,15.8152,18.7981,16.5179,0.0000,0.0000,0.0000,0.0000
22/12/2015,19.9538,20.1253,17.2298,15.7305,18.7720,16.5200,0.0000,0.0000,0.0000,0.0000
23/12/2015,20.1472,20.1362,17.2487,15.8826,18.7661,16.5352,0.0000,0.0000,0.0000,0.0000
28/12/2015,20.3049,20.1286,17.2541,16.0064,18.7598,16.5402,0.0000,0.0000,0.0000,0.0000
29/12/2015,20.3282,20.1609,17.2335,16.0245,18.8092,16.5198,0.0000,0.0000,0.0000,0.0000
30/12/2015,20.2464,20.1492,17.2403,15.9597,18.7931,16.5247,0.0000,0.0000,0.0000,0.0000
31/12/2015,20.3556,20.1692,17.2483,16.0460,18.8109,16.5342,0.0000,0.0000,0.0000,0.0000
01/01/2016,20.4153,20.1912,17.2703,16.0930,18.8325,16.5550,0.0000,0.0000,0.0000,0.0000
04/01/2016,19.9773,20.2098,17.2807,15.7488,18.8521,16.5650,0.0000,0.0000,0.0000,0.0000
05/01/2016,19.9757,20.2148,17.2907,15.7476,18.8568,16.5756,0.0000,0.0000,0.0000,0.0000
06/01/2016,19.8641,20.2383,17.2899,15.6590,18.8763,16.5729,0.0000,0.0000,0.0000,0.0000
07/01/2016,19.3802,20.2469,17.3006,15.2764,18.8856,16.5824,0.0000,0.0000,0.0000,0.0000
08/01/2016,19.4993,20.2624,17.3091,15.3692,18.9032,16.5916,0.0000,0.0000,0.0000,0.0000
11/01/2016,19.3891,20.2623,17.3080,15.2826,18.9094,16.5928,0.0000,0.0000,0.0000,0.0000
12/01/2016,19.2210,20.2525,17.2915,15.1514,18.8942,16.5758,0.0000,0.0000,0.0000,0.0000
13/01/2016,19.3446,20.2541,17.2720,15.2481,18.8946,16.5593,0.0000,0.0000,0.0000,0.0000
14/01/2016,19.2427,20.2323,17.2473,15.1678,18.8743,16.5375,0.0000,0.0000,0.0000,0.0000
15/01/2016,18.9475,20.2211,17.1934,14.9376,18.8635,16.4906,0.0000,0.0000,0.0000,0.0000
18/01/2016,18.6964,20.2441,17.1907,14.7400,18.8843,16.4869,0.0000,0.0000,0.0000,0.0000
19/01/2016,18.9365,20.2245,17.1897,14.9276,18.8595,16.4869,0.0000,0.0000,0.0000,0.0000
20/01/2016,18.6296,20.2467,17.2342,14.6853,18.8791,16.5301,0.0000,0.0000,0.0000,0.0000
21/01/2016,18.5481,20.2634,17.2865,14.6195,18.9022,16.5746,0.0000,0.0000,0.0000,0.0000
22/01/2016,18.9252,20.2671,17.2530,14.9176,18.9077,16.5449,0.0000,0.0000,0.0000,0.0000
25/01/2016,18.9437,20.2619,17.2226,14.9322,18.9073,16.5156,0.0000,0.0000,0.0000,0.0000
27/01/2016,18.9574,20.2793,17.2367,14.9432,18.9166,16.5328,0.0000,0.0000,0.0000,0.0000
28/01/2016,18.9091,20.2926,17.2115,14.9053,18.9212,16.5094,0.0000,0.0000,0.0000,0.0000
29/01/2016,19.2375,20.2410,17.2137,15.1636,18.9274,16.5127,0.0000,0.0000,0.0000,0.0000
01/02/2016,19.2250,20.2954,17.2079,15.1523,18.9248,16.5015,0.0000,0.0000,0.0000,0.0000
02/02/2016,18.9590,20.2635,17.1504,14.9428,18.8999,16.4472,0.0000,0.0000,0.0000,0.0000
03/02/2016,18.7075,20.2324,17.1344,14.7452,18.8731,16.4340,0.0000,0.0000,0.0000,0.0000
04/02/2016,18.8044,20.2157,17.1577,14.8206,18.8513,16.4562,0.0000,0.0000,0.0000,0.0000
05/02/2016,19.0541,20.2279,17.1817,15.0159,18.8628,16.4798,0.0000,0.0000,0.0000,0.0000
08/02/2016,18.8419,20.2431,17.1869,14.8498,18.8799,16.4844,0.0000,0.0000,0.0000,0.0000
09/02/2016,18.5676,20.2429,17.1797,14.6335,18.8794,16.4774,0.0000,0.0000,0.0000,0.0000
10/02/2016,18.3569,20.2496,17.1739,14.4676,18.8864,16.4706,0.0000,0.0000,0.0000,0.0000
11/02/2016,17.7798,20.2339,17.1781,14.0129,18.8690,16.4724,0.0000,0.0000,0.0000,0.0000
12/02/2016,17.8340,20.2302,17.1728,14.0561,18.8667,16.4661,0.0000,0.0000,0.0000,0.0000
15/02/2016,18.3780,20.2391,17.1596,14.4841,18.8748,16.4552,0.0000,0.0000,0.0000,0.0000
16/02/2016,18.0337,20.2358,17.1322,14.2150,18.8730,16.4306,0.0000,0.0000,0.0000,0.0000
17/02/2016,18.1846,20.2301,17.1066,14.3333,18.8691,16.4068,0.0000,0.0000,0.0000,0.0000
18/02/2016,18.3867,20.2273,17.1229,14.4908,18.8660,16.4233,0.0000,0.0000,0.0000,0.0000
22/02/2016,18.5260,20.2175,17.0982,14.5987,18.8574,16.3983,0.0000,0.0000,0.0000,0.0000
23/02/2016,18.1950,20.1624,17.0241,14.3386,18.8059,16.3271,0.0000,0.0000,0.0000,0.0000
24/02/2016,17.9799,20.1435,17.0001,14.1694,18.7831,16.3080,0.0000,0.0000,0.0000,0.0000
25/02/2016,17.8328,20.0976,16.9427,14.0545,18.7473,16.2596,0.0000,0.0000,0.0000,0.0000
26/02/2016,17.9803,20.1142,17.0166,14.1701,18.7703,16.3252,0.0000,0.0000,0.0000,0.0000
29/02/2016,17.8681,20.1982,17.2397,14.0803,18.8488,16.5291,0.0000,0.0000,0.0000,0.0000
01/03/2016,18.4687,20.2272,17.2606,14.5544,18.8734,16.5501,0.0000,0.0000,0.0000,0.0000
02/03/2016,18.8331,20.2624,17.2616,14.8414,18.8964,16.5507,0.0000,0.0000,0.0000,0.0000
03/03/2016,19.1020,20.2735,17.2485,15.0529,18.9136,16.5421,0.0000,0.0000,0.0000,0.0000
04/03/2016,19.1486,20.2825,17.3033,15.0886,18.9204,16.5923,0.0000,0.0000,0.0000,0.0000
08/03/2016,19.1310,20.3378,17.3304,15.0741,18.9704,16.6200,0.0000,0.0000,0.0000,0.0000
09/03/2016,19.2669,20.3391,17.3306,15.1815,18.9779,16.6174,0.0000,0.0000,0.0000,0.0000
10/03/2016,19.1362,20.3378,17.3459,15.0788,18.9805,16.6350,0.0000,0.0000,0.0000,0.0000
11/03/2016,19.1880,20.3572,17.3474,15.1198,18.9868,16.6368,0.0000,0.0000,0.0000,0.0000
14/03/2016,19.2904,20.3730,17.4088,15.2005,19.0000,16.6941,0.0000,0.0000,0.0000,0.0000
15/03/2016,19.1307,20.4118,17.4544,15.0748,19.0329,16.7372,0.0000,0.0000,0.0000,0.0000
16/03/2016,19.1988,20.4095,17.5031,15.1285,19.0559,16.7846,0.0000,0.0000,0.0000,0.0000
17/03/2016,19.2659,20.4832,17.6005,15.1814,19.1182,16.8796,0.0000,0.0000,0.0000,0.0000
18/03/2016,19.4970,20.5236,17.6325,15.3633,19.1555,16.9123,0.0000,0.0000,0.0000,0.0000
21/03/2016,19.7627,20.5896,17.7851,15.5725,19.2174,17.0620,0.0000,0.0000,0.0000,0.0000
22/03/2016,19.7894,20.6077,17.7611,15.5932,19.2300,17.0386,0.0000,0.0000,0.0000,0.0000
23/03/2016,19.8004,20.6015,17.7487,15.6019,19.2074,17.0247,0.0000,0.0000,0.0000,0.0000
28/03/2016,19.5207,20.6428,17.8035,15.3812,19.2574,17.0746,0.0000,0.0000,0.0000,0.0000
29/03/2016,19.5094,20.6378,17.7690,15.3728,19.2571,17.0454,0.0000,0.0000,0.0000,0.0000
30/03/2016,19.8874,20.6525,17.7731,15.6705,19.2619,17.0468,0.0000,0.0000,0.0000,0.0000
31/03/2016,19.9014,20.6756,17.8217,15.6816,19.2844,17.0957,0.0000,0.0000,0.0000,0.0000
04/04/2016,19.9680,20.7582,17.8806,15.7337,19.3530,17.1447,0.0000,0.0000,0.0000,0.0000
05/04/2016,19.5477,20.8496,17.8985,15.4026,19.4284,17.1720,0.0000,0.0000,0.0000,0.0000
06/04/2016,19.5856,20.8630,17.9131,15.4322,19.4616,17.1825,0.0000,0.0000,0.0000,0.0000
07/04/2016,19.4372,20.8712,17.9978,15.3154,19.4673,17.2657,0.0000,0.0000,0.0000,0.0000
11/04/2016,19.7714,20.8735,18.0398,15.5788,19.4716,17.3040,0.0000,0.0000,0.0000,0.0000
12/04/2016,19.8662,20.9238,18.0786,15.6535,19.5134,17.3411,0.0000,0.0000,0.0000,0.0000
13/04/2016,20.2287,20.9326,18.0307,15.9392,19.5252,17.2990,0.0000,0.0000,0.0000,0.0000
18/04/2016,20.3911,20.9501,18.0668,16.0671,19.5424,17.3351,0.0000,0.0000,0.0000,0.0000
20/04/2016,20.3946,20.9053,18.0635,16.0702,19.5329,17.3308,0.0000,0.0000,0.0000,0.0000
21/04/2016,20.4279,20.9183,18.0328,16.0955,19.5157,17.3094,0.0000,0.0000,0.0000,0.0000
22/04/2016,20.4380,20.9125,18.0692,16.1035,19.5070,17.3422,0.0000,0.0000,0.0000,0.0000
25/04/2016,20.3336,20.9219,18.0503,16.0212,19.5177,17.3234,0.0000,0.0000,0.0000,0.0000
26/04/2016,20.6177,20.9296,18.0350,16.2449,19.5249,17.3073,0.0000,0.0000,0.0000,0.0000
27/04/2016,20.6592,20.9256,18.0378,16.2777,19.5208,17.3090,0.0000,0.0000,0.0000,0.0000
28/04/2016,20.3405,20.9302,18.0411,16.0268,19.5098,17.3092,0.0000,0.0000,0.0000,0.0000
29/04/2016,20.3052,20.9367,18.0547,15.9990,19.5337,17.3177,0.0000,0.0000,0.0000,0.0000
02/05/2016,20.2229,20.9526,18.0762,15.9341,19.5477,17.3431,0.0000,0.0000,0.0000,0.0000
03/05/2016,20.0679,20.9694,18.0606,15.8122,19.5633,17.3273,0.0000,0.0000,0.0000,0.0000
04/05/2016,19.9165,20.9729,18.0715,15.6928,19.5665,17.3406,0.0000,0.0000,0.0000,0.0000
05/05/2016,19.9624,20.9673,18.0737,15.7289,19.5761,17.3372,0.0000,0.0000,0.0000,0.0000
06/05/2016,19.9887,20.9678,18.0745,15.7493,19.5689,17.3385,0.0000,0.0000,0.0000,0.0000
09/05/2016,20.3123,20.9846,18.0983,16.0045,19.5737,17.3604,0.0000,0.0000,0.0000,0.0000
10/05/2016,20.3522,20.9769,18.1039,16.0363,19.5756,17.3673,0.0000,0.0000,0.0000,0.0000
11/05/2016,20.2572,20.9870,18.1118,15.9620,19.5697,17.3740,0.0000,0.0000,0.0000,0.0000
12/05/2016,20.4041,20.9832,18.1201,16.0775,19.5704,17.3854,0.0000,0.0000,0.0000,0.0000
13/05/2016,20.2192,20.9947,18.1087,15.9317,19.5899,17.3732,0.0000,0.0000,0.0000,0.0000
16/05/2016,20.2837,21.0133,18.1136,15.9824,19.6004,17.3783,0.0000,0.0000,0.0000,0.0000
17/05/2016,20.3773,21.0142,18.1134,16.0560,19.6011,17.3775,0.0000,0.0000,0.0000,0.0000
18/05/2016,20.3377,21.0071,18.0949,16.0250,19.5882,17.3634,0.0000,0.0000,0.0000,0.0000
19/05/2016,20.1032,21.0074,18.1031,15.8404,19.5980,17.3694,0.0000,0.0000,0.0000,0.0000
20/05/2016,20.0121,21.0047,18.0980,15.7688,19.5884,17.3638,0.0000,0.0000,0.0000,0.0000
23/05/2016,19.9567,21.0210,18.1214,15.7250,19.6041,17.3846,0.0000,0.0000,0.0000,0.0000
24/05/2016,20.0013,21.0260,18.1259,15.7602,19.6009,17.3910,0.0000,0.0000,0.0000,0.0000
25/05/2016,20.4563,21.0285,18.1326,16.1187,19.6168,17.3963,0.0000,0.0000,0.0000,0.0000
26/05/2016,20.8106,21.0249,18.1343,16.3977,19.6089,17.3977,0.0000,0.0000,0.0000,0.0000
27/05/2016,21.0229,21.0297,18.1340,16.5644,19.6104,17.3980,0.0000,0.0000,0.0000,0.0000
30/05/2016,21.1476,21.0536,18.1617,16.6624,19.6399,17.4231,0.0000,0.0000,0.0000,0.0000
31/05/2016,21.1231,21.0446,18.1598,16.6421,19.6282,17.4215,0.0000,0.0000,0.0000,0.0000
01/06/2016,21.1517,21.0553,18.1412,16.6652,19.6415,17.4065,0.0000,0.0000,0.0000,0.0000
02/06/2016,21.2558,21.0382,18.1616,16.7464,19.6264,17.4246,0.0000,0.0000,0.0000,0.0000
03/06/2016,21.2548,21.0428,18.1682,16.7458,19.6272,17.4305,0.0000,0.0000,0.0000,0.0000
06/06/2016,21.2171,21.0631,18.1925,16.7162,19.6430,17.4524,0.0000,0.0000,0.0000,0.0000
07/06/2016,21.3803,21.0701,18.1888,16.8441,19.6522,17.4492,0.0000,0.0000,0.0000,0.0000
08/06/2016,21.4217,21.0712,18.1829,16.8767,19.6495,17.4453,0.0000,0.0000,0.0000,0.0000
09/06/2016,21.3041,21.0852,18.1921,16.7840,19.6674,17.4547,0.0000,0.0000,0.0000,0.0000
10/06/2016,21.2011,21.0909,18.1939,16.7032,19.6721,17.4573,0.0000,0.0000,0.0000,0.0000
13/06/2016,21.0219,21.0898,18.1790,16.5626,19.6676,17.4447,0.0000,0.0000,0.0000,0.0000
14/06/2016,21.0278,21.1015,18.1939,16.5670,19.6853,17.4589,0.0000,0.0000,0.0000,0.0000
15/06/2016,21.2865,21.0763,18.1976,16.7706,19.6689,17.4617,0.0000,0.0000,0.0000,0.0000
16/06/2016,21.1422,21.0949,18.2085,16.6571,19.6737,17.4713,0.0000,0.0000,0.0000,0.0000
17/06/2016,21.2105,21.1045,18.2113,16.7110,19.6762,17.4729,0.0000,0.0000,0.0000,0.0000
20/06/2016,21.4014,21.0967,18.2201,16.8615,19.6754,17.4820,0.0000,0.0000,0.0000,0.0000
21/06/2016,21.3612,21.1114,18.2304,16.8299,19.6875,17.4909,0.0000,0.0000,0.0000,0.0000
22/06/2016,21.3191,21.1117,18.2601,16.7968,19.6902,17.5172,0.0000,0.0000,0.0000,0.0000
23/06/2016,21.5053,21.1138,18.2645,16.9431,19.6872,17.5249,0.0000,0.0000,0.0000,0.0000
24/06/2016,21.0347,21.1306,18.2937,16.5725,19.7033,17.5507,0.0000,0.0000,0.0000,0.0000
27/06/2016,21.0735,21.1391,18.3660,16.6028,19.7100,17.6158,0.0000,0.0000,0.0000,0.0000
28/06/2016,21.1635,21.1562,18.4088,16.6735,19.7188,17.6584,0.0000,0.0000,0.0000,0.0000
29/06/2016,21.3552,21.1728,18.4583,16.8249,19.7466,17.7027,0.0000,0.0000,0.0000,0.0000
30/06/2016,21.6004,21.2072,18.4553,17.0179,19.7701,17.7063,0.0000,0.0000,0.0000,0.0000
01/07/2016,21.7461,21.2549,18.4896,17.1321,19.8180,17.7373,0.0000,0.0000,0.0000,0.0000
04/07/2016,21.8660,21.2624,18.4944,17.2262,19.8234,17.7425,0.0000,0.0000,0.0000,0.0000
05/07/2016,21.7573,21.3003,18.5282,17.1405,19.8590,17.7717,0.0000,0.0000,0.0000,0.0000
07/07/2016,21.7332,21.3304,18.5588,17.1217,19.8964,17.8005,0.0000,0.0000,0.0000,0.0000
08/07/2016,21.7091,21.3543,18.5775,17.1032,19.9105,17.8213,0.0000,0.0000,0.0000,0.0000
11/07/2016,22.0751,21.3855,18.5866,17.3914,19.9447,17.8292,0.0000,0.0000,0.0000,0.0000
12/07/2016,22.2224,21.3950,18.6665,17.5073,19.9416,17.9046,0.0000,0.0000,0.0000,0.0000
13/07/2016,22.2173,21.4241,18.7273,17.5033,19.9683,17.9621,0.0000,0.0000,0.0000,0.0000
14/07/2016,22.3286,21.4814,18.7222,17.5910,20.0336,17.9574,0.0000,0.0000,0.0000,0.0000
15/07/2016,22.3088,21.4807,18.7520,17.5752,20.0460,17.9794,0.0000,0.0000,0.0000,0.0000
18/07/2016,22.1924,21.4980,18.7450,17.4836,20.0453,17.9768,0.0000,0.0000,0.0000,0.0000
19/07/2016,22.2429,21.5374,18.7840,17.5233,20.0846,18.0113,0.0000,0.0000,0.0000,0.0000
20/07/2016,22.3375,21.5562,18.8314,17.5975,20.1065,18.0547,0.0000,0.0000,0.0000,0.0000
21/07/2016,22.1996,21.5657,18.8642,17.4890,20.1187,18.0856,0.0000,0.0000,0.0000,0.0000
22/07/2016,22.2824,21.5713,18.8883,17.5542,20.1209,18.1103,0.0000,0.0000,0.0000,0.0000
25/07/2016,22.5249,21.6036,18.9328,17.7454,20.1516,18.1567,0.0000,0.0000,0.0000,0.0000
26/07/2016,22.4241,21.6036,18.9579,17.6661,20.1513,18.1801,0.0000,0.0000,0.0000,0.0000
