Date,SM001012,SM002012,SM003012,SM005008,SM006008,SM007008,SM008008,SM010004,SM011004,SM012004,SM013004,SM014004
10/31/2023,17.4191,14.6809,16.2832,15.143,,15.2772,17.1776,14.4154,10.7687,9.2477,10.6669,
11/01/2023,17.4187,14.6812,16.2558,15.1555,,15.2959,17.1738,14.4182,10.756,9.2495,10.6686,
11/02/2023,17.4677,14.706,16.3259,15.1881,,15.3425,17.2304,14.4836,10.8152,9.2512,10.6706,
11/03/2023,17.5021,14.7491,16.3495,15.2562,,15.3821,17.2757,14.5194,10.8283,9.2529,10.6726,
11/06/2023,17.5521,14.8241,16.334,15.3147,,15.4189,17.3173,14.5673,10.8466,9.258,10.6785,
11/07/2023,17.5384,14.822,16.3321,15.2751,,15.4055,17.3036,14.5549,10.8468,9.2597,10.6802,
11/08/2023,17.5785,14.8831,16.3575,15.3122,,15.4407,17.3404,14.5774,10.8699,9.2614,10.6821,
11/09/2023,17.6525,14.9277,16.398,15.4088,,15.4986,17.4073,14.6038,10.898,9.2631,10.6841,
11/10/2023,17.6622,14.916,16.4106,15.3856,,15.4884,17.4007,14.583,10.9128,9.2647,10.6858,
11/13/2023,17.6135,14.9206,16.3771,15.3538,,15.4633,17.3694,14.6058,10.9099,9.2698,10.6916,
11/15/2023,17.7033,14.9567,16.3922,15.4574,,15.5204,17.449,14.5949,10.8844,9.2733,10.6955,
11/16/2023,17.7016,14.9551,16.4479,15.4705,,15.5453,17.4632,14.5873,10.897,9.2751,10.6975,
11/17/2023,17.7955,15.0315,16.4798,15.5402,,15.6007,17.5515,14.6285,10.9257,9.2768,10.6995,
11/20/2023,17.7868,14.992,16.4886,15.5267,,15.5941,17.5553,14.6287,10.9213,9.2819,10.7053,
11/21/2023,17.6703,14.8552,16.3598,15.4482,,15.4908,17.425,14.5614,10.8377,9.2836,10.7073,
11/22/2023,17.7217,14.8735,16.5184,15.4742,,15.5427,17.4731,14.532,10.8844,9.2853,10.7092,
11/23/2023,17.8186,14.9333,16.5668,15.5704,,15.6054,17.5577,14.5352,10.8968,9.287,10.7112,
11/24/2023,17.7942,14.9351,16.4599,15.5722,,15.567,17.5343,14.6124,10.8962,9.2887,10.7131,
11/28/2023,17.7074,14.8745,16.4657,15.434,,15.5118,17.4791,14.569,10.8877,9.2955,10.7209,
11/29/2023,17.7257,14.8739,16.4591,15.4615,,15.5192,17.4894,14.5953,10.8975,9.2973,10.7228,
11/30/2023,17.7361,14.8159,16.4087,15.4858,,15.4971,17.4809,14.6071,10.878,9.2989,10.7248,
12/01/2023,17.7409,14.8253,16.4269,15.4717,,15.493,17.4842,14.5839,10.9031,9.3006,10.7267,
12/04/2023,17.6683,14.7275,16.3864,15.3988,,15.4149,17.4134,14.5096,10.852,9.3057,10.7326,
12/05/2023,17.6837,14.726,16.4065,15.3915,,15.4173,17.4321,14.5157,10.8652,9.3074,10.7345,
12/06/2023,17.5819,14.7166,16.3408,15.2318,,15.3033,17.3143,14.4475,10.8633,9.3091,10.7364,
12/07/2023,17.7287,14.7929,16.422,15.4822,,15.4429,17.4762,14.5696,10.8862,9.3109,10.7384,
12/08/2023,17.8254,14.8656,16.4564,15.5837,,15.5127,17.5585,14.6195,10.9049,9.3127,10.7403,
12/11/2023,17.8859,14.9125,16.4753,15.6494,,15.5625,17.61,14.6559,10.9186,9.3178,10.7461,
12/12/2023,17.8624,14.8718,16.4619,15.6284,,15.545,17.5878,14.6482,10.9092,9.3194,10.748,
12/13/2023,17.86,14.8382,16.468,15.6135,,15.5454,17.5873,14.641,10.9084,9.3209,10.7499,
12/14/2023,17.8851,14.8536,16.4983,15.6517,,15.573,17.6162,14.6657,10.9305,9.3227,10.7519,
12/15/2023,17.8444,14.8289,16.4934,15.5706,,15.5464,17.5856,14.6502,10.9376,9.3244,10.7538,
12/18/2023,17.7832,14.8417,16.4843,15.5469,,15.5462,17.5333,14.7114,10.9512,9.3293,10.7596,
12/19/2023,17.8291,14.8043,16.5247,15.6303,,15.5908,17.5932,14.749,10.9454,9.331,10.7615,
12/20/2023,17.8072,14.7977,16.511,15.5976,,15.5638,17.5777,14.7459,10.9527,9.3329,10.7635,
12/21/2023,17.8069,14.8038,16.5168,15.5851,,15.5608,17.5744,14.7386,10.9552,9.3347,10.7654,
12/22/2023,17.8771,14.897,16.5437,15.5956,,15.5854,17.6325,14.7885,10.9982,9.3365,10.7674,
12/26/2023,17.9013,14.8762,16.5908,15.6644,,15.6244,17.6671,14.8274,11.0014,9.3446,10.7752,10.0
12/27/2023,17.8758,14.8565,16.566,15.6094,,15.5958,17.6473,14.8085,10.9998,9.3465,10.7771,10.0
12/28/2023,17.8764,14.9067,16.5502,15.5981,,15.583,17.6495,14.8096,11.0135,9.3482,10.7791,10.0
12/29/2023,17.8395,14.9136,16.4976,15.5878,,15.5395,17.6113,14.7623,10.9876,9.3502,10.781,10.0
01/01/2024,17.9041,15.0008,16.5793,15.6566,,15.6236,17.6884,14.818,11.0189,9.3563,10.7869,10.0
01/02/2024,17.9465,15.0395,16.6075,15.6926,,15.6485,17.7274,14.8229,11.0443,9.3584,10.7889,10.0
01/03/2024,17.9947,15.0987,16.6519,15.767,,15.702,17.7756,14.8165,11.0304,9.3604,10.7908,10.0014
01/04/2024,17.9824,15.088,16.6482,15.7631,,15.6954,17.7644,14.8086,11.025,9.3623,10.7928,10.0032
01/08/2024,18.0125,15.1239,16.671,15.7469,,15.7117,17.7937,14.8158,11.039,9.3693,10.8006,10.01
01/09/2024,18.0906,15.1856,16.7331,15.83,,15.7768,17.8664,14.8688,11.056,9.3711,10.8025,10.0115
01/10/2024,18.1448,15.2279,16.7362,15.9042,,15.8089,17.9027,14.9013,11.0593,9.373,10.8045,10.0127
01/11/2024,18.2321,15.3238,16.7966,16.0197,,15.8921,17.9866,14.9607,11.0707,9.3748,10.8064,10.0141
01/15/2024,18.2014,15.3508,16.8149,16.0093,,15.9097,17.9763,14.9766,11.0905,9.3819,10.8142,10.0211
01/16/2024,18.2709,15.4007,16.8511,16.0653,,15.9614,18.0375,15.0093,11.1,9.3837,10.8162,10.0228
01/17/2024,18.2642,15.3743,16.8617,16.0718,,15.9631,18.0339,15.0112,11.0973,9.3852,10.8181,10.0241
01/18/2024,18.2898,15.4009,16.8686,16.0998,,15.9788,18.059,15.0335,11.1073,9.3869,10.8201,10.0258
01/19/2024,18.2224,15.2979,16.8187,16.0178,,15.9163,17.9906,14.9913,11.091,9.3886,10.8221,10.0276
01/23/2024,18.2166,15.2671,16.8085,16.0169,,15.8904,17.9747,14.9718,11.065,9.3954,10.8299,10.0347
01/24/2024,18.2475,15.2924,16.8525,16.0555,,15.9213,18.0191,15.019,11.0997,9.397,10.8319,10.0365
01/25/2024,18.2591,15.2967,16.8673,16.0188,,15.9199,18.0297,15.0215,11.1105,9.3986,10.8338,10.0383
01/29/2024,18.2863,15.3068,16.8911,16.0416,,15.941,18.0559,15.0454,11.1189,9.4055,10.8417,10.0452
01/30/2024,18.2518,15.277,16.8982,15.9871,,15.9422,18.0392,15.0356,11.125,9.4073,10.8437,10.0469
01/31/2024,18.3293,15.326,16.9138,16.0573,,15.9862,18.0806,15.0798,11.1306,9.409,10.8456,10.0487
02/01/2024,18.3782,15.3669,16.9668,16.1484,,16.0383,18.1495,15.1192,11.1391,9.4107,10.8476,10.0505
02/02/2024,18.475,15.3981,17.0736,16.2403,,16.1164,18.2538,15.2158,11.1918,9.4125,10.8495,10.0523
02/05/2024,18.3799,15.3683,16.9476,16.1865,,16.0465,18.1453,15.1409,11.1594,9.4177,10.8551,10.0574
02/06/2024,18.4484,15.4599,17.0173,16.308,,16.1107,18.2207,15.2197,11.2282,9.4186,10.8569,10.059
02/07/2024,18.4228,15.4206,16.9809,16.2713,,16.0631,18.1856,15.1521,11.1938,9.4203,10.8587,10.0607
02/08/2024,18.4139,15.4045,16.9883,16.2583,,16.0608,18.1863,15.1472,11.1943,9.422,10.8606,10.0624
02/09/2024,18.3869,15.3765,16.9616,16.2221,,16.0251,18.1593,15.1295,11.1879,9.4238,10.8625,10.064
02/12/2024,18.4026,15.3647,17.0176,16.2541,,16.039,18.1887,15.1677,11.1918,9.429,10.8684,10.0694
02/13/2024,18.3429,15.3729,16.9077,16.2514,,15.9929,18.1043,15.1215,11.1906,9.4307,10.8703,10.0712
02/14/2024,18.4922,15.469,17.0083,16.3517,,16.1031,18.2507,15.165,11.2402,9.4325,10.8723,10.0729
02/15/2024,18.4229,15.4047,16.9671,16.3219,,16.0726,18.1826,15.146,11.2176,9.4344,10.8742,10.0747
02/16/2024,18.5107,15.4812,17.0141,16.4,,16.1172,18.2617,15.1843,11.2529,9.4363,10.8762,10.0763
02/20/2024,18.5331,15.5489,17.0445,16.4286,,16.1535,18.2914,15.2,11.284,9.4435,10.8839,10.0833
02/21/2024,18.4853,15.5611,16.9756,16.3521,,16.1046,18.2239,15.1494,11.2711,9.4453,10.8858,10.0851
02/22/2024,18.4741,15.5359,16.9835,16.308,,16.0874,18.2277,15.1601,11.2896,9.4477,10.8877,10.0868
02/23/2024,18.5563,15.5895,17.0367,16.4311,,16.1491,18.302,15.2166,11.302,9.4502,10.8896,10.0883
02/26/2024,18.5977,15.579,17.0857,16.4748,,16.19,18.3523,15.2814,11.3349,9.4556,10.8954,10.0935
02/27/2024,18.5634,15.5488,17.063,16.4299,,16.1569,18.3159,15.2158,11.2932,9.4574,10.8974,10.0952
02/28/2024,18.6454,15.5719,17.0904,16.4545,,16.1864,18.3576,15.2887,11.3474,9.4594,10.8993,10.097
02/29/2024,18.6367,15.5318,17.0877,16.4899,,16.1769,18.3513,15.3013,11.3301,9.4612,10.9011,10.0987
03/01/2024,18.656,15.5164,17.1202,16.5108,,16.1967,18.3726,15.2731,11.2987,9.4632,10.9031,10.1004
03/04/2024,18.6317,15.5477,17.111,16.4983,,16.1934,18.3523,15.2827,11.3215,9.4687,10.9088,10.1057
03/05/2024,18.6634,15.5422,17.1562,16.5918,,16.2213,18.3932,15.3163,11.2795,9.4706,10.9106,10.1073
03/06/2024,18.5778,15.5201,17.0957,16.4972,,16.1666,18.3112,15.2891,11.288,9.4725,10.9125,10.1089
03/07/2024,18.6026,15.5136,17.1094,16.5175,,16.1883,18.3256,15.2852,11.2719,9.4744,10.9143,10.1105
03/11/2024,18.6369,15.5119,17.1381,16.5243,,16.2014,18.3653,15.3165,11.2906,9.4819,10.922,10.1176
03/12/2024,18.5807,15.488,17.0542,16.4538,,16.1326,18.2917,15.2889,11.282,9.4839,10.9239,10.1194
03/13/2024,18.5557,15.3786,17.0905,16.4712,,16.1261,18.28,15.2955,11.2659,9.4858,10.9258,10.1212
03/14/2024,18.5774,15.3914,17.1166,16.5187,,16.1457,18.2766,15.3178,11.2725,9.488,10.9277,10.1228
03/15/2024,18.6797,15.4034,17.1791,16.6284,,16.2141,18.3755,15.3841,11.2886,9.4896,10.9295,10.1245
03/19/2024,18.6244,15.461,17.0834,16.5623,,16.1367,18.3002,15.2972,11.2654,9.4967,10.9374,10.1315
03/20/2024,18.5597,15.396,17.0646,16.4425,,16.0938,18.2485,15.2758,11.283,9.4986,10.9392,10.1331
03/21/2024,18.5947,15.4408,17.1025,16.5245,,16.1362,18.293,15.3075,11.2924,9.5004,10.9411,10.1348
03/22/2024,18.6313,15.4673,17.0836,16.5023,,16.1405,18.2897,14.8874,11.2913,9.5019,10.9431,10.1366
03/26/2024,18.5512,15.39,16.9739,16.3843,,16.0646,18.1821,15.2235,11.2294,9.5087,10.951,10.1438
03/27/2024,18.6438,15.4426,17.0789,16.4876,,16.1253,18.2944,15.2788,11.2695,9.5098,10.9529,10.1455
03/28/2024,18.6537,15.5118,17.0712,16.4612,,16.1382,18.2931,15.2681,11.2496,9.5109,10.9548,10.1473
03/31/2024,18.6602,15.516,17.0797,16.4673,,16.1433,18.301,15.274,11.2542,9.5215,10.9586,10.1536
04/02/2024,18.6965,15.6112,17.1456,16.5267,,16.2575,18.3637,15.3064,11.2799,9.5252,10.9653,10.1564
04/03/2024,18.6888,15.5863,17.1398,16.5242,,16.2534,18.3548,15.3033,11.2782,9.5308,10.9671,10.1581
04/04/2024,18.7361,15.6166,17.1625,16.5572,,16.2946,18.3951,15.3236,11.2967,9.5327,10.969,10.16
04/05/2024,18.7244,15.597,17.1848,16.5726,,16.2782,18.4085,15.3602,11.318,9.5349,10.9709,10.1617
04/08/2024,18.744,15.6166,17.1929,16.5865,,16.2673,18.4188,15.3639,11.323,9.5405,10.9766,10.1669
04/10/2024,18.7636,15.6598,17.1977,16.6017,,16.2565,18.4255,15.3558,11.3223,9.5449,10.9805,10.1704
04/12/2024,18.6483,15.5935,17.0945,16.4205,,16.1799,18.3185,15.2753,11.2331,9.5495,10.9844,10.174
04/15/2024,18.6737,15.6809,17.0781,16.4235,,16.1902,18.3145,15.2725,11.2435,9.5549,10.9902,10.1792
04/16/2024,18.7139,15.6983,17.1544,16.4315,,16.2198,18.3813,15.326,11.2587,9.557,10.9922,10.1812
04/18/2024,18.738,15.7067,17.1773,16.5046,,16.2739,18.4049,15.3599,11.3056,9.5606,10.9959,10.1849
04/19/2024,18.7279,15.6738,17.1782,16.499,,16.2723,18.3996,15.3286,11.2838,9.5623,10.9978,10.1867
04/22/2024,18.7921,15.7372,17.2079,16.5074,,16.2954,18.4523,15.3802,11.3111,9.5673,11.0034,10.1918
04/23/2024,18.8303,15.762,17.2327,16.5531,,16.3153,18.4851,15.4061,11.3396,9.5691,11.0053,10.1936
04/24/2024,18.8126,15.7697,17.2124,16.5711,,16.3166,18.4554,15.4046,11.3519,9.5708,11.0073,10.1953
04/25/2024,18.8714,15.7902,17.2357,16.6346,,16.3332,18.5026,15.4243,11.3794,9.5724,11.0092,10.1971
04/26/2024,18.8507,15.8363,17.2006,16.5794,,16.3222,18.4616,15.3844,11.3468,9.5735,11.0112,10.1989
04/29/2024,18.864,15.8568,17.2119,16.5567,,16.3225,18.4778,15.4021,11.3392,9.5786,11.0171,10.2044
04/30/2024,18.915,15.8959,17.2425,16.6074,,16.3703,18.5165,15.4188,11.3693,9.5802,11.0191,10.2062
05/02/2024,18.9077,15.889,17.2529,16.5874,,16.3694,18.5225,15.4208,11.3557,9.5836,11.023,10.2098
05/03/2024,18.8871,15.91,17.2161,16.5512,,16.3773,18.4876,15.3962,11.3389,9.5856,11.0249,10.2115
05/06/2024,18.8123,15.8335,17.2089,16.4893,,16.3165,18.4438,15.3952,11.3042,9.5912,11.0306,10.2166
05/07/2024,18.855,15.8294,17.2193,16.5275,,16.3272,18.4752,15.4001,11.3214,9.593,11.0325,10.2184
05/08/2024,18.8791,15.8413,17.2268,16.5684,,16.3432,18.4937,15.4121,11.3465,9.5945,11.0344,10.2201
05/09/2024,18.8727,15.7982,17.2403,16.5966,,16.3394,18.5003,15.4237,11.3622,9.5958,11.0364,10.2219
05/10/2024,18.9066,15.8862,17.2381,16.6206,,16.3677,18.5099,15.4184,11.3885,9.5973,11.0383,10.2237
05/13/2024,18.8331,15.8147,17.2189,16.5289,,16.3191,18.464,15.3746,11.3065,9.6025,11.0443,10.2291
05/14/2024,18.8332,15.8281,17.2212,16.5266,,16.3291,18.4645,15.3734,11.3047,9.6044,11.0463,10.2309
05/15/2024,18.815,15.8682,17.2385,16.5392,,16.3402,18.4839,15.3741,11.3065,9.6064,11.0482,10.2327
05/16/2024,18.8062,15.8536,17.2267,16.5347,,16.3334,18.4751,15.3916,11.3151,9.6084,11.0501,10.2345
05/17/2024,18.8339,15.9181,17.2227,16.5304,,16.332,18.4748,15.388,11.315,9.6103,11.052,10.2362
05/21/2024,18.823,15.8659,17.2293,16.5626,,16.3462,18.4756,15.4053,11.3316,9.6176,11.06,10.2435
05/22/2024,18.7943,15.7989,17.21,16.4681,,16.267,18.4185,15.3649,11.2435,9.6204,11.062,10.2454
05/24/2024,18.8617,15.9017,17.2408,16.5411,,16.3509,18.4753,15.3992,11.3049,9.6241,11.066,10.2491
05/27/2024,18.8499,15.8819,17.2463,16.5082,,16.3448,18.4779,15.4004,11.2748,9.6296,11.0719,10.2545
05/28/2024,18.7602,15.7808,17.2375,16.4496,,16.3124,18.4406,15.382,11.2173,9.6314,11.0739,10.2563
05/29/2024,18.8703,15.8819,17.2845,16.5697,,16.3706,18.5059,15.4346,11.308,9.6332,11.0758,10.2581
05/30/2024,18.8866,15.8891,17.2726,16.5781,,16.3841,18.506,15.4345,11.3161,9.635,11.0777,10.2598
05/31/2024,18.8804,15.8365,17.2969,16.5849,,16.4071,18.5307,15.4549,11.3064,9.6368,11.0796,10.2615
06/03/2024,18.9642,15.8776,17.3812,16.6963,,16.4636,18.6184,15.528,11.4016,9.6422,11.0855,10.267
06/04/2024,18.8496,15.8024,17.2513,16.5684,,16.3163,18.4813,15.4219,11.3132,9.6442,11.0874,10.2687
06/05/2024,18.8454,15.8215,17.2595,16.5667,,16.3489,18.4904,15.4219,11.2992,9.6459,11.0893,10.2704
06/06/2024,18.8728,15.8342,17.2981,16.6135,,16.3962,18.5257,15.4541,11.334,9.6477,11.0912,10.2722
06/07/2024,18.8669,15.813,17.2867,16.5815,,16.4151,18.5279,15.4435,11.3087,9.6497,11.0931,10.2741
06/10/2024,18.8512,15.7553,17.3346,16.5793,,16.4151,18.5584,15.4901,11.2979,9.6551,11.0988,10.2797
06/11/2024,18.9133,15.8162,17.3808,16.651,,16.4624,18.6073,15.52,11.3553,9.6569,11.1008,10.2815
06/12/2024,18.9233,15.819,17.3533,16.6588,,16.4776,18.5947,15.5135,11.3787,9.6588,11.1027,10.2833
06/13/2024,18.9361,15.8137,17.3702,16.6787,,16.5226,18.6162,15.5275,11.3929,9.6607,11.1046,10.285
06/14/2024,18.9559,15.8125,17.4035,16.6979,,16.5552,18.6535,15.5457,11.399,9.6624,11.1065,10.2868
06/18/2024,19.0052,15.8971,17.4032,16.6903,,16.5825,18.6659,15.5536,11.3995,9.6696,11.1145,10.2941
06/19/2024,18.9768,15.8671,17.375,16.6401,,16.5697,18.6456,15.539,11.3613,9.6714,11.1165,10.2959
06/20/2024,18.9889,15.8929,17.3874,16.6674,,16.5941,18.6568,15.5462,11.3829,9.6733,11.1185,10.2977
06/21/2024,19.0125,15.9119,17.4015,16.68,,16.6096,18.6734,15.5348,11.3838,9.6751,11.1204,10.2995
06/24/2024,18.9399,15.8487,17.3615,16.5746,,16.5411,18.6257,15.4855,11.2817,9.6804,11.1264,10.305
06/25/2024,18.929,15.8163,17.3411,16.5796,,16.5679,18.6155,15.5039,11.3015,9.6822,11.1284,10.3068
06/26/2024,18.9649,15.8622,17.3576,16.5984,,16.5789,18.6411,15.5046,11.3112,9.6835,11.1303,10.3085
06/27/2024,18.9601,15.854,17.3541,16.5951,,16.5696,18.6358,15.5074,11.3122,9.6852,11.1323,10.3102
06/28/2024,18.9915,15.8232,17.3709,16.5906,,16.5844,18.6523,15.5299,11.3169,9.6868,11.1343,10.3121
07/01/2024,19.0002,15.8297,17.3583,16.5992,,16.6274,18.6535,15.5381,11.3319,9.6929,11.1404,10.3179
07/02/2024,19.0284,15.8589,17.3581,16.6077,,16.6337,18.6593,15.5384,11.3386,9.6959,11.1423,10.32
07/03/2024,19.0362,15.8719,17.3677,16.6032,,16.6752,18.6697,15.5496,11.3364,9.6986,11.1442,10.322
07/04/2024,19.0939,15.9172,17.408,16.6444,,16.7417,18.7261,15.5706,11.3684,9.7006,11.1461,10.3238
07/05/2024,19.0536,15.9055,17.3745,16.6132,,16.6974,18.6748,15.5405,11.3504,9.7022,11.148,10.3256
07/08/2024,19.0712,15.9686,17.3966,16.6246,,16.7402,18.7195,15.5576,11.3565,9.7073,11.1537,10.3309
07/09/2024,19.0753,15.9409,17.4113,16.6375,,16.7527,18.7367,15.5816,11.3742,9.709,11.1557,10.3326
07/10/2024,19.112,15.9741,17.4276,16.6693,,16.784,18.7626,15.5956,11.3963,9.7109,11.1574,10.3344
07/11/2024,19.1514,16.0176,17.4382,16.6952,,16.8161,18.7866,15.6181,11.4268,9.7127,11.1593,10.3362
07/12/2024,19.1448,16.013,17.4446,16.7154,,16.8348,18.7949,15.6416,11.4263,9.7147,11.1612,10.338
07/15/2024,19.1497,16.0221,17.4348,16.7108,,16.8355,18.7929,15.6425,11.4241,9.7201,11.1669,10.3434
07/18/2024,19.2139,16.0493,17.4929,16.7644,,16.8863,18.8505,15.6726,11.4649,9.7256,11.1727,10.3487
07/19/2024,19.2361,16.0798,17.4876,16.7625,,16.9124,18.8623,15.6822,11.4745,9.7275,11.1746,10.3505
07/22/2024,19.2404,16.0837,17.5011,16.7683,,16.8616,18.8625,15.6852,11.4726,9.7329,11.1804,10.356
07/23/2024,19.3056,16.1499,17.5449,16.8643,,16.9019,18.9113,15.7295,11.5574,9.7346,11.1824,10.3579
07/24/2024,19.2639,16.1123,17.5133,16.7942,,16.9183,18.8878,15.6992,11.4915,9.7363,11.1844,10.3597
07/26/2024,19.3623,16.189,17.5897,16.8804,,17.0219,18.9824,15.7725,11.5768,9.74,11.1883,10.3635
07/29/2024,19.364,16.2215,17.5505,16.8697,,17.011,18.9515,15.7687,11.5938,9.7454,11.1941,10.3688
07/30/2024,19.3857,16.2477,17.565,16.8558,,17.0439,18.9785,15.7795,11.5927,9.7471,11.196,10.3706
07/31/2024,19.3845,16.2992,17.5565,16.8101,,17.0383,18.9635,15.7353,11.5285,9.7489,11.1979,10.3725
08/01/2024,19.4646,16.3769,17.6366,16.9521,,17.1092,19.0477,15.8131,11.663,9.7507,11.1998,10.3743
08/02/2024,19.4746,16.3963,17.6313,16.9582,,17.1145,19.0453,15.82,11.6765,9.7525,11.2017,10.3761
08/05/2024,19.396,16.3228,17.5978,16.9152,,17.0131,18.9746,15.7728,11.6252,9.7578,11.2074,10.3816
08/06/2024,19.4528,16.3489,17.6492,16.9898,,17.0772,19.0405,15.8132,11.6886,9.7597,11.2093,10.3834
08/07/2024,19.4409,16.3479,17.591,16.952,,17.0672,19.0121,15.7354,11.6537,9.7613,11.2111,10.3852
08/08/2024,19.4603,16.3843,17.6057,16.9581,,17.0823,19.0296,15.7548,11.6635,9.7633,11.213,10.387
08/09/2024,19.4604,16.3792,17.6243,17.0072,,17.0684,19.0181,15.7808,11.7095,9.7653,11.215,10.3888
08/12/2024,19.4386,16.29,17.6398,17.0291,,17.0518,19.0321,15.8016,11.7155,9.7707,11.2208,10.3944
08/13/2024,19.3906,16.2331,17.625,17.0064,,16.996,18.9824,15.7755,11.6789,9.7725,11.2227,10.3961
08/14/2024,19.4453,16.2614,17.6658,17.0834,,17.0751,19.0576,15.8143,11.736,9.7743,11.2246,10.3979
08/16/2024,19.4568,16.2417,17.6681,17.1014,,17.0584,19.0542,15.8211,11.75,9.7779,11.2285,10.4016
08/19/2024,19.4836,16.2712,17.6922,17.1284,,17.0684,19.0639,15.8404,11.7829,9.7835,11.2343,10.4072
08/20/2024,19.383,16.2025,17.6214,17.0137,,16.9706,18.9843,15.7497,11.6465,9.7852,11.2362,10.409
08/21/2024,19.3874,16.1697,17.642,17.0559,,16.9802,18.996,15.7793,11.6822,9.7871,11.2382,10.4109
08/22/2024,19.3856,16.104,17.6406,17.0356,,16.9373,18.9977,15.7716,11.6399,9.7888,11.2401,10.4128
08/23/2024,19.4438,16.2028,17.653,17.0288,,16.9941,19.0274,15.7905,11.6479,9.7907,11.242,10.4146
08/26/2024,19.3984,16.1276,17.6216,16.9507,,16.929,18.981,15.7612,11.5759,9.7961,11.2478,10.4201
08/27/2024,19.4239,16.1548,17.6397,16.9714,,16.9676,19.0128,15.7775,11.5939,9.7978,11.2497,10.4219
08/28/2024,19.458,16.1872,17.6622,17.0274,,17.0205,19.0416,15.7991,11.6621,9.7997,11.2517,10.4238
08/29/2024,19.462,16.1704,17.6645,17.0448,,17.0214,19.0414,15.8189,11.678,9.8014,11.2536,10.4256
08/30/2024,19.5037,16.1705,17.7065,17.1293,,17.0508,19.0903,15.8493,11.7508,9.8032,11.2556,10.4274
09/02/2024,19.5339,16.2341,17.7108,17.1297,,17.0689,19.0999,15.8593,11.7598,9.8086,11.2604,10.433
09/03/2024,19.5379,16.252,17.7015,17.1094,,17.0839,19.107,15.8613,11.7354,9.8105,11.2707,10.435
09/04/2024,19.5963,16.2973,17.7307,17.158,,17.1563,19.1448,15.892,11.8,9.8123,11.2677,10.4368
09/05/2024,,,,,,,19.1219,,,,,
09/06/2024,19.5984,16.2547,17.7402,17.171,,17.1321,19.1577,15.9089,11.8118,9.8159,11.2755,10.4404
09/09/2024,19.6293,16.3164,17.7614,17.2226,,17.1593,19.1803,15.9192,11.8292,9.8212,11.2822,10.446
09/10/2024,19.6579,16.3478,17.761,17.2302,,17.2167,19.2099,15.9261,11.8412,9.823,11.2842,10.4478
09/11/2024,19.6688,16.3621,17.7764,17.2671,,17.2257,19.2294,15.9304,11.8588,9.8247,11.2834,10.4496
09/12/2024,19.7393,16.4622,17.7961,17.2945,,17.319,19.272,15.9681,11.8894,9.8265,11.3094,10.4515
09/13/2024,19.7252,16.4659,17.7834,17.2732,,17.301,19.2526,15.9377,11.8635,9.8283,11.2971,10.4533
09/16/2024,19.7523,16.4866,17.8072,17.3026,,17.3124,19.2527,15.9709,11.9041,9.8338,11.306,10.459
09/17/2024,19.7537,16.5329,17.7962,17.2974,,17.3425,19.2522,15.9492,11.8824,9.8356,11.3033,10.4609
09/19/2024,19.8157,16.5844,17.8357,17.3538,,17.3802,19.2999,15.9867,11.9552,9.8393,11.3105,10.4647
09/20/2024,19.7636,16.5137,17.7898,17.2599,,17.3293,19.2441,15.9578,11.8598,9.8413,11.3181,10.4667
09/23/2024,19.8235,16.5517,17.8238,17.3026,,17.3817,19.3125,15.9984,11.917,9.8471,11.3294,10.4725
09/24/2024,19.8265,16.5318,17.8326,17.3407,,17.3743,19.3306,16.0077,11.9387,9.849,11.3248,10.4745
09/25/2024,19.8956,16.6327,17.8597,17.3889,,17.42,19.3816,16.026,11.9861,9.851,11.3292,10.4765
09/26/2024,19.8478,16.537,17.8386,17.418,,17.4054,19.3871,16.0085,11.963,9.8528,11.3289,10.4783
09/27/2024,19.8705,16.585,17.8451,17.3684,,17.419,19.3914,16.0139,11.934,9.8545,11.3514,10.4802
09/30/2024,19.8713,16.5664,17.865,17.4139,,17.4516,19.4127,16.0287,11.9472,9.8602,11.358,10.486
10/01/2024,19.8776,16.5725,17.8424,17.349,,17.4519,19.3621,16.025,11.9307,9.8632,11.358,10.4894
10/03/2024,19.971,16.6866,17.886,17.4194,,17.4882,19.4145,16.0644,12.0233,9.8673,11.3645,10.4938
10/04/2024,20.0411,16.7788,17.9185,17.4713,,17.5431,19.4686,16.0961,12.0767,9.8697,11.3734,10.4965
10/07/2024,20.1445,16.9171,17.9617,17.5432,,17.6017,19.534,16.1329,12.1503,9.8753,11.3888,10.5025
10/08/2024,20.1458,16.9458,17.9579,17.5397,,17.6241,19.521,16.1184,12.1592,9.8771,11.3735,10.5044
10/09/2024,20.0958,16.8692,17.9297,17.4962,,17.6003,19.5083,16.0922,12.0916,9.879,11.3759,10.5063
10/10/2024,20.1021,16.8715,17.9659,17.5501,,17.6153,19.5311,16.1188,12.139,9.881,11.3803,10.5085
10/11/2024,20.025,16.7906,17.9239,17.4445,,17.5702,19.4764,16.0805,12.0212,9.8829,11.3867,10.5104
10/14/2024,20.0897,16.858,17.9507,17.4882,,17.613,19.5256,16.1123,12.0672,9.8884,11.4018,10.5162
10/15/2024,20.1087,16.8787,17.9581,17.5018,,17.6276,19.5474,16.1151,12.0831,9.8901,11.404,10.5179
10/16/2024,20.1385,16.941,17.9963,17.567,,17.6325,19.5752,16.1315,12.1382,9.8917,11.4061,10.5196
10/17/2024,20.068,16.8364,17.9575,17.4941,,17.5926,19.5278,16.1096,12.0541,9.8935,11.4147,10.5215
