Date,SM001010,SM002010,SM003004
03/23/2013,10.458,10.3973,
03/24/2013,10.4602,,
03/25/2013,10.4569,10.3973,10.3577
03/26/2013,10.4594,10.3991,10.359
03/27/2013,10.4616,,
03/28/2013,10.4823,10.4073,10.4034
03/29/2013,10.4845,,
03/30/2013,10.4854,10.4155,
03/31/2013,10.4876,,
04/01/2013,10.4897,,
04/02/2013,10.4917,10.3668,10.4407
04/03/2013,10.5029,10.3771,10.4321
04/04/2013,10.4997,10.3795,10.4165
04/05/2013,10.5107,10.3823,10.423
04/06/2013,10.5128,10.3843,
04/07/2013,10.515,,
04/08/2013,10.5289,10.3888,10.4494
04/09/2013,10.5516,10.3155,10.4698
04/10/2013,10.5527,10.3179,10.4726
04/11/2013,10.5549,,
04/12/2013,10.5772,10.3214,10.5071
04/13/2013,10.5793,10.3239,
04/14/2013,10.5815,,
04/15/2013,10.6235,10.3284,10.5493
04/16/2013,10.6599,10.3308,10.5986
04/17/2013,10.6896,10.3335,10.6395
04/18/2013,10.7386,10.3357,10.6943
04/19/2013,10.7408,,
04/20/2013,10.743,10.3381,
04/21/2013,10.7451,,
04/22/2013,10.7675,10.3449,10.7152
04/23/2013,10.7824,10.3471,10.7238
04/24/2013,10.7846,,
04/25/2013,10.7833,10.3518,10.7477
04/26/2013,10.7971,10.3541,10.7425
04/27/2013,10.7993,10.3565,
04/28/2013,10.8014,,
04/29/2013,10.8018,10.3611,10.7677
04/30/2013,10.8218,10.3634,10.7831
05/01/2013,10.824,,
05/02/2013,10.8504,10.3680,10.8197
05/03/2013,10.83,10.3703,10.8013
05/04/2013,10.8322,10.3729,
05/05/2013,10.8343,,
05/06/2013,10.8549,10.3775,10.823
05/07/2013,10.8888,10.3798,10.8557
05/08/2013,10.935,10.3823,10.8904
05/09/2013,11.0151,10.3849,10.9533
05/10/2013,11.0505,10.3875,10.9822
05/11/2013,11.055,10.3898,
05/12/2013,11.0571,,
05/13/2013,11.0538,10.3945,10.9782
05/14/2013,11.1505,10.3969,11.046
05/15/2013,11.2333,10.3992,11.1282
05/16/2013,11.2818,10.4016,11.1753
05/17/2013,11.3079,10.4040,11.1986
05/18/2013,11.3101,10.4067,
05/19/2013,11.3123,,
05/20/2013,11.3233,10.4114,11.2129
05/21/2013,11.3337,10.4138,11.1875
05/22/2013,11.324,10.4162,11.1752
05/23/2013,11.3067,10.4186,11.1351
05/24/2013,11.3359,10.4209,11.1711
05/25/2013,11.3385,10.4233,
05/26/2013,11.3407,,
05/27/2013,11.3489,10.4281,11.1893
05/28/2013,11.3555,10.4305,11.1936
05/29/2013,11.3195,10.4329,11.1552
05/30/2013,11.3273,10.4354,11.1693
05/31/2013,11.2617,10.4378,11.1029
06/01/2013,11.2639,10.4402,
06/02/2013,11.2661,,
06/03/2013,11.2695,10.4450,11.1034
06/04/2013,11.2959,10.4473,11.1262
06/05/2013,11.2913,10.4496,11.1237
06/06/2013,11.2904,10.4519,11.1259
06/07/2013,11.2622,10.4542,11.0899
06/08/2013,11.2644,10.4566,
06/09/2013,11.2666,,
06/10/2013,11.2299,10.4613,11.0556
06/11/2013,11.1691,10.4637,11.0039
06/12/2013,11.1501,10.4660,10.9867
06/13/2013,11.1296,10.4683,10.9622
06/14/2013,11.1596,10.4706,11.0012
06/15/2013,11.1618,10.4729,
06/16/2013,11.164,,
06/17/2013,11.233,10.4775,11.0663
06/18/2013,11.2189,10.4798,11.0505
06/19/2013,11.2196,10.4820,11.0576
06/20/2013,11.0785,10.4844,10.9366
06/21/2013,11.0663,10.4867,10.926
06/22/2013,11.0713,10.4890,
06/23/2013,11.0736,,
06/24/2013,11.0088,10.4937,10.8633
06/25/2013,10.9914,10.4961,10.8636
06/26/2013,10.9279,10.4986,10.8059
06/27/2013,10.9198,10.5009,10.8142
06/28/2013,11.0319,10.5037,10.9221
06/29/2013,11.0341,10.5069,
06/30/2013,11.0363,,
07/01/2013,11.0457,10.5115,10.9493
07/02/2013,11.0199,10.5141,10.9238
07/03/2013,10.9603,10.5171,10.8727
07/04/2013,11.0186,10.5198,10.9221
07/05/2013,11.0012,10.5224,10.9142
07/06/2013,11.0042,10.5248,
07/07/2013,11.0064,,
07/08/2013,10.9363,10.5291,10.8729
07/09/2013,10.959,10.5314,10.8919
07/10/2013,10.9581,10.5337,10.8933
07/11/2013,11.003,10.5360,10.9305
07/12/2013,10.9751,10.5383,10.9019
07/13/2013,10.9773,10.5405,
07/14/2013,10.9794,,
07/15/2013,10.9527,10.5450,10.8952
07/16/2013,10.5197,10.5474,10.5414
07/17/2013,10.5055,10.5311,10.5293
07/18/2013,10.5826,10.5349,10.6097
07/19/2013,10.6038,10.5430,10.6297
07/20/2013,10.606,10.5468,
07/21/2013,10.6082,,
07/22/2013,10.5285,10.5519,10.5555
07/23/2013,10.5057,10.5542,10.54
07/24/2013,10.371,10.5557,10.4234
07/25/2013,10.4325,10.5504,10.4506
07/26/2013,10.4892,10.5532,
07/27/2013,10.4915,10.5532,
07/28/2013,10.4937,,
07/29/2013,10.4843,10.5629,10.5134
07/30/2013,10.4198,10.5661,10.4483
07/31/2013,10.3673,10.5692,10.421
08/01/2013,10.4362,10.5724,10.4389
08/02/2013,10.3548,10.5757,10.3705
08/03/2013,10.3571,10.5757,
08/04/2013,10.3593,,
08/05/2013,10.4152,10.5849,10.4289
08/06/2013,10.3483,10.5889,10.3593
08/07/2013,10.3744,10.5919,10.3856
08/08/2013,10.3865,10.5950,10.4147
08/09/2013,10.3887,,
08/10/2013,10.3909,10.5980,
08/11/2013,10.3932,,
08/12/2013,10.3154,10.6069,10.3533
08/13/2013,10.2651,10.6086,10.311
08/14/2013,10.1919,10.6114,10.2583
08/15/2013,10.1942,,
08/16/2013,10.0076,10.6175,10.0894
08/17/2013,10.0098,10.6202,
08/18/2013,10.0121,,
08/19/2013,9.8168,10.6262,9.9401
08/20/2013,9.9567,10.6290,10.0319
08/21/2013,10.2703,10.6324,10.2613
08/22/2013,10.3332,10.6367,10.3423
08/23/2013,10.3123,10.6396,10.3191
08/24/2013,10.3145,10.6429,
08/25/2013,10.3167,,
08/26/2013,10.3195,10.6488,10.327
08/27/2013,10.1153,10.6516,10.1615
08/28/2013,9.9889,10.6552,10.065
08/29/2013,10.041,10.6577,10.1143
08/30/2013,10.072,10.6621,10.1438
08/31/2013,10.0742,10.6660,
09/01/2013,10.0765,,
09/02/2013,10.1759,10.6722,10.2345
09/03/2013,10.1423,10.6752,10.1845
09/04/2013,10.2331,10.6789,10.2741
09/05/2013,10.2709,10.6840,10.3257
09/06/2013,10.2449,10.6873,10.3012
09/07/2013,10.2471,10.6901,
09/08/2013,10.2494,,
09/09/2013,10.2516,,
09/10/2013,10.3028,10.6987,10.3748
09/11/2013,10.3162,10.7023,10.3978
09/12/2013,10.2792,10.7051,10.353
09/13/2013,10.2776,10.7081,10.3559
09/14/2013,10.2799,10.7111,
09/15/2013,10.2821,,
09/16/2013,10.3054,10.7170,10.3661
09/17/2013,10.3255,10.7202,
09/18/2013,10.3511,10.8571,10.4212
09/19/2013,10.5377,10.8603,10.5949
09/20/2013,10.3257,10.8645,10.4376
09/21/2013,10.328,10.8677,
09/22/2013,10.3302,,
09/23/2013,10.1303,10.8727,10.2804
09/24/2013,10.1267,10.8752,10.2611
09/25/2013,10.1334,10.8780,10.2663
09/26/2013,10.1748,10.8808,10.296
09/27/2013,10.1897,10.8836,10.2939
09/28/2013,10.1919,10.8868,
09/29/2013,10.1942,,
09/30/2013,10.1688,10.8924,10.2895
10/01/2013,10.2145,10.8961,10.3076
10/02/2013,10.2167,,
10/03/2013,10.2417,10.9019,10.3771
10/04/2013,10.279,10.9050,10.413
10/05/2013,10.2813,10.9077,
10/06/2013,10.2835,,
10/07/2013,10.2906,10.9132,10.4263
10/08/2013,10.4202,10.9160,10.538
10/09/2013,10.4541,10.9197,10.5613
10/10/2013,10.463,10.9227,10.5774
10/11/2013,10.4587,10.9255,10.5672
10/12/2013,10.4609,10.9282,
10/13/2013,10.4632,,
10/14/2013,10.4126,10.9336,10.53
10/15/2013,10.3595,10.9364,10.4835
10/16/2013,10.3617,,
10/17/2013,10.401,10.9418,10.5206
10/18/2013,10.4489,10.9446,10.5623
10/19/2013,10.4512,10.9474,
10/20/2013,10.4534,,
10/21/2013,10.4392,10.9528,10.5609
10/22/2013,10.4367,10.9556,10.5611
10/23/2013,10.43,10.9584,10.5542
10/24/2013,10.438,10.9612,10.5626
10/25/2013,10.4384,10.9640,10.5564
10/26/2013,10.4406,10.9666,
10/27/2013,10.4429,,
10/28/2013,10.4252,10.9720,10.5412
10/29/2013,10.4697,10.9747,10.5943
10/30/2013,10.491,10.9775,10.6065
10/31/2013,10.4853,10.9805,10.6001
11/01/2013,10.4665,10.9832,10.6016
11/02/2013,10.4688,10.9862,
11/03/2013,10.471,,
11/04/2013,10.4733,,
11/05/2013,10.4499,10.9942,10.5923
11/06/2013,10.4161,10.9973,10.5591
11/07/2013,10.3901,11.0003,10.5317
11/08/2013,10.3292,11.0029,10.4743
11/09/2013,10.3315,11.0055,
11/10/2013,10.3337,,
11/11/2013,10.3153,11.0107,10.463
11/12/2013,10.2736,11.0135,10.4323
11/13/2013,10.3355,11.0158,10.4906
11/14/2013,10.319,11.0187,10.4698
11/15/2013,10.3213,,
11/16/2013,10.3235,11.0210,
11/17/2013,10.3258,,
11/18/2013,10.3755,11.0289,10.536
11/19/2013,10.4181,11.0316,10.5713
11/20/2013,10.4006,11.0345,10.5505
11/21/2013,10.3733,11.0371,10.5183
11/22/2013,10.3677,11.0396,10.5127
11/23/2013,10.37,11.0422,
11/24/2013,10.3723,,
11/25/2013,10.4021,11.0475,10.5424
11/26/2013,10.4203,11.0501,10.5591
11/27/2013,10.4443,11.0527,10.5803
11/28/2013,10.4574,11.0554,10.5993
11/29/2013,10.4556,11.0581,10.6004
11/30/2013,10.4579,11.0608,
12/01/2013,10.4602,,
12/02/2013,10.4757,11.0661,10.6191
12/03/2013,10.4685,11.0688,10.6084
12/04/2013,10.4551,11.0717,10.5965
12/05/2013,10.462,11.0742,10.604
12/06/2013,10.4382,11.0771,10.5836
12/07/2013,10.4404,11.0795,
12/08/2013,10.4427,,
12/09/2013,10.418,11.0846,10.5733
12/10/2013,10.4255,11.0869,10.5746
12/11/2013,10.4251,11.0895,10.5713
12/12/2013,10.4145,11.0922,10.5598
12/13/2013,10.3706,11.0956,10.5179
12/14/2013,10.3729,11.0976,
12/15/2013,10.3752,,
12/16/2013,10.3921,11.1028,10.5322
12/17/2013,10.3751,11.1053,10.5164
12/18/2013,10.4407,11.1084,10.5954
12/19/2013,10.4684,11.1112,10.6158
12/20/2013,10.4756,11.1140,10.6298
12/21/2013,10.4779,11.1167,
12/22/2013,10.4801,,
12/23/2013,10.4795,11.1218,10.6386
12/24/2013,10.4655,11.1244,10.6257
12/25/2013,10.4678,,
12/26/2013,10.4626,11.1296,10.628
12/27/2013,10.4537,11.1322,10.6155
12/28/2013,10.456,11.1350,
12/29/2013,10.4583,,
12/30/2013,10.4775,11.1401,10.6368
12/31/2013,10.5099,11.1425,10.663
01/01/2014,10.5028,11.1460,10.6649
01/02/2014,10.5224,11.1460,10.6595
01/03/2014,10.5181,11.1460,10.6489
01/04/2014,10.5204,11.1460,
01/05/2014,10.5227,,
01/06/2014,10.531,11.1460,10.6765
01/07/2014,10.5521,11.1460,10.6804
01/08/2014,10.5374,11.1460,10.6822
01/09/2014,10.5475,11.1460,10.6903
01/10/2014,10.5731,11.1460,10.7035
01/11/2014,10.5754,11.1460,
01/12/2014,10.5777,,
01/13/2014,10.6206,11.1460,10.7468
01/14/2014,10.6193,,
01/15/2014,10.6831,11.1460,10.8059
01/16/2014,10.7062,11.1460,10.8282
01/17/2014,10.6951,11.1460,10.8117
01/18/2014,10.6975,11.1460,
01/19/2014,10.6998,,
01/20/2014,10.7482,11.1460,10.8628
01/21/2014,10.7494,11.1460,10.864
01/22/2014,10.727,11.1460,10.8479
01/23/2014,10.7227,11.1460,10.8419
01/24/2014,10.6732,11.1460,10.7906
01/25/2014,10.6755,11.1460,
01/26/2014,10.6779,,
01/27/2014,10.6375,11.1460,10.7498
01/28/2014,10.6183,11.1460,10.7335
01/29/2014,10.5991,11.1460,10.7177
01/30/2014,10.5641,11.1460,10.6817
01/31/2014,10.557,11.1460,10.6798
02/01/2014,10.5594,11.1460,
02/02/2014,10.5617,,
02/03/2014,10.5691,11.1460,10.6915
02/04/2014,10.6084,11.1460,10.7202
02/05/2014,10.6182,11.1460,10.7315
02/06/2014,10.6174,11.1460,10.7352
02/07/2014,10.6166,11.1460,10.7428
02/08/2014,10.619,11.1460,
02/09/2014,10.6213,,
02/10/2014,10.6287,11.1460,10.7577
02/11/2014,10.6018,11.1460,10.7325
02/12/2014,10.5732,11.1460,10.7037
02/13/2014,10.5409,11.1460,10.6646
02/14/2014,10.5576,11.1460,10.6776
02/15/2014,10.56,11.1460,
02/16/2014,10.5623,,
02/17/2014,10.5742,11.1460,10.6891
02/18/2014,10.5879,11.1460,10.7061
02/19/2014,10.5932,,
02/20/2014,10.5865,11.1460,10.7045
02/21/2014,10.6005,11.1460,10.7209
02/22/2014,10.6028,11.1460,
02/23/2014,10.6052,,
02/24/2014,10.5786,11.1460,10.7055
02/25/2014,10.5705,11.1460,10.7052
02/26/2014,10.5722,11.1460,10.7047
02/27/2014,10.5746,,
02/28/2014,10.6012,11.1460,10.739
03/01/2014,10.6064,11.1460,
03/02/2014,10.6087,,
03/03/2014,10.5936,11.1460,10.7295
03/04/2014,10.6154,11.1460,10.7599
03/05/2014,10.6266,11.1460,10.775
03/06/2014,10.6575,11.1460,10.8074
03/07/2014,10.6706,11.1460,10.8264
03/08/2014,10.673,11.1460,
03/09/2014,10.6753,,
03/10/2014,10.6869,11.1460,10.8393
03/11/2014,10.7111,11.1460,10.8647
03/12/2014,10.7177,11.1460,10.8668
03/13/2014,10.7199,11.1460,10.8658
03/14/2014,10.7125,11.1460,10.8573
03/15/2014,10.7149,11.1460,
03/16/2014,10.7173,,
03/17/2014,10.7196,,
03/18/2014,10.7464,11.1460,10.874
03/19/2014,10.747,11.1460,10.894
03/20/2014,10.7436,11.1460,10.8865
03/21/2014,10.7658,11.1460,10.9129
03/22/2014,10.7682,11.1460,
03/23/2014,10.7706,,13.1226
03/24/2014,10.799,11.1460,10.9447
03/25/2014,10.8025,11.1460,10.9409
03/26/2014,10.8095,11.1460,10.9546
03/27/2014,10.8153,11.1460,10.9587
03/28/2014,10.8288,11.1460,10.9886
03/29/2014,10.8312,11.1460,
03/30/2014,10.8322,,
03/31/2014,10.8311,,
04/01/2014,10.8355,,
04/02/2014,10.767,11.1460,10.9404
04/03/2014,10.7452,11.1460,10.9207
04/04/2014,10.693,11.1460,10.8759
04/05/2014,10.6954,11.1460,
04/06/2014,10.6977,,
04/07/2014,10.7,11.1460,10.8802
04/08/2014,10.7024,,
04/09/2014,10.7204,11.1460,10.9078
04/10/2014,10.7249,11.1460,10.9155
04/11/2014,10.7538,11.1460,10.9457
04/12/2014,10.7561,11.1460,
04/13/2014,10.7585,,
04/14/2014,10.7608,,
04/15/2014,10.7643,11.1460,10.949
04/16/2014,10.7687,11.1460,10.9464
04/17/2014,10.8285,11.1460,11.0092
04/18/2014,10.8308,,
04/19/2014,10.8332,11.1460,
04/20/2014,10.8356,,
04/21/2014,10.8915,11.1460,11.0561
04/22/2014,10.9013,11.1460,11.0758
04/23/2014,10.9116,11.1460,11.0872
04/24/2014,10.914,,
04/25/2014,10.932,11.1460,11.0881
04/26/2014,10.9344,11.1460,
04/27/2014,10.9368,,
04/28/2014,10.9237,11.1460,11.0906
04/29/2014,10.9358,11.1460,11.1075
04/30/2014,10.9416,11.1460,
05/01/2014,10.944,,
05/02/2014,10.9613,11.1460,11.1265
05/03/2014,10.9638,11.1460,
05/04/2014,10.9662,,
05/05/2014,11.0056,11.1460,11.1725
05/06/2014,11.001,11.1460,11.1638
05/07/2014,10.9877,11.1460,11.1471
05/08/2014,11.0005,11.1460,11.1567
05/09/2014,11.032,11.1460,11.1969
05/10/2014,11.0344,11.1460,
05/11/2014,11.0369,,
05/12/2014,11.0704,11.1460,11.227
05/13/2014,11.0627,11.1460,11.2294
05/14/2014,11.0652,,
05/15/2014,11.0751,11.1460,11.2449
05/16/2014,11.0928,11.1460,11.273
05/17/2014,11.0952,11.1460,
05/18/2014,11.0976,,
05/19/2014,11.1035,11.1460,11.2974
05/20/2014,11.1178,11.1460,11.3145
05/21/2014,11.1439,11.1460,11.3394
05/22/2014,11.168,11.1460,11.3718
05/23/2014,11.227,11.1460,11.4346
05/24/2014,11.2294,11.1460,
05/25/2014,11.2318,,
05/26/2014,11.2136,11.1460,11.4172
05/27/2014,11.2256,11.1460,11.4261
05/28/2014,11.2354,11.1460,11.4364
05/29/2014,11.2420,11.1460,11.4430
05/30/2014,11.2789,11.1460,11.4878
05/31/2014,11.2813,11.1460,
06/01/2014,11.2837,,
06/02/2014,11.3063,11.1460,11.521
06/03/2014,11.3576,11.1460,11.584
06/04/2014,11.3889,11.1460,11.6154
06/05/2014,11.4477,11.1460,11.6781
06/06/2014,11.4965,11.1460,11.7336
06/07/2014,11.4989,11.1460,
06/08/2014,11.5013,,
06/09/2014,11.5011,11.1460,11.744
06/10/2014,11.5034,11.1460,11.7366
06/11/2014,11.5052,11.1460,11.7282
06/12/2014,11.5064,11.1460,11.7312
06/13/2014,11.4797,11.1460,11.6965
06/14/2014,11.4821,11.1460,
06/15/2014,11.4846,,
06/16/2014,11.4654,11.1460,11.6853
06/17/2014,11.4918,11.1460,11.7135
06/18/2014,11.4535,11.1460,11.6793
06/19/2014,11.4410,11.1460,11.6637
06/20/2014,11.4169,11.1460,11.6333
06/21/2014,11.4194,11.1460,
06/22/2014,11.4218,,
06/23/2014,11.3993,11.1460,11.6265
06/24/2014,11.4323,11.1460,11.6643
06/25/2014,11.4281,11.1460,11.6626
06/26/2014,11.4137,11.1460,11.6419
06/27/2014,11.4097,11.1460,11.6384
06/28/2014,11.4121,11.1460,
06/29/2014,11.4146,,
06/30/2014,11.4273,11.1460,11.6633
07/01/2014,11.4365,11.1460,11.6710
07/02/2014,11.4775,11.1460,11.7190
07/03/2014,11.4875,11.1460,11.7214
07/04/2014,11.5027,11.1460,11.7338
07/05/2014,11.5051,11.1460,
07/06/2014,11.5076,,
07/07/2014,11.5069,11.1460,11.7367
07/08/2014,11.4745,11.1460,11.6954
07/09/2014,11.4656,11.1460,11.6868
07/10/2014,11.4595,11.1460,11.6812
07/11/2014,11.4208,11.1460,11.6259
07/12/2014,11.4233,11.1460,
07/13/2014,11.4257,,
07/14/2014,11.3911,11.1460,11.6122
07/15/2014,11.4278,11.1460,11.6438
07/16/2014,11.4469,11.1460,11.6752
07/17/2014,11.4654,11.1460,11.7020
07/18/2014,11.4636,11.1460,11.6929
07/19/2014,11.466,11.1460,
07/20/2014,11.4685,,
07/21/2014,11.4944,11.1460,11.7187
07/22/2014,11.5237,11.1460,11.7495
07/23/2014,11.5429,11.1460,11.7602
07/24/2014,11.5535,11.1460,11.7719
07/25/2014,11.5523,11.1460,11.7444
07/26/2014,11.5395,11.1460,
07/27/2014,11.5419,,
07/28/2014,11.5221,11.1460,11.7301
07/29/2014,11.5246,,
07/30/2014,11.5173,11.1460,11.7428
07/31/2014,11.5127,11.1460,11.7222
08/01/2014,11.4939,11.1460,11.6954
08/02/2014,11.4964,11.1460,
08/03/2014,11.4989,,
08/04/2014,11.5073,11.1460,11.7098
08/05/2014,11.4615,11.1460,11.6721
08/06/2014,11.4300,11.1460,11.6377
08/07/2014,11.4231,11.146,11.6383
08/08/2014,11.4132,11.1460,11.6159
08/09/2014,11.4158,11.1460,
08/10/2014,11.4183,,
08/11/2014,11.4436,11.1460,11.6480
08/12/2014,11.4536,11.146,11.662
08/13/2014,11.4786,11.146,11.6771
08/14/2014,11.5093,11.1460,11.7122
08/15/2014,11.5118,,
08/16/2014,11.5143,11.1460,
08/17/2014,11.5168,,
08/18/2014,11.53,,
08/19/2014,11.5441,11.1460,11.7528
08/20/2014,11.5742,11.1460,11.7825
08/21/2014,11.5725,11.1460,11.7852
08/22/2014,11.5764,11.1460,11.7894
08/23/2014,11.5789,11.1460,
08/24/2014,11.5814,,
08/25/2014,11.5618,11.1460,11.7644
08/26/2014,11.5608,11.1460,11.7631
08/27/2014,11.5750,11.1460,11.7734
08/28/2014,11.5832,11.1460,11.7790
08/29/2014,11.5857,,
08/30/2014,11.5867,11.1460,
08/31/2014,11.5892,,
09/01/2014,11.6041,11.1460,11.8074
09/02/2014,11.6245,11.1460,11.8228
09/03/2014,11.6286,11.1460,11.8337
09/04/2014,11.6301,11.1460,11.8314
09/05/2014,11.6337,11.1460,11.8407
09/06/2014,11.6363,11.1460,
09/07/2014,11.6388,,
09/08/2014,11.6602,11.1460,11.8703
09/09/2014,11.6577,11.1460,11.8657
09/10/2014,11.6410,11.1460,11.8490
09/11/2014,11.6532,11.1460,11.8640
09/12/2014,11.6633,11.1460,11.8718
09/13/2014,11.6659,11.1460,
09/14/2014,11.6684,,
09/15/2014,11.6730,11.1460,11.8744
09/16/2014,11.6655,11.1460,11.8556
09/17/2014,11.6783,11.1460,11.8705
09/18/2014,11.7248,11.1460,11.9253
09/19/2014,11.7370,11.1460,11.9290
09/20/2014,11.7395,11.1460,
09/21/2014,11.7421,,
09/22/2014,11.7644,11.1460,11.9524
09/23/2014,11.7432,11.1460,11.9217
09/24/2014,11.7427,11.1460,11.9178
09/25/2014,11.7318,11.1460,11.8930
09/26/2014,11.7698,11.1460,11.9426
09/27/2014,11.7724,11.1460,
09/28/2014,11.7749,,
09/29/2014,11.7561,11.1460,11.9281
09/30/2014,11.7473,11.1460,11.9185
10/01/2014,11.7663,11.1460,11.9299
10/02/2014,11.7689,,
10/03/2014,11.7715,,
10/04/2014,11.774,11.1460,
10/05/2014,11.7766,,
10/06/2014,11.7792,,
10/07/2014,11.7879,11.1460,11.9516
10/08/2014,11.8093,11.1460,11.9818
10/09/2014,11.8034,11.1460,11.9839
10/10/2014,11.8078,11.1460,11.9808
10/11/2014,11.8105,11.1460,
10/12/2014,11.8131,,
